receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:17.633248-04:00,1787007197,633219693,1787007197633219693,161.060561,,,,493,492,1,0,0,493,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:17.792413-04:00,1787007197,792386137,1787007197792386137,159.166444,,,,494,493,1,0,0,494,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:17.952320-04:00,1787007197,952292238,1787007197952292238,159.906101,,,,495,494,1,0,0,495,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.111267-04:00,1787007198,111236667,1787007198111236667,158.944429,,,,496,495,1,0,0,496,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.272930-04:00,1787007198,272908679,1787007198272908679,161.672012,,,,497,496,1,0,0,497,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.432858-04:00,1787007198,432836462,1787007198432836462,159.927783,,,,498,497,1,0,0,498,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.659937-04:00,1787007198,659909033,1787007198659909033,227.072571,,,,499,498,1,0,0,499,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.820140-04:00,1787007198,820111823,1787007198820111823,160.20279,,,,500,499,1,0,0,500,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:18.981074-04:00,1787007198,981044690,1787007198981044690,160.932867,,,,501,500,1,0,0,501,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.139238-04:00,1787007199,139202093,1787007199139202093,158.157403,,,,502,501,1,0,0,502,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.295094-04:00,1787007199,295077478,1787007199295077478,155.875385,,,,503,502,1,0,0,503,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.450725-04:00,1787007199,450719105,1787007199450719105,155.641627,,,,504,503,1,0,0,504,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.613776-04:00,1787007199,613769387,1787007199613769387,163.050282,,,,505,504,1,0,0,505,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.772731-04:00,1787007199,772715250,1787007199772715250,158.945863,,,,506,505,1,0,0,506,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:19.931727-04:00,1787007199,931719395,1787007199931719395,159.004145,,,,507,506,1,0,0,507,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.089703-04:00,1787007200,89687306,1787007200089687306,157.967911,,,,508,507,1,0,0,508,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.247685-04:00,1787007200,247674323,1787007200247674323,157.987017,,,,509,508,1,0,0,509,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.405256-04:00,1787007200,405244493,1787007200405244493,157.57017,,,,510,509,1,0,0,510,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.568546-04:00,1787007200,568534704,1787007200568534704,163.290211,,,,511,510,1,0,0,511,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.729595-04:00,1787007200,729584317,1787007200729584317,161.049613,,,,512,511,1,0,0,512,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:20.888964-04:00,1787007200,888923133,1787007200888923133,159.338816,,,,513,512,1,0,0,513,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.046658-04:00,1787007201,46647418,1787007201046647418,157.724285,,,,514,513,1,0,0,514,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.203454-04:00,1787007201,203440411,1787007201203440411,156.792993,,,,515,514,1,0,0,515,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.361307-04:00,1787007201,361295616,1787007201361295616,157.855205,,,,516,515,1,0,0,516,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.520266-04:00,1787007201,520255207,1787007201520255207,158.959591,,,,517,516,1,0,0,517,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.685616-04:00,1787007201,685605814,1787007201685605814,165.350607,,,,518,517,1,0,0,518,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:21.843335-04:00,1787007201,843305232,1787007201843305232,157.699418,,,,519,518,1,0,0,519,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.006964-04:00,1787007202,6938281,1787007202006938281,163.633049,,,,520,519,1,0,0,520,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.169865-04:00,1787007202,169860108,1787007202169860108,162.921827,,,,521,520,1,0,0,521,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.329128-04:00,1787007202,329117630,1787007202329117630,159.257522,,,,522,521,1,0,0,522,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.486710-04:00,1787007202,486689263,1787007202486689263,157.571633,,,,523,522,1,0,0,523,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.644113-04:00,1787007202,644089509,1787007202644089509,157.400246,,,,524,523,1,0,0,524,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.737238-04:00,1787007202,737209921,1787007202737209921,93.120412,,,,525,524,1,0,0,525,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:22.896913-04:00,1787007202,896885503,1787007202896885503,159.675582,,,,526,525,1,0,0,526,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.056269-04:00,1787007203,56238307,1787007203056238307,159.352804,,,,527,526,1,0,0,527,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.217402-04:00,1787007203,217373394,1787007203217373394,161.135087,,,,528,527,1,0,0,528,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.377094-04:00,1787007203,377064786,1787007203377064786,159.691392,,,,529,528,1,0,0,529,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.536879-04:00,1787007203,536851341,1787007203536851341,159.786555,,,,530,529,1,0,0,530,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.698995-04:00,1787007203,698973247,1787007203698973247,162.121906,,,,531,530,1,0,0,531,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.856778-04:00,1787007203,856761676,1787007203856761676,157.788429,,,,532,531,1,0,0,532,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:23.949213-04:00,1787007203,949185125,1787007203949185125,92.423449,,,,533,532,1,0,0,533,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.109209-04:00,1787007204,109180720,1787007204109180720,159.995595,,,,534,533,1,0,0,534,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.267855-04:00,1787007204,267843745,1787007204267843745,158.663025,,,,535,534,1,0,0,535,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.429385-04:00,1787007204,429356225,1787007204429356225,161.51248,,,,536,535,1,0,0,536,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.586935-04:00,1787007204,586907059,1787007204586907059,157.550834,,,,537,536,1,0,0,537,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.745279-04:00,1787007204,745257585,1787007204745257585,158.350526,,,,538,537,1,0,0,538,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:24.904971-04:00,1787007204,904915454,1787007204904915454,159.657869,,,,539,538,1,0,0,539,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:25.133038-04:00,1787007205,133009866,1787007205133009866,228.094412,,,,540,539,1,0,0,540,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:25.293830-04:00,1787007205,293818559,1787007205293818559,160.808693,,,,541,540,1,0,0,541,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:25.451100-04:00,1787007205,451078337,1787007205451078337,157.259778,,,,542,541,1,0,0,542,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:25.610935-04:00,1787007205,610914478,1787007205610914478,159.836141,,,,543,542,1,0,0,543,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:25.839155-04:00,1787007205,839127166,1787007205839127166,228.212688,,,,544,543,1,0,0,544,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.000441-04:00,1787007206,411280,1787007206000411280,161.284114,,,,545,544,1,0,0,545,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.159240-04:00,1787007206,159218552,1787007206159218552,158.807272,,,,546,545,1,0,0,546,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.317200-04:00,1787007206,317172709,1787007206317172709,157.954157,,,,547,546,1,0,0,547,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
76,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.476046-04:00,1787007206,476023453,1787007206476023453,158.850744,,,,548,547,1,0,0,548,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
77,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.637491-04:00,1787007206,637486109,1787007206637486109,161.462656,,,,549,548,1,0,0,549,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
78,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:53:26.794900-04:00,1787007206,794878942,1787007206794878942,157.392833,,,,550,549,1,0,0,550,AxisTarget,1,False,True,False,False,6.000712,-89.731613,89.733086,-0.008317,90.059113,0.075392,444.599274,-46.723179,809.984253,174.074692,-0.060573,179.991608,False,True,
