receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:39.401639-04:00,1787444919,401631214,1787444919401631214,183.927491,,,,23470,23469,1,0,0,23470,AxisTarget,1,True,True,True,False,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,7446,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:39.514965-04:00,1787444919,514949190,1787444919514949190,113.317976,,,,23471,23470,1,0,0,23471,AxisTarget,1,True,True,True,True,-0.00251,-90.000198,89.998085,-0.004089,1.162884,-0.002256,524.981262,0.023052,888.421814,179.686188,88.858574,179.683655,7446,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:39.629528-04:00,1787444919,629514924,1787444919629514924,114.565734,,,,23472,23471,1,0,0,23472,AxisTarget,1,True,True,True,False,-0.004002,-90.000351,89.996834,-0.003546,1.975168,-0.00404,524.959045,0.035136,887.610229,179.769104,88.271294,179.765274,7446,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:39.749643-04:00,1787444919,749615930,1787444919749615930,120.101006,,,,23473,23472,1,0,0,23473,AxisTarget,1,True,True,True,False,-0.005642,-90.000496,89.99572,-0.003105,2.569161,-0.005093,524.915283,0.05157,886.505371,179.821045,87.471512,179.815475,7446,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:39.925529-04:00,1787444919,925517251,1787444919925517251,175.901321,,,,23474,23473,1,0,0,23474,AxisTarget,1,False,True,True,False,-0.0057,-90.000504,89.995697,-0.0031,2.5744,-0.0051,524.912598,0.052415,886.448608,179.822876,87.430397,179.817215,7447,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.109550-04:00,1787444920,109540310,1787444920109540310,184.023059,,,,23475,23474,1,0,0,23475,AxisTarget,1,True,True,True,False,-0.0057,-90.000504,89.995697,-0.0031,2.5744,-0.0051,524.912598,0.052415,886.448608,179.822876,87.430397,179.817215,7448,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.227274-04:00,1787444920,227255787,1787444920227255787,117.715477,,,,23476,23475,1,0,0,23476,AxisTarget,1,True,True,True,True,-0.006113,-90.000534,89.995293,-0.002901,2.871242,-0.00574,524.904785,0.054845,886.285767,179.82814,87.312508,179.82222,7448,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.337769-04:00,1787444920,337758096,1787444920337758096,110.502309,,,,23477,23476,1,0,0,23477,AxisTarget,1,True,True,True,False,-0.008692,-90.00071,89.993309,-0.002015,4.061715,-0.008062,524.816528,0.07727,884.782227,179.862015,86.223358,179.853775,7448,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.452531-04:00,1787444920,452508787,1787444920452508787,114.750691,,,,23478,23477,1,0,0,23478,AxisTarget,1,True,True,True,False,-0.010158,-90.000801,89.992317,-0.001605,4.574949,-0.008994,524.738403,0.092786,883.740662,179.876617,85.468102,179.866791,7448,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.635318-04:00,1787444920,635308765,1787444920635308765,182.799978,,,,23479,23478,1,0,0,23479,AxisTarget,1,True,True,True,True,-0.0102,-90.000801,89.992302,-0.0016,4.5797,-0.009,524.733948,0.093593,883.686462,179.877258,85.428787,179.867355,7449,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.745773-04:00,1787444920,745761772,1787444920745761772,110.453007,,,,23480,23479,1,0,0,23480,AxisTarget,1,True,True,True,False,-0.0102,-90.000801,89.992302,-0.0016,4.5797,-0.009,524.733948,0.093593,883.686462,179.877258,85.428787,179.867355,7449,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:40.934066-04:00,1787444920,934058761,1787444920934058761,188.296989,,,,23481,23480,1,0,0,23481,AxisTarget,1,True,True,True,False,-0.0102,-90.000801,89.992302,-0.0016,4.5797,-0.009,524.733948,0.093593,883.686462,179.877258,85.428787,179.867355,7450,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.045395-04:00,1787444921,45380065,1787444921045380065,111.321304,,,,23482,23481,1,0,0,23482,AxisTarget,1,True,True,True,True,-0.010542,-90.000832,89.991966,-0.001441,4.834715,-0.00955,524.722839,0.09555,883.553162,179.878754,85.332047,179.868652,7450,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.160980-04:00,1787444921,160956944,1787444921160956944,115.576879,,,,23483,23482,1,0,0,23483,AxisTarget,1,True,True,True,False,-0.012914,-90.001045,89.990097,-0.000646,5.993477,-0.011832,524.595886,0.115528,882.191101,179.891418,84.342834,179.879318,7450,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.273670-04:00,1787444921,273659547,1787444921273659547,112.702603,,,,23484,23483,1,0,0,23484,AxisTarget,1,True,True,True,False,-0.015358,-90.001251,89.988297,9.1e-05,7.021087,-0.013768,524.411621,0.139509,880.55481,179.902603,83.152168,179.888153,7450,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.459504-04:00,1787444921,459493501,1787444921459493501,185.833954,,,,23485,23484,1,0,0,23485,AxisTarget,1,True,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,7451,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.574912-04:00,1787444921,574904238,1787444921574904238,115.410737,,,,23486,23485,1,0,0,23486,AxisTarget,1,True,True,True,True,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,7451,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.756878-04:00,1787444921,756871807,1787444921756871807,181.967569,,,,23487,23486,1,0,0,23487,AxisTarget,1,True,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,7452,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.869309-04:00,1787444921,869302610,1787444921869302610,112.430803,,,,23488,23487,1,0,0,23488,AxisTarget,1,True,True,True,True,-0.015915,-90.001297,89.987976,0.000214,7.184319,-0.014067,524.360107,0.145509,880.145264,179.904953,82.853729,179.889923,7452,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:41.989118-04:00,1787444921,989109326,1787444921989109326,119.806716,,,,23489,23488,1,0,0,23489,AxisTarget,1,True,True,True,False,-0.01729,-90.001404,89.986809,0.000746,7.949331,-0.015642,524.267517,0.155752,879.449036,179.908646,82.345909,179.892654,7452,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.097559-04:00,1787444922,97550543,1787444922097550543,108.441217,,,,23490,23489,1,0,0,23490,AxisTarget,1,True,True,True,False,-0.020106,-90.001617,89.984581,0.001716,9.279618,-0.018262,524.004883,0.18167,877.686707,179.916656,81.057755,179.898254,7452,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.285436-04:00,1787444922,285429028,1787444922285429028,187.878485,,,,23491,23490,1,0,0,23491,AxisTarget,1,True,True,True,False,-0.022891,-90.001801,89.982697,0.002499,10.309018,-0.0202,523.689514,0.208498,875.861877,179.923538,79.719017,179.90271,7453,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.470950-04:00,1787444922,470931220,1787444922470931220,185.502192,,,,23492,23491,1,0,0,23492,AxisTarget,1,False,True,True,False,-0.0229,-90.001801,89.982697,0.0025,10.3093,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,7454,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.660451-04:00,1787444922,660421004,1787444922660421004,189.489784,,,,23493,23492,1,0,0,23493,AxisTarget,1,True,True,True,True,-0.0229,-90.001801,89.982697,0.0025,10.3093,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,7455,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.767407-04:00,1787444922,767396425,1787444922767396425,106.975421,,,,23494,23493,1,0,0,23494,AxisTarget,1,True,True,True,True,-0.0229,-90.001801,89.982697,0.0025,10.309407,-0.020201,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,7455,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:42.882377-04:00,1787444922,882352331,1787444922882352331,114.955906,,,,23495,23494,1,0,0,23495,AxisTarget,1,True,True,True,False,-0.023519,-90.001862,89.982132,0.002758,10.709642,-0.021123,523.630737,0.213152,875.547729,179.924591,79.487968,179.903336,7455,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.061346-04:00,1787444923,61336358,1787444923061336358,178.984027,,,,23496,23495,1,0,0,23496,AxisTarget,1,True,True,True,False,-0.027935,-90.002235,89.978783,0.004174,12.743775,-0.025081,523.103088,0.250997,872.994202,179.932281,77.603088,179.907745,7456,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.179495-04:00,1787444923,179471832,1787444923179471832,118.135474,,,,23497,23496,1,0,0,23497,AxisTarget,1,True,True,True,False,-0.030404,-90.002441,89.977005,0.004907,13.767484,-0.027052,522.738953,0.274009,871.442566,179.936432,76.451118,179.909958,7456,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.293649-04:00,1787444923,293641054,1787444923293641054,114.169222,,,,23498,23497,1,0,0,23498,AxisTarget,1,True,True,True,False,-0.031199,-90.002502,89.976501,0.0051,14.018608,-0.0275,522.590881,0.282813,870.849243,179.937927,76.00914,179.910736,7456,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.481760-04:00,1787444923,481753116,1787444923481753116,188.112062,,,,23499,23498,1,0,0,23499,AxisTarget,1,True,True,True,True,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,7457,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.597630-04:00,1787444923,597610511,1787444923597610511,115.857395,,,,23500,23499,1,0,0,23500,AxisTarget,1,True,True,True,False,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,7457,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.709647-04:00,1787444923,709630896,1787444923709630896,112.020385,,,,23501,23500,1,0,0,23501,AxisTarget,1,True,True,True,True,-0.031318,-90.002518,89.976372,0.005168,14.130456,-0.027756,522.581482,0.283359,870.812073,179.938019,75.981453,179.910782,7457,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:43.821463-04:00,1787444923,821452779,1787444923821452779,111.821883,,,,23502,23501,1,0,0,23502,AxisTarget,1,True,True,True,False,-0.033115,-90.00267,89.974831,0.005851,15.10406,-0.029715,522.318726,0.298142,869.806091,179.940552,75.230034,179.912125,7457,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.005874-04:00,1787444924,5864588,1787444924005864588,184.411809,,,,23503,23502,1,0,0,23503,AxisTarget,1,True,True,True,False,-0.03777,-90.003036,89.971397,0.007326,17.142635,-0.033694,521.515137,0.339175,867.017456,179.947037,73.132851,179.915436,7458,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.185538-04:00,1787444924,185530794,1787444924185530794,179.666206,,,,23504,23503,1,0,0,23504,AxisTarget,1,True,True,True,False,-0.0398,-90.003197,89.970001,0.0079,17.898607,-0.0351,521.09668,0.358579,865.701172,179.94989,72.134888,179.916855,7459,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.302303-04:00,1787444924,302266715,1787444924302266715,116.735921,,,,23505,23504,1,0,0,23505,AxisTarget,1,True,True,True,False,-0.0398,-90.003197,89.970001,0.0079,17.8986,-0.0351,521.096558,0.358585,865.700745,179.94989,72.134575,179.916855,7459,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.490105-04:00,1787444924,490098894,1787444924490098894,187.832179,,,,23506,23505,1,0,0,23506,AxisTarget,1,True,True,True,True,-0.0398,-90.003197,89.970001,0.0079,17.8986,-0.0351,521.096558,0.358585,865.700745,179.94989,72.134575,179.916855,7460,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.603618-04:00,1787444924,603607227,1787444924603607227,113.508333,,,,23507,23506,1,0,0,23507,AxisTarget,1,True,True,True,True,-0.039874,-90.003204,89.96991,0.007947,17.977549,-0.035285,521.090393,0.358861,865.682068,179.949936,72.120377,179.91687,7460,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.713512-04:00,1787444924,713494584,1787444924713494584,109.887357,,,,23508,23507,1,0,0,23508,AxisTarget,1,True,True,True,False,-0.041614,-90.003349,89.968483,0.008584,18.891333,-0.037132,520.774292,0.372791,864.738281,179.951904,71.40126,179.917847,7460,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:44.825620-04:00,1787444924,825612933,1787444924825612933,112.118349,,,,23509,23508,1,0,0,23509,AxisTarget,1,True,True,True,False,-0.044461,-90.003586,89.966324,0.009518,20.18779,-0.039675,520.207764,0.396443,863.138428,179.955154,70.175156,179.919449,7460,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.009498-04:00,1787444925,9487716,1787444925009487716,183.874783,,,,23510,23509,1,0,0,23510,AxisTarget,1,True,True,True,False,-0.048158,-90.003883,89.963638,0.010651,21.722242,-0.042609,519.338806,0.430004,860.874695,179.959549,68.423653,179.9216,7461,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.192865-04:00,1787444925,192843586,1787444925192843586,183.35587,,,,23511,23510,1,0,0,23511,AxisTarget,1,True,True,True,False,-0.0484,-90.003899,89.963501,0.0107,21.778601,-0.0427,519.254944,0.433092,860.666809,179.95993,68.26178,179.921799,7462,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.371550-04:00,1787444925,371534555,1787444925371534555,178.690969,,,,23512,23511,1,0,0,23512,AxisTarget,1,True,True,True,True,-0.0484,-90.003899,89.963501,0.0107,21.778601,-0.0427,519.254944,0.433092,860.666809,179.95993,68.26178,179.921799,7463,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.485256-04:00,1787444925,485250147,1787444925485250147,113.715592,,,,23513,23512,1,0,0,23513,AxisTarget,1,True,True,True,True,-0.048415,-90.003899,89.963478,0.010714,21.804327,-0.042783,519.253601,0.433142,860.663513,179.959946,68.259171,179.921799,7463,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.601505-04:00,1787444925,601494948,1787444925601494948,116.244801,,,,23514,23513,1,0,0,23514,AxisTarget,1,True,True,True,False,-0.049843,-90.004021,89.962273,0.011258,22.594196,-0.044381,518.973694,0.44328,859.981567,179.961227,67.726814,179.92244,7463,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.709645-04:00,1787444925,709630513,1787444925709630513,108.135565,,,,23515,23514,1,0,0,23515,AxisTarget,1,True,True,True,False,-0.05264,-90.00425,89.960136,0.012181,23.877951,-0.046903,518.273743,0.467576,858.351074,179.964218,66.445412,179.923935,7463,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:45.892595-04:00,1787444925,892568601,1787444925892568601,182.938088,,,,23516,23515,1,0,0,23516,AxisTarget,1,True,True,True,False,-0.05655,-90.00457,89.957275,0.013397,25.533318,-0.050087,517.223999,0.501589,856.078186,179.968246,64.637627,179.92601,7464,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:46.005771-04:00,1787444926,5758758,1787444926005758758,113.190157,,,,23517,23516,1,0,0,23517,AxisTarget,1,True,True,True,False,-0.057,-90.004601,89.957001,0.0135,25.658598,-0.0503,517.073914,0.506244,855.768127,179.968781,64.388901,179.9263,7464,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:28:46.193771-04:00,1787444926,193764812,1787444926193764812,188.006054,,,,23518,23517,1,0,0,23518,AxisTarget,1,True,True,True,True,-0.057,-90.004601,89.957001,0.0135,25.6586,-0.0503,517.073975,0.506243,855.768188,179.968781,64.388977,179.9263,7465,False,True,
