receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
201,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:41.467793-04:00,1787011901,467771295,1787011901467771295,167.522578,,,,202,201,1,0,0,202,AxisTarget,1,True,True,True,False,3.598548,-89.999893,90.000534,4e-05,90.000061,0.075376,444.108063,-28.243128,809.995239,176.426422,-0.000706,-179.999954,False,True,
202,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:41.643982-04:00,1787011901,643952484,1787011901643952484,176.181189,,,,203,202,1,0,0,203,AxisTarget,1,True,True,True,False,3.815268,-89.999893,90.000542,4.3e-05,90.000061,0.075373,443.995697,-29.922733,809.995239,176.209702,-0.000706,-179.999954,False,True,
203,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:41.819114-04:00,1787011901,819090366,1787011901819090366,175.137882,,,,204,203,1,0,0,204,AxisTarget,1,True,True,True,False,4.037028,-89.999901,90.000542,4.5e-05,90.000061,0.07537,443.876678,-31.640955,809.9953,175.987946,-0.000705,-179.999954,False,True,
204,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:41.991985-04:00,1787011901,991956816,1787011901991956816,172.86645,,,,205,204,1,0,0,205,AxisTarget,1,True,True,True,False,4.258788,-89.999901,90.000549,4.7e-05,90.000061,0.075367,443.753937,-33.319668,809.9953,175.771225,-0.000705,-179.999954,False,True,
205,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:42.164331-04:00,1787011902,164294485,1787011902164294485,172.337669,,,,206,205,1,0,0,206,AxisTarget,1,True,True,True,False,4.475508,-89.999908,90.000549,5e-05,90.000069,0.075364,443.624847,-35.036926,809.9953,175.549454,-0.000705,-179.999954,False,True,
206,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:42.339866-04:00,1787011902,339860904,1787011902339860904,175.566419,,,,207,206,1,0,0,207,AxisTarget,1,True,True,True,False,4.692228,-89.999916,90.000549,5.2e-05,90.000069,0.075361,443.486176,-36.714653,809.9953,175.332733,-0.000705,-179.999954,False,True,
207,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:42.512340-04:00,1787011902,512317074,1787011902512317074,172.45617,,,,208,207,1,0,0,208,AxisTarget,1,True,True,True,False,4.913988,-89.999916,90.000557,5.5e-05,90.000069,0.075358,443.344238,-38.39185,809.995361,175.110962,-0.000705,-179.999939,False,True,
208,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:42.679743-04:00,1787011902,679727634,1787011902679727634,167.41056,,,,209,208,1,0,0,209,AxisTarget,1,True,True,True,False,5.125668,-89.999924,90.000557,5.7e-05,90.000069,0.075355,443.195953,-40.068497,809.995361,174.899292,-0.000705,-179.999939,False,True,
209,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:42.855991-04:00,1787011902,855962444,1787011902855962444,176.23481,,,,210,209,1,0,0,210,AxisTarget,1,True,True,True,False,5.347428,-89.999924,90.000557,6e-05,90.000069,0.075352,443.041351,-41.744572,809.995361,174.682556,-0.000705,-179.999939,False,True,
210,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.024105-04:00,1787011903,24077125,1787011903024077125,168.114681,,,,211,210,1,0,0,211,AxisTarget,1,True,True,True,False,5.559108,-89.999931,90.000565,6.2e-05,90.000076,0.075348,442.884216,-43.381092,809.995361,174.470886,-0.000704,-179.999939,False,True,
211,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.200293-04:00,1787011903,200261221,1787011903200261221,176.184096,,,,212,211,1,0,0,212,AxisTarget,1,True,True,True,False,5.780868,-89.999931,90.000565,6.4e-05,90.000076,0.075345,442.713104,-45.133846,809.995361,174.24408,-0.000704,-179.999939,False,True,
212,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.374404-04:00,1787011903,374394093,1787011903374394093,174.132872,,,,213,212,1,0,0,213,AxisTarget,1,True,True,True,False,5.997588,-89.999939,90.000565,6.7e-05,90.000076,0.075342,442.53537,-46.808044,809.995422,174.027359,-0.000704,-179.999939,False,True,
213,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.548718-04:00,1787011903,548695347,1787011903548695347,174.301254,,,,214,213,1,0,0,214,AxisTarget,1,True,True,True,False,6.214308,-89.999947,90.000572,6.9e-05,90.000076,0.075339,442.355255,-48.481567,809.995422,173.810638,-0.000704,-179.999924,False,True,
214,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.720094-04:00,1787011903,720065763,1787011903720065763,171.370416,,,,215,214,1,0,0,215,AxisTarget,1,True,True,True,False,6.436068,-89.999947,90.000572,7.2e-05,90.000076,0.075336,442.168823,-50.1544,809.995422,173.593903,-0.000704,-179.999924,False,True,
215,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:43.888144-04:00,1787011903,888109950,1787011903888109950,168.044187,,,,216,215,1,0,0,216,AxisTarget,1,True,True,True,False,6.647748,-89.999954,90.000572,7.4e-05,90.000084,0.075333,441.976074,-51.826511,809.995422,173.377182,-0.000704,-179.999924,False,True,
216,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.063498-04:00,1787011904,63467538,1787011904063467538,175.357588,,,,217,216,1,0,0,217,AxisTarget,1,True,True,True,False,6.864445,-89.999954,90.00058,7.6e-05,90.000084,0.07533,441.77713,-53.496231,809.995483,173.160767,-0.000703,-179.999924,False,True,
217,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.236124-04:00,1787011904,236088656,1787011904236088656,172.621118,,,,218,217,1,0,0,218,AxisTarget,1,True,True,True,False,7.080625,-89.999962,90.00058,7.9e-05,90.000084,0.075327,441.578552,-55.110325,809.995483,172.951889,-0.000703,-179.999924,False,True,
218,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.408784-04:00,1787011904,408760457,1787011904408760457,172.671801,,,,219,218,1,0,0,219,AxisTarget,1,True,True,True,False,7.280788,-89.999962,90.00058,8.1e-05,90.000084,0.075324,441.380493,-56.673332,809.995483,172.749573,-0.000703,-179.999924,False,True,
219,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.584806-04:00,1787011904,584775732,1787011904584775732,176.015275,,,,220,219,1,0,0,220,AxisTarget,1,True,True,True,False,7.469933,-89.999969,90.000587,8.3e-05,90.000084,0.075321,441.192902,-58.114311,809.995483,172.562973,-0.000703,-179.999924,False,True,
220,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.751954-04:00,1787011904,751926751,1787011904751926751,167.151019,,,,221,220,1,0,0,221,AxisTarget,1,True,True,True,False,7.648061,-89.999969,90.000587,8.5e-05,90.000092,0.075319,441.016174,-59.439316,809.995483,172.391373,-0.000703,-179.999908,False,True,
221,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:44.928078-04:00,1787011904,928050187,1787011904928050187,176.123436,,,,222,221,1,0,0,222,AxisTarget,1,True,True,True,False,7.815171,-89.999977,90.000587,8.7e-05,90.000092,0.075317,440.838684,-60.740097,809.995483,172.222855,-0.000703,-179.999908,False,True,
222,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.100171-04:00,1787011905,100135694,1787011905100135694,172.085507,,,,223,222,1,0,0,223,AxisTarget,1,True,True,True,False,7.974763,-89.999977,90.000587,8.9e-05,90.000092,0.075314,440.673553,-61.925087,809.995544,172.069321,-0.000703,-179.999908,False,True,
223,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.271785-04:00,1787011905,271755524,1787011905271755524,171.61983,,,,224,223,1,0,0,224,AxisTarget,1,True,True,True,False,8.119582,-89.999985,90.000595,9e-05,90.000092,0.075312,440.517365,-63.024921,809.995544,171.926819,-0.000703,-179.999908,False,True,
224,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.448026-04:00,1787011905,447990288,1787011905447990288,176.234764,,,,225,224,1,0,0,225,AxisTarget,1,True,True,True,False,8.256365,-89.999985,90.000595,9.2e-05,90.000092,0.07531,440.367432,-64.062271,809.995544,171.789474,-0.000703,-179.999908,False,True,
225,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.615853-04:00,1787011905,615831395,1787011905615831395,167.841107,,,,226,225,1,0,0,226,AxisTarget,1,True,True,True,False,8.376168,-89.999985,90.000595,9.3e-05,90.000092,0.075309,440.234253,-64.96946,809.995544,171.674835,-0.000702,-179.999908,False,True,
226,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.785445-04:00,1787011905,785392896,1787011905785392896,169.561501,,,,227,226,1,0,0,227,AxisTarget,1,True,True,True,False,8.487935,-89.999992,90.000595,9.4e-05,90.000092,0.075307,440.108459,-65.814316,809.995544,171.565369,-0.000702,-179.999908,False,True,
227,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:45.956497-04:00,1787011905,956452857,1787011905956452857,171.059961,,,,228,227,1,0,0,228,AxisTarget,1,True,True,True,False,8.586467,-89.999992,90.000595,9.5e-05,90.000099,0.075306,439.993866,-66.574326,809.995544,171.466934,-0.000702,-179.999908,False,True,
228,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.127872-04:00,1787011906,127844432,1787011906127844432,171.391575,,,,229,228,1,0,0,229,AxisTarget,1,True,True,True,False,8.676455,-89.999992,90.000595,9.6e-05,90.000099,0.075304,439.893127,-67.249542,809.995544,171.379501,-0.000702,-179.999908,False,True,
229,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.303174-04:00,1787011906,303143179,1787011906303143179,175.298747,,,,230,229,1,0,0,230,AxisTarget,1,True,True,True,False,8.755424,-89.999992,90.000603,9.7e-05,90.000099,0.075303,439.80188,-67.840042,809.995544,171.303085,-0.000702,-179.999908,False,True,
230,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.479926-04:00,1787011906,479898089,1787011906479898089,176.75491,,,,231,230,1,0,0,231,AxisTarget,1,True,True,True,False,8.824827,-90.0,90.000603,9.8e-05,90.000099,0.075302,439.719604,-68.356621,809.995544,171.236313,-0.000702,-179.999908,False,True,
231,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.650153-04:00,1787011906,650123901,1787011906650123901,170.225812,,,,232,231,1,0,0,232,AxisTarget,1,True,True,True,False,8.881506,-90.0,90.000603,9.9e-05,90.000099,0.075302,439.655304,-68.767059,809.995605,171.18219,-0.000702,-179.999908,False,True,
232,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.824319-04:00,1787011906,824282902,1787011906824282902,174.159001,,,,233,232,1,0,0,233,AxisTarget,1,True,True,True,False,8.927168,-90.0,90.000603,9.9e-05,90.000099,0.075301,439.601135,-69.110474,809.995605,171.138214,-0.000702,-179.999908,False,True,
233,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:46.995706-04:00,1787011906,995675851,1787011906995675851,171.392949,,,,234,233,1,0,0,234,AxisTarget,1,True,True,True,False,8.962487,-90.0,90.000603,0.0001,90.000099,0.0753,439.561432,-69.360542,809.995605,171.10701,-0.000702,-179.999908,False,True,
234,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:47.167566-04:00,1787011907,167544210,1787011907167544210,171.868359,,,,235,234,1,0,0,235,AxisTarget,1,True,True,True,False,8.985857,-90.0,90.000603,0.0001,90.000099,0.0753,439.534973,-69.526077,809.995605,171.085587,-0.000702,-179.999908,False,True,
235,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:47.339299-04:00,1787011907,339247143,1787011907339247143,171.702933,,,,236,235,1,0,0,236,AxisTarget,1,True,True,True,False,8.998049,-90.0,90.000603,0.0001,90.000099,0.0753,439.52182,-69.607079,809.995605,171.075897,-0.000702,-179.999908,False,True,
236,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:47.522122-04:00,1787011907,522091717,1787011907522091717,182.844574,,,,237,236,1,0,0,237,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
237,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:47.707807-04:00,1787011907,707754642,1787011907707754642,185.662925,,,,238,237,1,0,0,238,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
238,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:47.895988-04:00,1787011907,895957911,1787011907895957911,188.203269,,,,239,238,1,0,0,239,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
239,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.071684-04:00,1787011908,71654774,1787011908071654774,175.696863,,,,240,239,1,0,0,240,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
240,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.251211-04:00,1787011908,251182493,1787011908251182493,179.527719,,,,241,240,1,0,0,241,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
241,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.422181-04:00,1787011908,422144220,1787011908422144220,170.961727,,,,242,241,1,0,0,242,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
242,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.593670-04:00,1787011908,593641180,1787011908593641180,171.49696,,,,243,242,1,0,0,243,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
243,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.768189-04:00,1787011908,768160160,1787011908768160160,174.51898,,,,244,243,1,0,0,244,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
244,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:48.940006-04:00,1787011908,939974369,1787011908939974369,171.814209,,,,245,244,1,0,0,245,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
245,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.107856-04:00,1787011909,107833620,1787011909107833620,167.859251,,,,246,245,1,0,0,246,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
246,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.275918-04:00,1787011909,275888278,1787011909275888278,168.054658,,,,247,246,1,0,0,247,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
247,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.453985-04:00,1787011909,453949614,1787011909453949614,178.061336,,,,248,247,1,0,0,248,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
248,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.622089-04:00,1787011909,622061278,1787011909622061278,168.111664,,,,249,248,1,0,0,249,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
249,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.791985-04:00,1787011909,791955480,1787011909791955480,169.894202,,,,250,249,1,0,0,250,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
250,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:49.963917-04:00,1787011909,963888258,1787011909963888258,171.932778,,,,251,250,1,0,0,251,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
251,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:50.135555-04:00,1787011910,135466699,1787011910135466699,171.578441,,,,252,251,1,0,0,252,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
252,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:50.307899-04:00,1787011910,307875850,1787011910307875850,172.409151,,,,253,252,1,0,0,253,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
253,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:50.479769-04:00,1787011910,479739167,1787011910479739167,171.863317,,,,254,253,1,0,0,254,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
254,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:50.653861-04:00,1787011910,653850508,1787011910653850508,174.111341,,,,255,254,1,0,0,255,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
255,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:50.827846-04:00,1787011910,827824114,1787011910827824114,173.973606,,,,256,255,1,0,0,256,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
256,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.004288-04:00,1787011911,4276483,1787011911004276483,176.452369,,,,257,256,1,0,0,257,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
257,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.176470-04:00,1787011911,176455975,1787011911176455975,172.179492,,,,258,257,1,0,0,258,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
258,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.347221-04:00,1787011911,347210021,1787011911347210021,170.754046,,,,259,258,1,0,0,259,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
259,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.519584-04:00,1787011911,519577984,1787011911519577984,172.367963,,,,260,259,1,0,0,260,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
260,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.695993-04:00,1787011911,695977594,1787011911695977594,176.39961,,,,261,260,1,0,0,261,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
261,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:51.867961-04:00,1787011911,867949702,1787011911867949702,171.972108,,,,262,261,1,0,0,262,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
262,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.040549-04:00,1787011912,40537681,1787011912040537681,172.587979,,,,263,262,1,0,0,263,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
263,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.208003-04:00,1787011912,207973172,1787011912207973172,167.435491,,,,264,263,1,0,0,264,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
264,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.383975-04:00,1787011912,383946799,1787011912383946799,175.973627,,,,265,264,1,0,0,265,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
265,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.551855-04:00,1787011912,551826243,1787011912551826243,167.879444,,,,266,265,1,0,0,266,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
266,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.727752-04:00,1787011912,727735781,1787011912727735781,175.909538,,,,267,266,1,0,0,267,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
267,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:52.901908-04:00,1787011912,901877066,1787011912901877066,174.141285,,,,268,267,1,0,0,268,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
268,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.075541-04:00,1787011913,75531322,1787011913075531322,173.654256,,,,269,268,1,0,0,269,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
269,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.255284-04:00,1787011913,255254603,1787011913255254603,179.723281,,,,270,269,1,0,0,270,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
270,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.427796-04:00,1787011913,427768252,1787011913427768252,172.513649,,,,271,270,1,0,0,271,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
271,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.598088-04:00,1787011913,598051539,1787011913598051539,170.283287,,,,272,271,1,0,0,272,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
272,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.767785-04:00,1787011913,767763183,1787011913767763183,169.711644,,,,273,272,1,0,0,273,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
273,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:53.935238-04:00,1787011913,935232954,1787011913935232954,167.469771,,,,274,273,1,0,0,274,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
274,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.108018-04:00,1787011914,107988575,1787011914107988575,172.755621,,,,275,274,1,0,0,275,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
275,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.282045-04:00,1787011914,282014972,1787011914282014972,174.026397,,,,276,275,1,0,0,276,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
276,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.456256-04:00,1787011914,456234297,1787011914456234297,174.219325,,,,277,276,1,0,0,277,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
277,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.628068-04:00,1787011914,628040009,1787011914628040009,171.805712,,,,278,277,1,0,0,278,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
278,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.802523-04:00,1787011914,802506764,1787011914802506764,174.466755,,,,279,278,1,0,0,279,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
279,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:11:54.976023-04:00,1787011914,976008847,1787011914976008847,173.502083,,,,280,279,1,0,0,280,AxisTarget,1,True,True,True,False,9.0004,-90.0,90.000603,0.0001,90.000099,0.0753,439.520203,-69.616447,809.995605,171.074905,-0.000702,-179.999908,False,True,
