receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:30.639090-04:00,1788224790,639078039,1788224790639078039,,,,,36045,,,0,0,36045,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8953,False,True,99,1197,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:30.861668-04:00,1788224790,861662169,1788224790861662169,222.58413,,,,36046,36045,1,0,0,36046,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8954,False,True,99,1197,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:30.986012-04:00,1788224790,986003131,1788224790986003131,124.340962,,,,36047,36046,1,0,0,36047,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8954,False,True,99,1197,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.113998-04:00,1788224791,113986781,1788224791113986781,127.98365,,,,36048,36047,1,0,0,36048,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8954,False,True,99,1197,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.239057-04:00,1788224791,239045917,1788224791239045917,125.059136,,,,36049,36048,1,0,0,36049,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8954,False,True,99,1197,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.465986-04:00,1788224791,465977714,1788224791465977714,226.931797,,,,36050,36049,1,0,0,36050,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8955,False,True,99,1197,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.589762-04:00,1788224791,589754086,1788224791589754086,123.776372,,,,36051,36050,1,0,0,36051,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8955,False,True,99,1197,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.717142-04:00,1788224791,717123735,1788224791717123735,127.369649,,,,36052,36051,1,0,0,36052,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8955,False,True,99,1197,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:31.842005-04:00,1788224791,841993976,1788224791841993976,124.870241,,,,36053,36052,1,0,0,36053,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8955,False,True,99,1197,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:32.059735-04:00,1788224792,59728159,1788224792059728159,217.734183,,,,36054,36053,1,0,0,36054,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8956,False,True,99,1197,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T21:06:32.186783-04:00,1788224792,186776994,1788224792186776994,127.048835,,,,36055,36054,1,0,0,36055,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8956,False,True,99,1197,False,
