receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:51.341941-04:00,1788223971,341934864,1788223971341934864,,,,,30554,,,0,0,30554,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8028,False,True,44,532,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:51.472508-04:00,1788223971,472490154,1788223971472490154,130.55529,,,,30555,30554,1,0,0,30555,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8028,False,True,44,532,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:51.692488-04:00,1788223971,692476636,1788223971692476636,219.986482,,,,30556,30555,1,0,0,30556,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8029,False,True,44,532,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:51.816502-04:00,1788223971,816495042,1788223971816495042,124.018406,,,,30557,30556,1,0,0,30557,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8029,False,True,44,532,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:51.940635-04:00,1788223971,940616773,1788223971940616773,124.121731,,,,30558,30557,1,0,0,30558,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8029,False,True,44,532,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.069799-04:00,1788223972,69792398,1788223972069792398,129.175625,,,,30559,30558,1,0,0,30559,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8029,False,True,44,532,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.294586-04:00,1788223972,294575752,1788223972294575752,224.783354,,,,30560,30559,1,0,0,30560,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8030,False,True,44,532,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.416642-04:00,1788223972,416625645,1788223972416625645,122.049893,,,,30561,30560,1,0,0,30561,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8030,False,True,44,532,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.540520-04:00,1788223972,540514359,1788223972540514359,123.888714,,,,30562,30561,1,0,0,30562,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8030,False,True,44,532,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.664850-04:00,1788223972,664827142,1788223972664827142,124.312783,,,,30563,30562,1,0,0,30563,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8030,False,True,44,532,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:52:52.880455-04:00,1788223972,880444262,1788223972880444262,215.61712,,,,30564,30563,1,0,0,30564,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8031,False,True,44,532,False,
