receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:45.876937-04:00,1788221145,876926070,1788221145876926070,,,,,12029,,,0,0,12029,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3190,False,True,11,133,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.003768-04:00,1788221146,3751871,1788221146003751871,126.825801,,,,12030,12029,1,0,0,12030,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3190,False,True,11,133,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.128657-04:00,1788221146,128641461,1788221146128641461,124.88959,,,,12031,12030,1,0,0,12031,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3190,False,True,11,133,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.252134-04:00,1788221146,252126645,1788221146252126645,123.485184,,,,12032,12031,1,0,0,12032,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3190,False,True,11,133,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.479637-04:00,1788221146,479612696,1788221146479612696,227.486051,,,,12033,12032,1,0,0,12033,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3191,False,True,11,133,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.614629-04:00,1788221146,614622293,1788221146614622293,135.009597,,,,12034,12033,1,0,0,12034,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3191,False,True,11,133,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.748185-04:00,1788221146,748170617,1788221146748170617,133.548324,,,,12035,12034,1,0,0,12035,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3191,False,True,11,133,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:46.881414-04:00,1788221146,881409213,1788221146881409213,133.238596,,,,12036,12035,1,0,0,12036,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3191,False,True,11,133,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.096456-04:00,1788221147,96427141,1788221147096427141,215.017928,,,,12037,12036,1,0,0,12037,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3192,False,True,11,133,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.224417-04:00,1788221147,224383175,1788221147224383175,127.956034,,,,12038,12037,1,0,0,12038,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3192,False,True,11,133,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.353961-04:00,1788221147,353950516,1788221147353950516,129.567341,,,,12039,12038,1,0,0,12039,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3192,False,True,11,133,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.476340-04:00,1788221147,476333312,1788221147476333312,122.382796,,,,12040,12039,1,0,0,12040,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3192,False,True,11,133,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.696104-04:00,1788221147,696095579,1788221147696095579,219.762267,,,,12041,12040,1,0,0,12041,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3193,False,True,11,133,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.823117-04:00,1788221147,823107580,1788221147823107580,127.012001,,,,12042,12041,1,0,0,12042,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3193,False,True,11,133,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:47.945924-04:00,1788221147,945918900,1788221147945918900,122.81132,,,,12043,12042,1,0,0,12043,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3193,False,True,11,133,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.073018-04:00,1788221148,73002028,1788221148073002028,127.083128,,,,12044,12043,1,0,0,12044,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3193,False,True,11,133,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.292284-04:00,1788221148,292278688,1788221148292278688,219.27666,,,,12045,12044,1,0,0,12045,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3194,False,True,11,133,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.416222-04:00,1788221148,416216439,1788221148416216439,123.937751,,,,12046,12045,1,0,0,12046,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3194,False,True,11,133,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.544231-04:00,1788221148,544221650,1788221148544221650,128.005211,,,,12047,12046,1,0,0,12047,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3194,False,True,11,133,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.673717-04:00,1788221148,673711628,1788221148673711628,129.489978,,,,12048,12047,1,0,0,12048,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3194,False,True,11,133,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:48.942964-04:00,1788221148,942945476,1788221148942945476,269.233848,,,,12049,12048,1,0,0,12049,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3195,False,True,11,133,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.080409-04:00,1788221149,80401106,1788221149080401106,137.45563,,,,12050,12049,1,0,0,12050,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3195,False,True,11,133,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.204448-04:00,1788221149,204433108,1788221149204433108,124.032002,,,,12051,12050,1,0,0,12051,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3195,False,True,11,133,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.422136-04:00,1788221149,422125489,1788221149422125489,217.692381,,,,12052,12051,1,0,0,12052,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3196,False,True,11,133,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.548953-04:00,1788221149,548933751,1788221149548933751,126.808262,,,,12053,12052,1,0,0,12053,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3196,False,True,11,133,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.674225-04:00,1788221149,674200848,1788221149674200848,125.267097,,,,12054,12053,1,0,0,12054,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3196,False,True,11,133,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:49.801222-04:00,1788221149,801199061,1788221149801199061,126.998213,,,,12055,12054,1,0,0,12055,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3196,False,True,11,133,False,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.056824-04:00,1788221150,56818507,1788221150056818507,255.619446,,,,12056,12055,1,0,0,12056,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3197,False,True,11,133,False,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.208409-04:00,1788221150,208398330,1788221150208398330,151.579823,,,,12057,12056,1,0,0,12057,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3197,False,True,11,133,False,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.352292-04:00,1788221150,352280794,1788221150352280794,143.882464,,,,12058,12057,1,0,0,12058,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3197,False,True,11,133,False,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.616383-04:00,1788221150,616360555,1788221150616360555,264.079761,,,,12059,12058,1,0,0,12059,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3198,False,True,11,133,False,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.756396-04:00,1788221150,756384976,1788221150756384976,140.024421,,,,12060,12059,1,0,0,12060,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3198,False,True,11,133,False,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:50.990402-04:00,1788221150,990391607,1788221150990391607,234.006631,,,,12061,12060,1,0,0,12061,AxisTarget,1,True,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,3199,False,True,11,133,False,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:51.133333-04:00,1788221151,133299865,1788221151133299865,142.908258,,,,12062,12061,1,0,0,12062,AxisTarget,1,True,True,True,True,0.193456,-90.180298,89.820198,0.067055,-0.010278,-0.084752,523.33429,-1.767394,893.156433,2.586457,89.628868,2.779886,3199,False,True,11,133,False,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:51.384278-04:00,1788221151,384266925,1788221151384266925,250.96706,,,,12063,12062,1,0,0,12063,AxisTarget,1,True,True,True,False,0.002259,-90.001144,89.999207,-0.004687,-0.003912,-9.2e-05,524.959595,-0.043327,890.08252,22.08255,89.986115,22.087278,3200,False,True,11,133,False,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:51.523472-04:00,1788221151,523451876,1788221151523451876,139.184951,,,,12064,12063,1,0,0,12064,AxisTarget,1,True,True,True,False,0.0,-90.0,90.0,-0.0049,-0.0039,0.0,525.0,0.0,890.005432,51.483074,89.993736,51.483074,3200,False,True,11,133,False,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:51.784859-04:00,1788221151,784842020,1788221151784842020,261.390144,,,,12065,12064,1,0,0,12065,AxisTarget,1,True,True,True,True,0.0,-90.000603,89.999901,-0.0055,0.2826,-0.0004,524.993835,3.8e-05,889.611572,178.80101,89.71804,178.800995,3201,False,True,11,133,False,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:51.913986-04:00,1788221151,913980662,1788221151913980662,129.138642,,,,12066,12065,1,0,0,12066,AxisTarget,1,True,True,True,True,-3e-06,-90.000687,89.999878,-0.005608,0.370036,-0.000534,524.993408,5.6e-05,889.590637,178.853027,89.702866,178.853012,3201,False,True,11,133,False,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.046154-04:00,1788221152,46149248,1788221152046149248,132.168586,,,,12067,12066,1,0,0,12067,AxisTarget,1,True,True,True,False,-9.1e-05,-90.002357,89.999519,-0.007017,1.106104,-0.001464,524.96814,0.000954,888.602783,179.536652,88.985207,179.536514,3201,False,True,11,133,False,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.304829-04:00,1788221152,304821510,1788221152304821510,258.672262,,,,12068,12067,1,0,0,12068,AxisTarget,1,True,True,True,False,-0.0001,-90.002502,89.999496,-0.0071,1.142,-0.0015,524.962463,0.001114,888.431824,179.567535,88.860977,179.567383,3202,False,True,11,133,False,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.442642-04:00,1788221152,442622569,1788221152442622569,137.801059,,,,12069,12068,1,0,0,12069,AxisTarget,1,True,True,True,True,-0.0001,-90.002502,89.999496,-0.0071,1.142,-0.0015,524.962463,0.001114,888.431824,179.567535,88.860977,179.567383,3202,False,True,11,133,False,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.692341-04:00,1788221152,692319886,1788221152692319886,249.697317,,,,12070,12069,1,0,0,12070,AxisTarget,1,True,True,True,False,-0.0001,-90.002502,89.999496,-0.0071,1.14203,-0.0015,524.962463,0.001114,888.431824,179.567535,88.860977,179.567383,3203,False,True,11,133,False,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.832872-04:00,1788221152,832866797,1788221152832866797,140.546911,,,,12071,12070,1,0,0,12071,AxisTarget,1,True,True,True,True,-0.0001,-90.004005,89.999153,-0.008522,1.936202,-0.002605,524.937744,0.001229,887.788818,179.63974,88.393646,179.639557,3203,False,True,11,133,False,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:52.976684-04:00,1788221152,976672524,1788221152976672524,143.805727,,,,12072,12071,1,0,0,12072,AxisTarget,1,True,True,True,False,-0.0001,-90.005684,89.998802,-0.009796,2.573921,-0.0034,524.871826,0.001524,886.494141,179.704803,87.452324,179.704559,3203,False,True,11,133,False,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:53.220429-04:00,1788221153,220421828,1788221153220421828,243.749304,,,,12073,12072,1,0,0,12073,AxisTarget,1,False,True,True,False,-0.0001,-90.005699,89.998802,-0.0098,2.5744,-0.0034,524.870239,0.001531,886.466858,179.705658,87.432465,179.705414,3204,False,True,11,133,False,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:53.463103-04:00,1788221153,463074460,1788221153463074460,242.652632,,,,12074,12073,1,0,0,12074,AxisTarget,1,False,True,True,False,-0.0001,-90.005699,89.998802,-0.0098,2.5744,-0.0034,524.870239,0.001531,886.466858,179.705658,87.432465,179.705414,3205,False,True,11,133,False,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:53.604000-04:00,1788221153,603994172,1788221153603994172,140.919712,,,,12075,12074,1,0,0,12075,AxisTarget,1,True,True,True,True,-0.000102,-90.005798,89.998772,-0.009954,2.674198,-0.003586,524.869019,0.001543,886.446594,179.706299,87.417717,179.706055,3205,False,True,11,133,False,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:53.858993-04:00,1788221153,858974775,1788221153858974775,254.980603,,,,12076,12075,1,0,0,12076,AxisTarget,1,True,True,True,False,-0.000198,-90.010048,89.99791,-0.013474,4.569522,-0.00609,524.667419,0.003266,883.815857,179.753616,85.503235,179.753128,3206,False,True,11,133,False,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.003284-04:00,1788221154,3266327,1788221154003266327,144.291552,,,,12077,12076,1,0,0,12077,AxisTarget,1,True,True,True,False,-0.0002,-90.010101,89.997902,-0.0135,4.5797,-0.0061,524.658264,0.003336,883.71875,179.754608,85.432457,179.75412,3206,False,True,11,133,False,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.253652-04:00,1788221154,253638370,1788221154253638370,250.372043,,,,12078,12077,1,0,0,12078,AxisTarget,1,True,True,True,True,-0.0002,-90.010101,89.997902,-0.0135,4.579729,-0.0061,524.658264,0.003336,883.71875,179.754608,85.432457,179.75412,3207,False,True,11,133,False,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.398326-04:00,1788221154,398320778,1788221154398320778,144.682408,,,,12079,12078,1,0,0,12079,AxisTarget,1,True,True,True,True,-0.000232,-90.011177,89.997658,-0.014546,5.181751,-0.007003,524.616211,0.003732,883.28894,179.758728,85.119171,179.758179,3207,False,True,11,133,False,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.544921-04:00,1788221154,544902451,1788221154544902451,146.581673,,,,12080,12079,1,0,0,12080,AxisTarget,1,True,True,True,False,-0.000354,-90.014648,89.996925,-0.017461,6.740386,-0.009032,524.374268,0.005809,881.175232,179.773209,83.575996,179.772385,3207,False,True,11,133,False,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.796166-04:00,1788221154,796159703,1788221154796159703,251.257252,,,,12081,12080,1,0,0,12081,AxisTarget,1,True,True,True,False,-0.0004,-90.0158,89.996696,-0.0183,7.1581,-0.0095,524.242615,0.006844,880.197876,179.777847,82.860947,179.776901,3208,False,True,11,133,False,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:54.939365-04:00,1788221154,939354197,1788221154939354197,143.194494,,,,12082,12081,1,0,0,12082,AxisTarget,1,True,True,True,True,-0.0004,-90.0158,89.996696,-0.0183,7.1581,-0.0095,524.242615,0.006844,880.197876,179.777847,82.860947,179.776901,3208,False,True,11,133,False,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:55.190443-04:00,1788221155,190426543,1788221155190426543,251.072346,,,,12083,12082,1,0,0,12083,AxisTarget,1,True,True,True,False,-0.0004,-90.0158,89.996696,-0.0183,7.1581,-0.0095,524.242615,0.006844,880.197876,179.777847,82.860947,179.776901,3209,False,True,11,133,False,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:55.329001-04:00,1788221155,328991132,1788221155328991132,138.564589,,,,12084,12083,1,0,0,12084,AxisTarget,1,True,True,True,True,-0.00041,-90.016182,89.99659,-0.018769,7.436798,-0.009911,524.224121,0.006973,880.067505,179.778381,82.765472,179.77742,3209,False,True,11,133,False,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:55.466229-04:00,1788221155,466223272,1788221155466223272,137.23214,,,,12085,12084,1,0,0,12085,AxisTarget,1,True,True,True,False,-0.000497,-90.019234,89.995934,-0.021497,8.912377,-0.0119,523.954346,0.00879,878.319031,179.784439,81.483131,179.783234,3209,False,True,11,133,False,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:55.718222-04:00,1788221155,718193525,1788221155718193525,251.970253,,,,12086,12085,1,0,0,12086,AxisTarget,1,True,True,True,False,-0.0006,-90.022697,89.995201,-0.0242,10.309297,-0.0137,523.518311,0.011529,875.922729,179.790451,79.718407,179.788895,3210,False,True,11,133,False,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:55.856765-04:00,1788221155,856750871,1788221155856750871,138.557346,,,,12087,12086,1,0,0,12087,AxisTarget,1,True,True,True,True,-0.0006,-90.022697,89.995201,-0.0242,10.3093,-0.0137,523.51825,0.011529,875.922363,179.790451,79.718124,179.788895,3210,False,True,11,133,False,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:56.084126-04:00,1788221156,84098517,1788221156084098517,227.347646,,,,12088,12087,1,0,0,12088,AxisTarget,1,True,True,True,False,-0.0006,-90.022697,89.995201,-0.0242,10.3093,-0.0137,523.51825,0.011529,875.922363,179.790451,79.718124,179.788895,3211,False,True,11,133,False,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:56.212850-04:00,1788221156,212823904,1788221156212823904,128.725387,,,,12089,12088,1,0,0,12089,AxisTarget,1,True,True,True,True,-0.000601,-90.022743,89.995186,-0.024264,10.352258,-0.013771,523.516418,0.01154,875.913086,179.790466,79.711281,179.78891,3211,False,True,11,133,False,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:56.348388-04:00,1788221156,348377863,1788221156348377863,135.553959,,,,12090,12089,1,0,0,12090,AxisTarget,1,True,True,True,False,-0.000649,-90.02478,89.994743,-0.02617,11.398652,-0.015199,523.301819,0.012761,874.867676,179.792526,78.938454,179.790817,3211,False,True,11,133,False,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:05:56.484297-04:00,1788221156,484287026,1788221156484287026,135.909163,,,,12091,12090,1,0,0,12091,AxisTarget,1,True,True,True,False,-0.000731,-90.028114,89.994041,-0.02905,12.923552,-0.017211,522.826233,0.015381,872.770569,179.796021,77.38166,179.793961,3211,False,True,11,133,False,
