receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:01.480906-04:00,1787880601,480893977,1787880601480893977,,,,,4103,,,0,0,4103,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,285,False,True,52,398,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:01.687145-04:00,1787880601,687115942,1787880601687115942,206.221965,,,,4104,4103,1,0,0,4104,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,286,False,True,52,398,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:01.811840-04:00,1787880601,811828882,1787880601811828882,124.71294,,,,4105,4104,1,0,0,4105,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,286,False,True,52,398,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:01.939368-04:00,1787880601,939337911,1787880601939337911,127.509029,,,,4106,4105,1,0,0,4106,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,286,False,True,52,398,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.065318-04:00,1787880602,65294952,1787880602065294952,125.957041,,,,4107,4106,1,0,0,4107,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,286,False,True,52,398,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.286630-04:00,1787880602,286594238,1787880602286594238,221.299286,,,,4108,4107,1,0,0,4108,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,287,False,True,52,398,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.412007-04:00,1787880602,411976176,1787880602411976176,125.381938,,,,4109,4108,1,0,0,4109,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,287,False,True,52,398,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.533561-04:00,1787880602,533549704,1787880602533549704,121.573528,,,,4110,4109,1,0,0,4110,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,287,False,True,52,398,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.659506-04:00,1787880602,659498068,1787880602659498068,125.948364,,,,4111,4110,1,0,0,4111,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,287,False,True,52,398,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:02.875784-04:00,1787880602,875754719,1787880602875754719,216.256651,,,,4112,4111,1,0,0,4112,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,288,False,True,52,398,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.000967-04:00,1787880603,935265,1787880603000935265,125.180546,,,,4113,4112,1,0,0,4113,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,288,False,True,52,398,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.127846-04:00,1787880603,127817680,1787880603127817680,126.882415,,,,4114,4113,1,0,0,4114,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,288,False,True,52,398,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.254121-04:00,1787880603,254105446,1787880603254105446,126.287766,,,,4115,4114,1,0,0,4115,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,288,False,True,52,398,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.470548-04:00,1787880603,470542316,1787880603470542316,216.43687,,,,4116,4115,1,0,0,4116,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,289,False,True,52,398,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.594005-04:00,1787880603,593993686,1787880603593993686,123.45137,,,,4117,4116,1,0,0,4117,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,289,False,True,52,398,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.717936-04:00,1787880603,717917584,1787880603717917584,123.923898,,,,4118,4117,1,0,0,4118,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,289,False,True,52,398,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:03.841787-04:00,1787880603,841781999,1787880603841781999,123.864415,,,,4119,4118,1,0,0,4119,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,289,False,True,52,398,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.070038-04:00,1787880604,70027617,1787880604070027617,228.245618,,,,4120,4119,1,0,0,4120,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,290,False,True,52,398,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.194950-04:00,1787880604,194944338,1787880604194944338,124.916721,,,,4121,4120,1,0,0,4121,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,290,False,True,52,398,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.319698-04:00,1787880604,319689893,1787880604319689893,124.745555,,,,4122,4121,1,0,0,4122,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,290,False,True,52,398,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.450187-04:00,1787880604,450169675,1787880604450169675,130.479782,,,,4123,4122,1,0,0,4123,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,290,False,True,52,398,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.669618-04:00,1787880604,669612878,1787880604669612878,219.443203,,,,4124,4123,1,0,0,4124,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,291,False,True,52,398,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:04.793880-04:00,1787880604,793865317,1787880604793865317,124.252439,,,,4125,4124,1,0,0,4125,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,291,False,True,52,398,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:05.557434-04:00,1787880605,557416486,1787880605557416486,763.551169,,,,4126,4125,1,0,0,4126,AxisTarget,1,True,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,292,False,True,53,401,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:06.325366-04:00,1787880606,325354933,1787880606325354933,767.938447,,,,4127,4126,1,0,0,4127,AxisTarget,1,True,True,True,True,-0.012496,-90.001007,89.99041,-0.000777,5.80466,-0.011466,524.615601,0.112655,882.386963,179.889832,84.485191,179.878021,293,False,True,53,407,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:06.453757-04:00,1787880606,453721398,1787880606453721398,128.366465,,,,4128,4127,1,0,0,4128,AxisTarget,1,True,True,True,False,-0.015898,-90.001297,89.987846,0.000307,7.342504,-0.014459,524.377075,0.143589,880.277649,179.904205,82.950211,179.889374,293,False,True,53,407,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:06.577879-04:00,1787880606,577856841,1787880606577856841,124.135443,,,,4129,4128,1,0,0,4129,AxisTarget,1,True,True,True,True,-0.019102,-90.001534,89.985428,0.001347,8.773108,-0.017265,524.099854,0.172756,878.292908,179.914093,81.50132,179.8965,293,False,True,53,408,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:06.703418-04:00,1787880606,703388464,1787880606703388464,125.531623,,,,4130,4129,1,0,0,4130,AxisTarget,1,True,True,True,False,-0.022269,-90.00177,89.983025,0.002387,10.210264,-0.020097,523.791931,0.20021,876.427124,179.921509,80.134254,179.901413,293,False,True,53,408,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.261574-04:00,1787880607,261558380,1787880607261558380,558.169916,,,,4131,4130,1,0,0,4131,AxisTarget,1,True,True,True,True,-0.036628,-90.002953,89.972244,0.006968,16.653862,-0.032753,521.743652,0.328061,867.772156,179.945343,73.702614,179.914581,294,False,True,54,410,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.385837-04:00,1787880607,385825350,1787880607385825350,124.26697,,,,4132,4131,1,0,0,4132,AxisTarget,1,True,True,True,False,-0.039933,-90.00322,89.969742,0.008044,18.145103,-0.035674,521.130737,0.357041,865.80542,179.949661,72.214134,179.916748,294,False,True,54,410,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.510089-04:00,1787880607,510083242,1787880607510083242,124.257892,,,,4133,4132,1,0,0,4133,AxisTarget,1,True,True,True,True,-0.043029,-90.003471,89.967407,0.00905,19.582951,-0.038487,520.488098,0.384935,863.916443,179.953598,70.772575,179.918671,294,False,True,54,411,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.638160-04:00,1787880607,638149695,1787880607638149695,128.066453,,,,4134,4133,1,0,0,4134,AxisTarget,1,True,True,True,False,-0.046258,-90.003731,89.964966,0.010104,20.99868,-0.041264,519.791931,0.412876,862.028992,179.957336,69.319344,179.920517,294,False,True,54,411,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.762451-04:00,1787880607,762423257,1787880607762423257,124.273562,,,,4135,4134,1,0,0,4135,AxisTarget,1,True,True,True,False,-0.049563,-90.004005,89.962463,0.01118,22.489922,-0.044185,519.02887,0.441301,860.114685,179.960968,67.830864,179.922318,294,False,True,54,412,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:07.889876-04:00,1787880607,889852862,1787880607889852862,127.429605,,,,4136,4135,1,0,0,4136,AxisTarget,1,True,True,True,True,-0.052722,-90.004257,89.960014,0.012236,23.951241,-0.047044,518.250488,0.46836,858.298584,179.96431,66.403954,179.923981,294,False,True,54,412,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:08.015607-04:00,1787880608,15596225,1787880608015596225,125.743363,,,,4137,4136,1,0,0,4137,AxisTarget,1,True,True,True,False,-0.055997,-90.004524,89.957603,0.013273,25.390152,-0.049865,517.402283,0.496033,856.45105,179.96759,64.93602,179.925674,294,False,True,54,412,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:08.137756-04:00,1787880608,137742686,1787880608137742686,122.146461,,,,4138,4137,1,0,0,4138,AxisTarget,1,True,True,True,False,-0.059221,-90.004791,89.955185,0.014315,26.834757,-0.052695,516.551819,0.522291,854.715393,179.970627,63.540573,179.927261,294,False,True,54,413,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:08.267027-04:00,1787880608,267010529,1787880608267010529,129.267843,,,,4139,4138,1,0,0,4139,AxisTarget,1,True,True,True,True,-0.062247,-90.005035,89.952927,0.015287,28.180517,-0.05533,515.684387,0.54775,853.048462,179.97348,62.18412,179.928802,294,False,True,54,413,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:30:08.390780-04:00,1787880608,390772898,1787880608390772898,123.762369,,,,4140,4139,1,0,0,4140,AxisTarget,1,True,True,True,False,-0.06557,-90.005302,89.950432,0.016362,29.671127,-0.058251,514.664551,0.576027,851.204041,179.976578,60.662987,179.930542,294,False,True,54,413,True,
