receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:31.472624-04:00,1788222331,472618792,1788222331472618792,,,,,19760,,,0,0,19760,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5373,False,True,11,133,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:31.692684-04:00,1788222331,692673603,1788222331692673603,220.054811,,,,19761,19760,1,0,0,19761,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5374,False,True,11,133,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:31.820545-04:00,1788222331,820534432,1788222331820534432,127.860829,,,,19762,19761,1,0,0,19762,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5374,False,True,11,133,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:31.944389-04:00,1788222331,944382692,1788222331944382692,123.84826,,,,19763,19762,1,0,0,19763,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5374,False,True,11,133,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.072313-04:00,1788222332,72307864,1788222332072307864,127.925172,,,,19764,19763,1,0,0,19764,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5374,False,True,11,133,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.295495-04:00,1788222332,295459765,1788222332295459765,223.151901,,,,19765,19764,1,0,0,19765,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5375,False,True,11,133,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.424381-04:00,1788222332,424376002,1788222332424376002,128.916237,,,,19766,19765,1,0,0,19766,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5375,False,True,11,133,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.552569-04:00,1788222332,552563746,1788222332552563746,128.187744,,,,19767,19766,1,0,0,19767,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5375,False,True,11,133,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.676556-04:00,1788222332,676529751,1788222332676529751,123.966005,,,,19768,19767,1,0,0,19768,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5375,False,True,11,133,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:25:32.895205-04:00,1788222332,895193594,1788222332895193594,218.663843,,,,19769,19768,1,0,0,19769,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,5376,False,True,11,133,False,
