receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.123362-04:00,1787443886,123351394,1787443886123351394,107.839133,,,,16049,16048,1,0,0,16049,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4792,False,True,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.233862-04:00,1787443886,233844701,1787443886233844701,110.493307,,,,16050,16049,1,0,0,16050,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4792,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.346713-04:00,1787443886,346701899,1787443886346701899,112.857198,,,,16051,16050,1,0,0,16051,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4792,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.527398-04:00,1787443886,527391642,1787443886527391642,180.689743,,,,16052,16051,1,0,0,16052,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4793,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.638397-04:00,1787443886,638388762,1787443886638388762,110.99712,,,,16053,16052,1,0,0,16053,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4793,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.751665-04:00,1787443886,751657240,1787443886751657240,113.268478,,,,16054,16053,1,0,0,16054,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4793,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:26.863750-04:00,1787443886,863734029,1787443886863734029,112.076789,,,,16055,16054,1,0,0,16055,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4793,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.051575-04:00,1787443887,51567223,1787443887051567223,187.833194,,,,16056,16055,1,0,0,16056,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4794,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.167425-04:00,1787443887,167415888,1787443887167415888,115.848665,,,,16057,16056,1,0,0,16057,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4794,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.279526-04:00,1787443887,279515410,1787443887279515410,112.099522,,,,16058,16057,1,0,0,16058,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4794,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.393159-04:00,1787443887,393152979,1787443887393152979,113.637569,,,,16059,16058,1,0,0,16059,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4794,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.571455-04:00,1787443887,571449156,1787443887571449156,178.296177,,,,16060,16059,1,0,0,16060,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4795,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.685284-04:00,1787443887,685273395,1787443887685273395,113.824239,,,,16061,16060,1,0,0,16061,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4795,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.797488-04:00,1787443887,797457235,1787443887797457235,112.18384,,,,16062,16061,1,0,0,16062,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4795,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:27.907244-04:00,1787443887,907231388,1787443887907231388,109.774153,,,,16063,16062,1,0,0,16063,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4795,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.100484-04:00,1787443888,100464654,1787443888100464654,193.233266,,,,16064,16063,1,0,0,16064,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4796,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.207372-04:00,1787443888,207364422,1787443888207364422,106.899768,,,,16065,16064,1,0,0,16065,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4796,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.315701-04:00,1787443888,315690096,1787443888315690096,108.325674,,,,16066,16065,1,0,0,16066,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4796,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.423331-04:00,1787443888,423322514,1787443888423322514,107.632418,,,,16067,16066,1,0,0,16067,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4796,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.607207-04:00,1787443888,607197648,1787443888607197648,183.875134,,,,16068,16067,1,0,0,16068,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4797,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.719760-04:00,1787443888,719734499,1787443888719734499,112.536851,,,,16069,16068,1,0,0,16069,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4797,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.831466-04:00,1787443888,831455544,1787443888831455544,111.721045,,,,16070,16069,1,0,0,16070,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4797,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:28.943366-04:00,1787443888,943357268,1787443888943357268,111.901724,,,,16071,16070,1,0,0,16071,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4797,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.130754-04:00,1787443889,130742668,1787443889130742668,187.3854,,,,16072,16071,1,0,0,16072,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4798,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.241347-04:00,1787443889,241318262,1787443889241318262,110.575594,,,,16073,16072,1,0,0,16073,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4798,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.351348-04:00,1787443889,351332235,1787443889351332235,110.013973,,,,16074,16073,1,0,0,16074,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4798,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.536368-04:00,1787443889,536361408,1787443889536361408,185.029173,,,,16075,16074,1,0,0,16075,AxisTarget,1,True,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,4799,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.656737-04:00,1787443889,656715622,1787443889656715622,120.354214,,,,16076,16075,1,0,0,16076,AxisTarget,1,True,True,True,True,0.005097,-89.863754,90.060669,0.15195,-0.018719,-0.173778,526.200745,-0.046767,888.303955,172.743256,89.820168,172.748352,4799,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.839412-04:00,1787443889,839402084,1787443889839402084,182.686462,,,,16077,16076,1,0,0,16077,AxisTarget,1,True,True,True,False,0.000145,-89.997147,90.000908,-0.003297,-0.003998,-0.000698,525.05835,-0.002266,889.922974,130.604279,89.992409,130.604523,4800,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:29.953322-04:00,1787443889,953314219,1787443889953314219,113.912135,,,,16078,16077,1,0,0,16078,AxisTarget,1,True,True,True,False,0.0,-90.0,90.0,-0.0049,-0.0039,0.0,525.0,0.0,890.005432,51.483215,89.993736,51.483215,4800,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.148488-04:00,1787443890,148481306,1787443890148481306,195.167087,,,,16079,16078,1,0,0,16079,AxisTarget,1,True,True,True,True,-0.000529,-90.000092,89.999535,-0.004711,0.271221,-0.000583,524.998535,0.00432,889.697083,178.639725,89.780502,178.639252,4801,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.259806-04:00,1787443890,259787417,1787443890259787417,111.306111,,,,16080,16079,1,0,0,16080,AxisTarget,1,True,True,True,False,-0.0006,-90.000099,89.999496,-0.0047,0.2826,-0.0006,524.997864,0.00553,889.610657,178.923889,89.717957,178.923279,4801,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.375214-04:00,1787443890,375204106,1787443890375204106,115.416689,,,,16081,16080,1,0,0,16081,AxisTarget,1,True,True,True,True,-0.000616,-90.000099,89.999474,-0.004685,0.310494,-0.000668,524.997864,0.005561,889.608582,178.92926,89.716446,178.92865,4801,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.492141-04:00,1787443890,492135148,1787443890492135148,116.931042,,,,16082,16081,1,0,0,16082,AxisTarget,1,True,True,True,False,-0.001993,-90.000175,89.998398,-0.004213,0.999098,-0.001968,524.989319,0.01676,888.848877,179.592972,89.167328,179.591141,4801,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.680824-04:00,1787443890,680812888,1787443890680812888,188.67774,,,,16083,16082,1,0,0,16083,AxisTarget,1,True,True,True,False,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,4802,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.791430-04:00,1787443890,791413569,1787443890791413569,110.600681,,,,16084,16083,1,0,0,16084,AxisTarget,1,True,True,True,True,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,4802,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:30.981013-04:00,1787443890,981008033,1787443890981008033,189.594464,,,,16085,16084,1,0,0,16085,AxisTarget,1,True,True,True,False,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,4803,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.101175-04:00,1787443891,101147988,1787443891101147988,120.139955,,,,16086,16085,1,0,0,16086,AxisTarget,1,True,True,True,True,-0.002524,-90.000198,89.998062,-0.004081,1.178337,-0.002294,524.981201,0.023077,888.420105,179.686447,88.85733,179.683914,4803,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.214395-04:00,1787443891,214383729,1787443891214383729,113.235741,,,,16087,16086,1,0,0,16087,AxisTarget,1,True,True,True,False,-0.004274,-90.000374,89.996635,-0.003466,2.086704,-0.004183,524.955261,0.036828,887.496521,179.776489,88.188995,179.772491,4803,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.329308-04:00,1787443891,329301136,1787443891329301136,114.917407,,,,16088,16087,1,0,0,16088,AxisTarget,1,True,True,True,False,-0.005666,-90.000504,89.995712,-0.003104,2.572414,-0.005098,524.914307,0.051883,886.484375,179.821732,87.456276,179.816132,4803,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.511651-04:00,1787443891,511625022,1787443891511625022,182.323886,,,,16089,16088,1,0,0,16089,AxisTarget,1,True,True,True,True,-0.0057,-90.000504,89.995697,-0.003099,2.575885,-0.005105,524.912598,0.052415,886.448608,179.822876,87.430397,179.817215,4804,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.621209-04:00,1787443891,621196940,1787443891621196940,109.571918,,,,16090,16089,1,0,0,16090,AxisTarget,1,True,True,True,False,-0.006594,-90.000565,89.994896,-0.002716,3.128135,-0.006258,524.889954,0.059187,885.994751,179.836533,87.101807,179.83017,4804,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.737210-04:00,1787443891,737203324,1787443891737203324,116.006384,,,,16091,16090,1,0,0,16091,AxisTarget,1,True,True,True,False,-0.009196,-90.00074,89.992897,-0.00184,4.287219,-0.008484,524.789429,0.082975,884.399353,179.86795,85.945816,179.859116,4804,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:31.851274-04:00,1787443891,851264188,1787443891851264188,114.060864,,,,16092,16091,1,0,0,16092,AxisTarget,1,True,True,True,False,-0.010199,-90.000801,89.992302,-0.0016,4.579752,-0.009,524.734314,0.093532,883.690552,179.877213,85.431763,179.86731,4804,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.039356-04:00,1787443892,39345344,1787443892039345344,188.081156,,,,16093,16092,1,0,0,16093,AxisTarget,1,True,True,True,False,-0.0102,-90.000801,89.992302,-0.0016,4.5797,-0.009,524.733948,0.093593,883.686462,179.877258,85.428787,179.867355,4805,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.155368-04:00,1787443892,155338924,1787443892155338924,115.99358,,,,16094,16093,1,0,0,16094,AxisTarget,1,True,True,True,True,-0.010223,-90.000801,89.992271,-0.001582,4.614025,-0.009085,524.733643,0.093647,883.6828,179.877304,85.426117,179.867386,4805,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.267125-04:00,1787443892,267085721,1787443892267085721,111.746797,,,,16095,16094,1,0,0,16095,AxisTarget,1,True,True,True,False,-0.011808,-90.000946,89.990944,-0.001,5.484118,-0.010842,524.661133,0.105737,882.858765,179.885712,84.827942,179.874588,4805,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.383056-04:00,1787443892,383047802,1787443892383047802,115.962081,,,,16096,16095,1,0,0,16096,AxisTarget,1,True,True,True,False,-0.014582,-90.00119,89.988869,-0.000139,6.707066,-0.01319,524.473816,0.131912,881.073303,179.899399,83.529747,179.885696,4805,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.568959-04:00,1787443892,568951155,1787443892568951155,185.903353,,,,16097,16096,1,0,0,16097,AxisTarget,1,True,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,4806,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.687413-04:00,1787443892,687399828,1787443892687399828,118.448673,,,,16098,16097,1,0,0,16098,AxisTarget,1,True,True,True,True,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,4806,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.874545-04:00,1787443892,874537079,1787443892874537079,187.137251,,,,16099,16098,1,0,0,16099,AxisTarget,1,True,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.158105,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,4807,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:32.991453-04:00,1787443892,991444990,1787443892991444990,116.907911,,,,16100,16099,1,0,0,16100,AxisTarget,1,True,True,True,True,-0.016519,-90.001343,89.987427,0.000471,7.562066,-0.014862,524.324951,0.14948,879.875366,179.906418,82.656906,179.891022,4807,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.112285-04:00,1787443893,112266792,1787443893112266792,120.821802,,,,16101,16100,1,0,0,16101,AxisTarget,1,True,True,True,False,-0.019176,-90.001541,89.985359,0.001378,8.819153,-0.01736,524.104309,0.172325,878.322205,179.913956,81.522781,179.896408,4807,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.215465-04:00,1787443893,215457977,1787443893215457977,103.191185,,,,16102,16101,1,0,0,16102,AxisTarget,1,True,True,True,False,-0.021841,-90.001732,89.983391,0.002221,9.956058,-0.01956,523.820618,0.197801,876.589539,179.920944,80.253494,179.901062,4807,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.405611-04:00,1787443893,405577968,1787443893405577968,190.119991,,,,16103,16102,1,0,0,16103,AxisTarget,1,True,True,True,False,-0.0229,-90.001801,89.982697,0.0025,10.3093,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,4808,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.591910-04:00,1787443893,591904024,1787443893591904024,186.326056,,,,16104,16103,1,0,0,16104,AxisTarget,1,True,True,True,True,-0.0229,-90.001801,89.982697,0.0025,10.309329,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,4809,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.706128-04:00,1787443893,706118417,1787443893706118417,114.214393,,,,16105,16104,1,0,0,16105,AxisTarget,1,True,True,True,False,-0.023456,-90.001854,89.982185,0.002735,10.676868,-0.020988,523.643188,0.212175,875.613647,179.924377,79.536453,179.903214,4809,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.820324-04:00,1787443893,820299738,1787443893820299738,114.181321,,,,16106,16105,1,0,0,16106,AxisTarget,1,True,True,True,False,-0.025955,-90.002068,89.980263,0.003555,11.860732,-0.023345,523.347656,0.234233,874.125122,179.929031,78.439461,179.90593,4809,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:33.933147-04:00,1787443893,933129572,1787443893933129572,112.829834,,,,16107,16106,1,0,0,16107,AxisTarget,1,True,True,True,False,-0.028945,-90.002319,89.978043,0.004482,13.178157,-0.025925,522.961914,0.260166,872.375854,179.933975,77.144638,179.908661,4809,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.114258-04:00,1787443894,114245663,1787443894114245663,181.116091,,,,16108,16107,1,0,0,16108,AxisTarget,1,True,True,True,False,-0.031198,-90.002502,89.976501,0.0051,14.018618,-0.0275,522.591309,0.282788,870.850891,179.937927,76.010399,179.910736,4810,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.229244-04:00,1787443894,229214919,1787443894229214919,114.969256,,,,16109,16108,1,0,0,16109,AxisTarget,1,True,True,True,False,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,4810,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.415484-04:00,1787443894,415468490,1787443894415468490,186.253571,,,,16110,16109,1,0,0,16110,AxisTarget,1,True,True,True,True,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,4811,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.527550-04:00,1787443894,527544845,1787443894527544845,112.076355,,,,16111,16110,1,0,0,16111,AxisTarget,1,True,True,True,True,-0.031243,-90.00251,89.976448,0.005131,14.071966,-0.027655,522.586853,0.283046,870.833374,179.937973,75.997307,179.910751,4811,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.642580-04:00,1787443894,642560649,1787443894642560649,115.015804,,,,16112,16111,1,0,0,16112,AxisTarget,1,True,True,True,False,-0.032926,-90.002647,89.975052,0.005755,14.96989,-0.02945,522.362488,0.295732,869.970093,179.94014,75.352684,179.911911,4811,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:11:34.755015-04:00,1787443894,754984043,1787443894754984043,112.423394,,,,16113,16112,1,0,0,16113,AxisTarget,1,True,True,True,False,-0.035868,-90.002884,89.972816,0.006721,16.310997,-0.032081,521.877197,0.321375,868.22644,179.944305,74.044754,179.914063,4811,False,True,
