receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.157886-04:00,1787445543,157876207,1787445543157876207,111.18174,,,,27961,27960,1,0,0,27961,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9056,False,True,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.265785-04:00,1787445543,265775093,1787445543265775093,107.898886,,,,27962,27961,1,0,0,27962,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9056,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.449098-04:00,1787445543,449082363,1787445543449082363,183.30727,,,,27963,27962,1,0,0,27963,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9057,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.561874-04:00,1787445543,561863911,1787445543561863911,112.781548,,,,27964,27963,1,0,0,27964,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9057,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.675138-04:00,1787445543,675128742,1787445543675128742,113.264831,,,,27965,27964,1,0,0,27965,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9057,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.786864-04:00,1787445543,786858290,1787445543786858290,111.729548,,,,27966,27965,1,0,0,27966,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9057,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:03.969452-04:00,1787445543,969447227,1787445543969447227,182.588937,,,,27967,27966,1,0,0,27967,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9058,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.082573-04:00,1787445544,82545506,1787445544082545506,113.098279,,,,27968,27967,1,0,0,27968,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9058,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.191760-04:00,1787445544,191753849,1787445544191753849,109.208343,,,,27969,27968,1,0,0,27969,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9058,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.308526-04:00,1787445544,308488866,1787445544308488866,116.735017,,,,27970,27969,1,0,0,27970,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9058,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.485696-04:00,1787445544,485686310,1787445544485686310,177.197444,,,,27971,27970,1,0,0,27971,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9059,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.600404-04:00,1787445544,600371811,1787445544600371811,114.685501,,,,27972,27971,1,0,0,27972,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9059,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.705737-04:00,1787445544,705726209,1787445544705726209,105.354398,,,,27973,27972,1,0,0,27973,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9059,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.818681-04:00,1787445544,818664350,1787445544818664350,112.938141,,,,27974,27973,1,0,0,27974,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9059,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:04.997688-04:00,1787445544,997682654,1787445544997682654,179.018304,,,,27975,27974,1,0,0,27975,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9060,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.105587-04:00,1787445545,105581069,1787445545105581069,107.898415,,,,27976,27975,1,0,0,27976,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9060,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.213819-04:00,1787445545,213813201,1787445545213813201,108.232132,,,,27977,27976,1,0,0,27977,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9060,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.326228-04:00,1787445545,326209410,1787445545326209410,112.396209,,,,27978,27977,1,0,0,27978,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9060,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.509778-04:00,1787445545,509763663,1787445545509763663,183.554253,,,,27979,27978,1,0,0,27979,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9061,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.622200-04:00,1787445545,622191022,1787445545622191022,112.427359,,,,27980,27979,1,0,0,27980,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9061,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.732845-04:00,1787445545,732835194,1787445545732835194,110.644172,,,,27981,27980,1,0,0,27981,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9061,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:05.841788-04:00,1787445545,841762414,1787445545841762414,108.92722,,,,27982,27981,1,0,0,27982,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9061,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.025872-04:00,1787445546,25866346,1787445546025866346,184.103932,,,,27983,27982,1,0,0,27983,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9062,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.137606-04:00,1787445546,137582190,1787445546137582190,111.715844,,,,27984,27983,1,0,0,27984,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9062,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.245653-04:00,1787445546,245642277,1787445546245642277,108.060087,,,,27985,27984,1,0,0,27985,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9062,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.359982-04:00,1787445546,359973158,1787445546359973158,114.330881,,,,27986,27985,1,0,0,27986,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9062,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.543968-04:00,1787445546,543935451,1787445546543935451,183.962293,,,,27987,27986,1,0,0,27987,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9063,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.659448-04:00,1787445546,659441848,1787445546659441848,115.506397,,,,27988,27987,1,0,0,27988,AxisTarget,1,False,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9063,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.854482-04:00,1787445546,854468796,1787445546854468796,195.026948,,,,27989,27988,1,0,0,27989,AxisTarget,1,True,True,True,True,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,9064,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:06.968455-04:00,1787445546,968423477,1787445546968423477,113.954681,,,,27990,27989,1,0,0,27990,AxisTarget,1,True,True,True,False,0.005019,-89.866493,90.05912,0.14694,-0.01814,-0.165611,526.194214,-0.046512,888.313171,172.733948,89.821167,172.739014,9064,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.155556-04:00,1787445547,155521054,1787445547155521054,187.097577,,,,27991,27990,1,0,0,27991,AxisTarget,1,True,True,True,False,2e-05,-89.999702,90.000061,-0.004847,-0.0039,2.1e-05,525.012268,-0.000476,889.988159,68.089745,89.994522,68.08979,9065,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.265800-04:00,1787445547,265787592,1787445547265787592,110.266538,,,,27992,27991,1,0,0,27992,AxisTarget,1,True,True,True,False,0.0,-90.0,90.0,-0.0049,-0.0039,0.0,525.0,0.0,890.005432,51.483063,89.993736,51.483063,9065,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.446068-04:00,1787445547,446060346,1787445547446060346,180.272754,,,,27993,27992,1,0,0,27993,AxisTarget,1,True,True,True,True,-0.000557,-90.000092,89.999519,-0.004706,0.277114,-0.000593,524.99823,0.004878,889.657288,178.788422,89.751686,178.787872,9066,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.558026-04:00,1787445547,558015771,1787445547558015771,111.955425,,,,27994,27993,1,0,0,27994,AxisTarget,1,True,True,True,False,-0.0006,-90.000099,89.999496,-0.0047,0.2826,-0.0006,524.997864,0.00553,889.610657,178.923889,89.717957,178.923279,9066,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.671340-04:00,1787445547,671315897,1787445547671315897,113.300126,,,,27995,27994,1,0,0,27995,AxisTarget,1,True,True,True,True,-0.000634,-90.000099,89.999451,-0.004675,0.329004,-0.000708,524.997864,0.005624,889.604309,178.940109,89.713356,178.939484,9066,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.787312-04:00,1787445547,787285573,1787445547787285573,115.969676,,,,27996,27995,1,0,0,27996,AxisTarget,1,True,True,True,False,-0.002095,-90.000183,89.998329,-0.004187,1.03398,-0.002028,524.988098,0.017853,888.774719,179.6138,89.113693,179.611847,9066,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:07.969723-04:00,1787445547,969711781,1787445547969711781,182.426208,,,,27997,27996,1,0,0,27997,AxisTarget,1,True,True,True,False,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,9067,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.084432-04:00,1787445548,84413270,1787445548084413270,114.701489,,,,27998,27997,1,0,0,27998,AxisTarget,1,True,True,True,True,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,9067,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.273375-04:00,1787445548,273357394,1787445548273357394,188.944124,,,,27999,27998,1,0,0,27999,AxisTarget,1,True,True,True,False,-0.0025,-90.000198,89.9981,-0.0041,1.142,-0.0022,524.981323,0.023021,888.423889,179.685867,88.860077,179.68335,9068,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.385910-04:00,1787445548,385898683,1787445548385898683,112.541289,,,,28000,27999,1,0,0,28000,AxisTarget,1,True,True,True,True,-0.002516,-90.000198,89.998062,-0.004081,1.178337,-0.002294,524.981201,0.023077,888.420105,179.686447,88.85733,179.683914,9068,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.498393-04:00,1787445548,498377603,1787445548498377603,112.47892,,,,28001,28000,1,0,0,28001,AxisTarget,1,True,True,True,False,-0.004184,-90.000366,89.996704,-0.003492,2.050633,-0.004113,524.957153,0.035982,887.553345,179.772873,88.230148,179.768967,9068,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.605889-04:00,1787445548,605879393,1787445548605879393,107.50179,,,,28002,28001,1,0,0,28002,AxisTarget,1,True,True,True,False,-0.005642,-90.000496,89.99572,-0.003108,2.566645,-0.005089,524.915283,0.05157,886.505371,179.821045,87.471512,179.815475,9068,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.797941-04:00,1787445548,797935704,1787445548797935704,192.056311,,,,28003,28002,1,0,0,28003,AxisTarget,1,False,True,True,False,-0.0057,-90.000504,89.995697,-0.0031,2.5744,-0.0051,524.912598,0.052415,886.448608,179.822876,87.430397,179.817215,9069,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:08.985468-04:00,1787445548,985445997,1787445548985445997,187.510293,,,,28004,28003,1,0,0,28004,AxisTarget,1,True,True,True,False,-0.0057,-90.000504,89.995697,-0.0031,2.574405,-0.0051,524.912598,0.052415,886.448608,179.822876,87.430397,179.817215,9070,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.093824-04:00,1787445549,93812324,1787445549093812324,108.366327,,,,28005,28004,1,0,0,28005,AxisTarget,1,True,True,True,True,-0.006232,-90.000542,89.995193,-0.002854,2.937533,-0.005875,524.901917,0.055713,886.2276,179.82991,87.270378,179.823914,9070,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.209920-04:00,1787445549,209909853,1787445549209909853,116.097529,,,,28006,28005,1,0,0,28006,AxisTarget,1,True,True,True,False,-0.008782,-90.00071,89.99324,-0.001987,4.132418,-0.008195,524.812561,0.078133,884.724243,179.862961,86.181358,179.854645,9070,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.318229-04:00,1787445549,318219210,1787445549318219210,108.309357,,,,28007,28006,1,0,0,28007,AxisTarget,1,True,True,True,False,-0.010168,-90.000801,89.992317,-0.001604,4.576722,-0.008997,524.736755,0.09309,883.720276,179.876862,85.453316,179.867004,9070,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.502010-04:00,1787445549,502001090,1787445549502001090,183.78188,,,,28008,28007,1,0,0,28008,AxisTarget,1,True,True,True,True,-0.0102,-90.000801,89.992302,-0.0016,4.580422,-0.009003,524.733948,0.093593,883.686462,179.877258,85.428787,179.867355,9071,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.614655-04:00,1787445549,614638898,1787445549614638898,112.637808,,,,28009,28008,1,0,0,28009,AxisTarget,1,True,True,True,False,-0.010894,-90.00087,89.991615,-0.001287,5.064818,-0.010014,524.704163,0.09874,883.335754,179.881058,85.174248,179.870636,9071,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.725700-04:00,1787445549,725692178,1787445549725692178,111.05328,,,,28010,28009,1,0,0,28010,AxisTarget,1,True,True,True,False,-0.01353,-90.001099,89.989632,-0.000421,6.312321,-0.012445,524.549011,0.122085,881.743835,179.894821,84.017639,179.88208,9071,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:09.845133-04:00,1787445549,845107807,1787445549845107807,119.415629,,,,28011,28010,1,0,0,28011,AxisTarget,1,True,True,True,False,-0.015672,-90.001282,89.988121,0.000156,7.106548,-0.013919,524.387512,0.14235,880.360901,179.903732,83.010872,179.889023,9071,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.023678-04:00,1787445550,23658931,1787445550023658931,178.551124,,,,28012,28011,1,0,0,28012,AxisTarget,1,False,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,9072,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.209743-04:00,1787445550,209733362,1787445550209733362,186.074431,,,,28013,28012,1,0,0,28013,AxisTarget,1,True,True,True,False,-0.0159,-90.001297,89.987999,0.0002,7.1581,-0.014,524.360352,0.145479,880.147278,179.904938,82.855186,179.889923,9073,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.324634-04:00,1787445550,324606145,1787445550324606145,114.872783,,,,28014,28013,1,0,0,28014,AxisTarget,1,True,True,True,True,-0.016047,-90.001312,89.987839,0.000283,7.290124,-0.0143,524.352722,0.146349,880.088135,179.905258,82.812065,179.890167,9073,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.431537-04:00,1787445550,431531792,1787445550431531792,106.925647,,,,28015,28014,1,0,0,28015,AxisTarget,1,True,True,True,False,-0.017949,-90.00145,89.986298,0.000972,8.261536,-0.016261,524.205322,0.162272,879.005798,179.910828,82.022324,179.894211,9073,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.548366-04:00,1787445550,548338791,1787445550548338791,116.806999,,,,28016,28015,1,0,0,28016,AxisTarget,1,True,True,True,False,-0.020809,-90.001656,89.984062,0.001936,9.577193,-0.018837,523.93335,0.188096,877.249634,179.918427,80.737572,179.899429,9073,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.729868-04:00,1787445550,729857868,1787445550729857868,181.519077,,,,28017,28016,1,0,0,28017,AxisTarget,1,True,True,True,False,-0.0229,-90.001801,89.982697,0.0025,10.309297,-0.0202,523.687256,0.208682,875.849426,179.923584,79.709846,179.90274,9074,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:10.842304-04:00,1787445550,842290658,1787445550842290658,112.43279,,,,28018,28017,1,0,0,28018,AxisTarget,1,True,True,True,False,-0.0229,-90.001801,89.982697,0.0025,10.3093,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,9074,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.034009-04:00,1787445551,33999253,1787445551033999253,191.708595,,,,28019,28018,1,0,0,28019,AxisTarget,1,True,True,True,True,-0.0229,-90.001801,89.982697,0.0025,10.3093,-0.0202,523.687195,0.208683,875.849304,179.923584,79.709785,179.90274,9075,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.149596-04:00,1787445551,149586104,1787445551149586104,115.586851,,,,28020,28019,1,0,0,28020,AxisTarget,1,True,True,True,True,-0.022996,-90.001808,89.982567,0.002567,10.421618,-0.020458,523.680664,0.209208,875.813904,179.923706,79.683754,179.902802,9075,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.265676-04:00,1787445551,265670455,1787445551265670455,116.084351,,,,28021,28020,1,0,0,28021,AxisTarget,1,True,True,True,False,-0.025037,-90.001991,89.980949,0.003264,11.444188,-0.022524,523.460022,0.226105,874.673645,179.927368,78.844162,179.904984,9075,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.380531-04:00,1787445551,380522252,1787445551380522252,114.851797,,,,28022,28021,1,0,0,28022,AxisTarget,1,True,True,True,False,-0.028039,-90.002243,89.978706,0.004206,12.789269,-0.02517,523.07489,0.252857,872.868774,179.932632,77.510178,179.907928,9075,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.558067-04:00,1787445551,558055464,1787445551558055464,177.533212,,,,28023,28022,1,0,0,28023,AxisTarget,1,True,True,True,False,-0.031131,-90.002495,89.976532,0.00509,14.008404,-0.027486,522.606445,0.281899,870.910767,179.937775,76.055031,179.91066,9076,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.670168-04:00,1787445551,670158729,1787445551670158729,112.103265,,,,28024,28023,1,0,0,28024,AxisTarget,1,True,True,True,False,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,9076,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T20:39:11.861435-04:00,1787445551,861409150,1787445551861409150,191.250421,,,,28025,28024,1,0,0,28025,AxisTarget,1,True,True,True,True,-0.0312,-90.002502,89.976501,0.0051,14.0186,-0.0275,522.590271,0.282848,870.846863,179.937927,76.007385,179.910736,9077,False,True,
