receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:02.700342-04:00,1787411102,700332027,1787411102700332027,116.136589,,,,9921,9920,1,0,0,9921,AxisTarget,1,False,False,False,False,-1.6e-05,-90.0,90.000015,-0.004949,2.020013,0.000275,674.411072,-2.330257,877.943298,0.000171,1.802975,0.004708,2484,False,True,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:02.814905-04:00,1787411102,814877866,1787411102814877866,114.545839,,,,9922,9921,1,0,0,9922,AxisTarget,1,False,False,False,False,-2.3e-05,-90.000008,90.000023,-0.004953,2.899966,0.000392,674.198853,-2.329874,874.421509,0.000255,2.682933,0.004598,2484,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:02.931405-04:00,1787411102,931398805,1787411102931398805,116.520939,,,,9923,9922,1,0,0,9923,AxisTarget,1,False,False,False,False,-3.1e-05,-90.000008,90.000031,-0.004958,3.779918,0.000509,673.932556,-2.329489,870.903381,0.000339,3.56289,0.00449,2484,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.110336-04:00,1787411103,110322685,1787411103110322685,178.92388,,,,9924,9923,1,0,0,9924,AxisTarget,1,False,False,False,False,-4.3e-05,-90.000008,90.000038,-0.004965,5.14536,0.000691,673.399414,-2.32888,865.332458,0.000473,4.958683,0.00432,2485,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.224131-04:00,1787411103,224115763,1787411103224115763,113.793078,,,,9925,9924,1,0,0,9925,AxisTarget,1,False,False,False,False,-5e-05,-90.000008,90.000046,-0.00497,5.994969,0.000804,673.023376,-2.328523,862.069214,0.000552,5.777954,0.004222,2485,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.336387-04:00,1787411103,336376838,1787411103336376838,112.261075,,,,9926,9925,1,0,0,9926,AxisTarget,1,False,False,False,False,-5.7e-05,-90.000008,90.000053,-0.004974,6.87492,0.000921,672.567566,-2.328139,858.570618,0.000638,6.65791,0.004118,2485,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.446267-04:00,1787411103,446252284,1787411103446252284,109.875446,,,,9927,9926,1,0,0,9927,AxisTarget,1,False,False,False,False,-6.5e-05,-90.000015,90.000053,-0.004979,7.694185,0.00103,672.076477,-2.327769,855.199646,0.00072,7.507524,0.004019,2485,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.623177-04:00,1787411103,623170576,1787411103623170576,176.918292,,,,9928,9927,1,0,0,9928,AxisTarget,1,False,False,False,False,-7.6e-05,-90.000015,90.000069,-0.004986,9.029284,0.001208,671.203979,-2.327187,849.918152,0.000851,8.84263,0.003865,2486,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.738138-04:00,1787411103,738127846,1787411103738127846,114.95727,,,,9929,9928,1,0,0,9929,AxisTarget,1,False,False,False,False,-8.3e-05,-90.000015,90.000069,-0.00499,9.909236,0.001325,670.607788,-2.326831,846.687866,0.000932,9.661901,0.003772,2486,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.856530-04:00,1787411103,856513235,1787411103856513235,118.385389,,,,9930,9929,1,0,0,9930,AxisTarget,1,False,False,False,False,-9.1e-05,-90.000015,90.000076,-0.004995,10.758844,0.001442,669.891174,-2.326436,843.10907,0.001022,10.572201,0.00367,2486,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:03.972137-04:00,1787411103,972128084,1787411103972128084,115.614849,,,,9931,9930,1,0,0,9931,AxisTarget,1,False,False,False,False,-9.8e-05,-90.000015,90.000084,-0.004999,11.669139,0.001559,669.144531,-2.326055,839.660767,0.001111,11.452157,0.003573,2486,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.156123-04:00,1787411104,156115396,1787411104156115396,183.987312,,,,9932,9931,1,0,0,9932,AxisTarget,1,False,False,False,False,-0.000111,-90.000023,90.000092,-0.005007,13.064924,0.001745,667.822266,-2.325438,834.097778,0.001255,12.878294,0.003418,2487,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.268155-04:00,1787411104,268141774,1787411104268141774,112.026378,,,,9933,9932,1,0,0,9933,AxisTarget,1,False,False,False,False,-0.000118,-90.000023,90.000099,-0.005011,13.914534,0.001858,666.968872,-2.325072,830.799866,0.001341,13.727907,0.003328,2487,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.380244-04:00,1787411104,380227701,1787411104380227701,112.085927,,,,9934,9933,1,0,0,9934,AxisTarget,1,False,False,False,False,-0.000125,-90.000023,90.000107,-0.005016,14.794485,0.001975,666.06665,-2.324707,827.514954,0.001429,14.577521,0.003238,2487,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.492067-04:00,1787411104,492058993,1787411104492058993,111.831292,,,,9935,9934,1,0,0,9935,AxisTarget,1,False,False,False,False,-0.000132,-90.000023,90.000114,-0.00502,15.61375,0.002085,665.115845,-2.324343,824.243835,0.001517,15.427135,0.003151,2487,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.668338-04:00,1787411104,668327317,1787411104668327317,176.268324,,,,9936,9935,1,0,0,9936,AxisTarget,1,False,False,False,False,-0.000144,-90.000023,90.000122,-0.005027,16.979193,0.002266,663.523987,-2.323773,819.132935,0.001657,16.762241,0.003015,2488,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.780155-04:00,1787411104,780146517,1787411104780146517,111.8192,,,,9937,9936,1,0,0,9937,AxisTarget,1,False,False,False,False,-0.000151,-90.000031,90.00013,-0.005032,17.8288,0.002379,662.449097,-2.323412,815.900452,0.001748,17.611855,0.002931,2488,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:04.894190-04:00,1787411104,894158896,1787411104894158896,114.012379,,,,9938,9937,1,0,0,9938,AxisTarget,1,False,False,False,False,-0.000158,-90.000031,90.000137,-0.005036,18.67841,0.002493,661.326477,-2.323053,812.684204,0.001839,18.461468,0.002848,2488,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.004321-04:00,1787411105,4306038,1787411105004306038,110.147142,,,,9939,9938,1,0,0,9939,AxisTarget,1,False,False,False,False,-0.000166,-90.000031,90.000145,-0.005041,19.528017,0.002606,660.113586,-2.322682,809.371033,0.001934,19.341425,0.002764,2488,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.181518-04:00,1787411105,181506508,1787411105181506508,177.20047,,,,9940,9939,1,0,0,9940,AxisTarget,1,False,False,False,False,-0.000177,-90.000031,90.000153,-0.005048,20.863117,0.002783,658.176575,-2.322122,804.380737,0.002081,20.676531,0.002639,2489,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.292045-04:00,1787411105,292033744,1787411105292033744,110.527236,,,,9941,9940,1,0,0,9941,AxisTarget,1,False,False,False,False,-0.000184,-90.000031,90.00016,-0.005052,21.682383,0.002893,656.930542,-2.32178,801.34137,0.002173,21.495802,0.002564,2489,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.404019-04:00,1787411105,404009019,1787411105404009019,111.975275,,,,9942,9941,1,0,0,9942,AxisTarget,1,False,False,False,False,-0.000191,-90.000031,90.000168,-0.005056,22.562334,0.00301,655.592651,-2.321428,798.208618,0.002269,22.345415,0.002489,2489,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.516063-04:00,1787411105,516046138,1787411105516046138,112.037119,,,,9943,9942,1,0,0,9943,AxisTarget,1,False,False,False,False,-0.000199,-90.000038,90.000168,-0.005061,23.411942,0.003123,654.208435,-2.321077,795.095947,0.002367,23.195028,0.002415,2489,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.698739-04:00,1787411105,698710399,1787411105698710399,182.664261,,,,9944,9943,1,0,0,9944,AxisTarget,1,False,False,False,False,-0.00021,-90.000038,90.000183,-0.005068,24.777384,0.003305,651.887512,-2.320518,790.137573,0.002526,24.560478,0.002299,2490,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.807620-04:00,1787411105,807599027,1787411105807599027,108.888628,,,,9945,9944,1,0,0,9945,AxisTarget,1,False,False,False,False,-0.000218,-90.000038,90.000191,-0.005072,25.626993,0.003418,650.384033,-2.320172,787.080811,0.002627,25.410091,0.002229,2490,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:05.920328-04:00,1787411105,920298032,1787411105920298032,112.699005,,,,9946,9945,1,0,0,9946,AxisTarget,1,False,False,False,False,-0.000225,-90.000038,90.000191,-0.005077,26.476601,0.003531,648.835388,-2.319828,784.046631,0.002729,26.259705,0.002162,2490,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.032270-04:00,1787411106,32246212,1787411106032246212,111.94818,,,,9947,9946,1,0,0,9947,AxisTarget,1,False,False,False,False,-0.000232,-90.000038,90.000198,-0.005081,27.295866,0.00364,647.241882,-2.319487,781.035767,0.002833,27.109318,0.002096,2490,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.216765-04:00,1787411106,216732763,1787411106216732763,184.486551,,,,9948,9947,1,0,0,9948,AxisTarget,1,False,False,False,False,-0.000244,-90.000046,90.000214,-0.005089,28.691652,0.003826,644.52771,-2.318931,776.141663,0.003007,28.505112,0.001992,2491,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.326267-04:00,1787411106,326252362,1787411106326252362,109.519599,,,,9949,9948,1,0,0,9949,AxisTarget,1,False,False,False,False,-0.000251,-90.000046,90.000214,-0.005093,29.54126,0.003939,642.817505,-2.318596,773.195557,0.003115,29.354725,0.001932,2491,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.439078-04:00,1787411106,439061198,1787411106439061198,112.808836,,,,9950,9949,1,0,0,9950,AxisTarget,1,False,False,False,False,-0.000258,-90.000046,90.000221,-0.005097,30.390869,0.004052,641.063782,-2.318263,770.275146,0.003225,30.204338,0.001874,2491,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.553194-04:00,1787411106,553172579,1787411106553172579,114.111381,,,,9951,9950,1,0,0,9951,AxisTarget,1,False,False,False,False,-0.000266,-90.000046,90.000229,-0.005102,31.270821,0.004169,639.266968,-2.317933,767.381042,0.003337,31.053951,0.001818,2491,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.735125-04:00,1787411106,735103070,1787411106735103070,181.930491,,,,9952,9951,1,0,0,9952,AxisTarget,1,False,False,False,False,-0.000278,-90.000053,90.000237,-0.005109,32.636261,0.004351,636.289856,-2.317407,762.786499,0.003521,32.419403,0.001733,2492,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.849259-04:00,1787411106,849228818,1787411106849228818,114.125748,,,,9953,9952,1,0,0,9953,AxisTarget,1,False,False,False,False,-0.000285,-90.000053,90.000244,-0.005114,33.48587,0.004464,634.31366,-2.317072,759.86377,0.003643,33.299358,0.001682,2492,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:06.965594-04:00,1787411106,965581856,1787411106965581856,116.353038,,,,9954,9953,1,0,0,9954,AxisTarget,1,False,False,False,False,-0.000292,-90.000053,90.000252,-0.005118,34.396168,0.004585,632.292786,-2.316741,756.97168,0.003767,34.179317,0.001633,2492,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.075925-04:00,1787411107,75918862,1787411107075918862,110.337006,,,,9955,9954,1,0,0,9955,AxisTarget,1,False,False,False,False,-0.0003,-90.000053,90.000259,-0.005123,35.245773,0.004698,630.299683,-2.316423,754.209045,0.00389,35.028931,0.001589,2492,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.256219-04:00,1787411107,256203139,1787411107256203139,180.284277,,,,9956,9955,1,0,0,9956,AxisTarget,1,False,False,False,False,-0.000311,-90.000053,90.000267,-0.00513,36.611217,0.00488,627.011292,-2.315919,749.83197,0.004092,36.394379,0.001524,2493,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.370117-04:00,1787411107,370102134,1787411107370102134,113.898995,,,,9957,9956,1,0,0,9957,AxisTarget,1,False,False,False,False,-0.000319,-90.000053,90.000275,-0.005134,37.460827,0.004993,624.912842,-2.31561,747.148499,0.004221,37.243992,0.001488,2493,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.479259-04:00,1787411107,479240639,1787411107479240639,109.138505,,,,9958,9957,1,0,0,9958,AxisTarget,1,False,False,False,False,-0.000326,-90.000061,90.000282,-0.005139,38.28009,0.005102,622.774902,-2.315303,744.496399,0.004354,38.093605,0.001455,2493,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.596105-04:00,1787411107,596093470,1787411107596093470,116.852831,,,,9959,9958,1,0,0,9959,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.862724,0.005176,620.81781,-2.31503,742.137512,0.004475,38.858055,0.001428,2493,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.785662-04:00,1787411107,785631188,1787411107785631188,189.537718,,,,9960,9959,1,0,0,9960,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2494,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:07.896098-04:00,1787411107,896091373,1787411107896091373,110.460185,,,,9961,9960,1,0,0,9961,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2494,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.012996-04:00,1787411108,12985550,1787411108012985550,116.894177,,,,9962,9961,1,0,0,9962,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2494,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.125976-04:00,1787411108,125963998,1787411108125963998,112.978448,,,,9963,9962,1,0,0,9963,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2494,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.307699-04:00,1787411108,307693477,1787411108307693477,181.729479,,,,9964,9963,1,0,0,9964,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2495,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.417817-04:00,1787411108,417770634,1787411108417770634,110.077157,,,,9965,9964,1,0,0,9965,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2495,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.527889-04:00,1787411108,527878196,1787411108527878196,110.107562,,,,9966,9965,1,0,0,9966,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2495,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.643144-04:00,1787411108,643120902,1787411108643120902,115.242706,,,,9967,9966,1,0,0,9967,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2495,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.819333-04:00,1787411108,819322752,1787411108819322752,176.20185,,,,9968,9967,1,0,0,9968,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2496,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:08.931417-04:00,1787411108,931409003,1787411108931409003,112.086251,,,,9969,9968,1,0,0,9969,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2496,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.044014-04:00,1787411109,43998625,1787411109043998625,112.589622,,,,9970,9969,1,0,0,9970,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2496,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.155935-04:00,1787411109,155919204,1787411109155919204,111.920579,,,,9971,9970,1,0,0,9971,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2496,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.336136-04:00,1787411109,336113772,1787411109336113772,180.194568,,,,9972,9971,1,0,0,9972,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2497,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.447707-04:00,1787411109,447679414,1787411109447679414,111.565642,,,,9973,9972,1,0,0,9973,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2497,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.559263-04:00,1787411109,559229908,1787411109559229908,111.550494,,,,9974,9973,1,0,0,9974,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2497,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.673850-04:00,1787411109,673825214,1787411109673825214,114.595306,,,,9975,9974,1,0,0,9975,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2497,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.851968-04:00,1787411109,851960998,1787411109851960998,178.135784,,,,9976,9975,1,0,0,9976,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2498,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:09.963763-04:00,1787411109,963752912,1787411109963752912,111.791914,,,,9977,9976,1,0,0,9977,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2498,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.071918-04:00,1787411110,71905427,1787411110071905427,108.152515,,,,9978,9977,1,0,0,9978,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2498,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.185197-04:00,1787411110,185187209,1787411110185187209,113.281782,,,,9979,9978,1,0,0,9979,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2498,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.361823-04:00,1787411110,361811063,1787411110361811063,176.623854,,,,9980,9979,1,0,0,9980,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2499,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.471689-04:00,1787411110,471660585,1787411110471660585,109.849522,,,,9981,9980,1,0,0,9981,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2499,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.584892-04:00,1787411110,584881477,1787411110584881477,113.220892,,,,9982,9981,1,0,0,9982,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2499,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.696188-04:00,1787411110,696178629,1787411110696178629,111.297152,,,,9983,9982,1,0,0,9983,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2499,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.875414-04:00,1787411110,875390502,1787411110875390502,179.211873,,,,9984,9983,1,0,0,9984,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2500,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T11:05:10.991627-04:00,1787411110,991611194,1787411110991611194,116.220692,,,,9985,9984,1,0,0,9985,AxisTarget,1,False,False,False,False,-0.000332,-90.000061,90.000282,-0.005142,38.86285,0.005176,620.816895,-2.31503,742.136353,0.004475,38.858429,0.001428,2500,False,True,
