receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:47.324751-04:00,1787880707,324745468,1787880707324745468,,,,,4814,,,0,0,4814,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,351,False,True,68,597,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:47.447587-04:00,1787880707,447576612,1787880707447576612,122.831144,,,,4815,4814,1,0,0,4815,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,351,False,True,68,597,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:47.666346-04:00,1787880707,666340766,1787880707666340766,218.764154,,,,4816,4815,1,0,0,4816,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,352,False,True,68,597,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:47.791686-04:00,1787880707,791680379,1787880707791680379,125.339613,,,,4817,4816,1,0,0,4817,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,352,False,True,68,597,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:47.915503-04:00,1787880707,915477656,1787880707915477656,123.797277,,,,4818,4817,1,0,0,4818,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,352,False,True,68,597,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.047724-04:00,1787880708,47717498,1787880708047717498,132.239842,,,,4819,4818,1,0,0,4819,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,352,False,True,68,597,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.276393-04:00,1787880708,276383823,1787880708276383823,228.666325,,,,4820,4819,1,0,0,4820,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,353,False,True,68,597,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.400606-04:00,1787880708,400590264,1787880708400590264,124.206441,,,,4821,4820,1,0,0,4821,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,353,False,True,68,597,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.523685-04:00,1787880708,523651053,1787880708523651053,123.060789,,,,4822,4821,1,0,0,4822,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,353,False,True,68,597,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.648222-04:00,1787880708,648216896,1787880708648216896,124.565843,,,,4823,4822,1,0,0,4823,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,353,False,True,68,597,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:48.872183-04:00,1787880708,872172195,1787880708872172195,223.955299,,,,4824,4823,1,0,0,4824,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,354,False,True,68,597,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.002243-04:00,1787880709,2221079,1787880709002221079,130.048884,,,,4825,4824,1,0,0,4825,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,354,False,True,68,597,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.129682-04:00,1787880709,129659871,1787880709129659871,127.438792,,,,4826,4825,1,0,0,4826,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,354,False,True,68,597,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.258498-04:00,1787880709,258486024,1787880709258486024,128.826153,,,,4827,4826,1,0,0,4827,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,354,False,True,68,597,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.479506-04:00,1787880709,479497776,1787880709479497776,221.011752,,,,4828,4827,1,0,0,4828,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,355,False,True,68,597,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.607046-04:00,1787880709,607039633,1787880709607039633,127.541857,,,,4829,4828,1,0,0,4829,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,355,False,True,68,597,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.728322-04:00,1787880709,728312699,1787880709728312699,121.273066,,,,4830,4829,1,0,0,4830,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,355,False,True,68,597,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:49.855516-04:00,1787880709,855488973,1787880709855488973,127.176274,,,,4831,4830,1,0,0,4831,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,355,False,True,68,597,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.075422-04:00,1787880710,75386070,1787880710075386070,219.897097,,,,4832,4831,1,0,0,4832,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,356,False,True,68,597,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.203830-04:00,1787880710,203806422,1787880710203806422,128.420352,,,,4833,4832,1,0,0,4833,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,356,False,True,68,597,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.332379-04:00,1787880710,332362051,1787880710332362051,128.555629,,,,4834,4833,1,0,0,4834,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,356,False,True,68,597,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.457008-04:00,1787880710,456988246,1787880710456988246,124.626195,,,,4835,4834,1,0,0,4835,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,356,False,True,68,597,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.676656-04:00,1787880710,676648011,1787880710676648011,219.659765,,,,4836,4835,1,0,0,4836,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,357,False,True,68,597,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.800415-04:00,1787880710,800406710,1787880710800406710,123.758699,,,,4837,4836,1,0,0,4837,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,357,False,True,68,597,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:50.923817-04:00,1787880710,923800848,1787880710923800848,123.394138,,,,4838,4837,1,0,0,4838,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,357,False,True,68,597,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.053761-04:00,1787880711,53745210,1787880711053745210,129.944362,,,,4839,4838,1,0,0,4839,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,357,False,True,68,597,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.276468-04:00,1787880711,276455299,1787880711276455299,222.710089,,,,4840,4839,1,0,0,4840,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,358,False,True,68,597,False,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.400857-04:00,1787880711,400844984,1787880711400844984,124.389685,,,,4841,4840,1,0,0,4841,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,358,False,True,68,597,False,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.524035-04:00,1787880711,523990287,1787880711523990287,123.145303,,,,4842,4841,1,0,0,4842,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,358,False,True,68,597,False,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.650049-04:00,1787880711,650021296,1787880711650021296,126.031009,,,,4843,4842,1,0,0,4843,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,358,False,True,68,597,False,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.872032-04:00,1787880711,872002381,1787880711872002381,221.981085,,,,4844,4843,1,0,0,4844,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,359,False,True,68,597,False,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:51.998035-04:00,1787880711,998023249,1787880711998023249,126.020868,,,,4845,4844,1,0,0,4845,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,359,False,True,68,597,False,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.124130-04:00,1787880712,124101525,1787880712124101525,126.078276,,,,4846,4845,1,0,0,4846,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,359,False,True,68,597,False,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.250487-04:00,1787880712,250464391,1787880712250464391,126.362866,,,,4847,4846,1,0,0,4847,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,359,False,True,68,597,False,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.471197-04:00,1787880712,471180925,1787880712471180925,220.716534,,,,4848,4847,1,0,0,4848,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,360,False,True,68,597,False,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.594470-04:00,1787880712,594442018,1787880712594442018,123.261093,,,,4849,4848,1,0,0,4849,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,360,False,True,68,597,False,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.719716-04:00,1787880712,719704897,1787880712719704897,125.262879,,,,4850,4849,1,0,0,4850,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,360,False,True,68,597,False,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:52.846873-04:00,1787880712,846862220,1787880712846862220,127.157323,,,,4851,4850,1,0,0,4851,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,360,False,True,68,597,False,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:53.072828-04:00,1787880713,72817500,1787880713072817500,225.95528,,,,4852,4851,1,0,0,4852,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,361,False,True,68,597,False,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:31:53.195658-04:00,1787880713,195648415,1787880713195648415,122.830915,,,,4853,4852,1,0,0,4853,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,361,False,True,68,597,False,
