receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:30.362031-04:00,1788221970,362018117,1788221970362018117,,,,,17396,,,0,0,17396,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4719,False,True,11,133,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:30.483378-04:00,1788221970,483368061,1788221970483368061,121.349944,,,,17397,17396,1,0,0,17397,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4719,False,True,11,133,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:30.705722-04:00,1788221970,705712035,1788221970705712035,222.343974,,,,17398,17397,1,0,0,17398,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4720,False,True,11,133,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:30.829740-04:00,1788221970,829724084,1788221970829724084,124.012049,,,,17399,17398,1,0,0,17399,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4720,False,True,11,133,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:30.957577-04:00,1788221970,957565635,1788221970957565635,127.841551,,,,17400,17399,1,0,0,17400,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4720,False,True,11,133,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:31.083662-04:00,1788221971,83636666,1788221971083636666,126.071031,,,,17401,17400,1,0,0,17401,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4720,False,True,11,133,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:31.305611-04:00,1788221971,305599965,1788221971305599965,221.963299,,,,17402,17401,1,0,0,17402,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4721,False,True,11,133,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:31.429884-04:00,1788221971,429877621,1788221971429877621,124.277656,,,,17403,17402,1,0,0,17403,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4721,False,True,11,133,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:31.559382-04:00,1788221971,559376438,1788221971559376438,129.498817,,,,17404,17403,1,0,0,17404,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4721,False,True,11,133,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:19:31.688738-04:00,1788221971,688727633,1788221971688727633,129.351195,,,,17405,17404,1,0,0,17405,AxisTarget,1,False,True,True,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,4721,False,True,11,133,False,
