receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:58.470920-04:00,1787962378,470909119,1787962378470909119,,,,,65146,,,0,0,65146,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16084,False,True,44,0,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:58.705035-04:00,1787962378,705029214,1787962378705029214,234.120095,,,,65147,65146,1,0,0,65147,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16085,False,True,44,0,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:58.840802-04:00,1787962378,840779706,1787962378840779706,135.750492,,,,65148,65147,1,0,0,65148,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16085,False,True,44,0,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:58.969057-04:00,1787962378,969044741,1787962378969044741,128.265035,,,,65149,65148,1,0,0,65149,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16085,False,True,44,0,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.096221-04:00,1787962379,96210764,1787962379096210764,127.166023,,,,65150,65149,1,0,0,65150,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16085,False,True,44,0,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.316939-04:00,1787962379,316923883,1787962379316923883,220.713119,,,,65151,65150,1,0,0,65151,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16086,False,True,44,0,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.440491-04:00,1787962379,440479895,1787962379440479895,123.556012,,,,65152,65151,1,0,0,65152,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16086,False,True,44,0,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.563127-04:00,1787962379,563117374,1787962379563117374,122.637479,,,,65153,65152,1,0,0,65153,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16086,False,True,44,0,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.684710-04:00,1787962379,684703617,1787962379684703617,121.586243,,,,65154,65153,1,0,0,65154,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,16086,False,True,44,0,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T20:12:59.928859-04:00,1787962379,928836385,1787962379928836385,244.132768,,,,65155,65154,1,0,0,65155,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.00072,-3e-06,674.677551,-2.331047,885.201355,-1e-06,-0.008508,0.004937,16087,False,True,44,0,False,
