receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.207046-04:00,1787960972,207032622,1787960972207032622,,,,,56009,,,0,0,56009,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13797,False,True,44,0,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.331583-04:00,1787960972,331577655,1787960972331577655,124.545033,,,,56010,56009,1,0,0,56010,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13797,False,True,44,0,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.538338-04:00,1787960972,538330059,1787960972538330059,206.752404,,,,56011,56010,1,0,0,56011,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13798,False,True,44,0,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.666746-04:00,1787960972,666713429,1787960972666713429,128.38337,,,,56012,56011,1,0,0,56012,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13798,False,True,44,0,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.790398-04:00,1787960972,790375593,1787960972790375593,123.662164,,,,56013,56012,1,0,0,56013,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13798,False,True,44,0,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:32.918746-04:00,1787960972,918734567,1787960972918734567,128.358974,,,,56014,56013,1,0,0,56014,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13798,False,True,44,0,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:33.135574-04:00,1787960973,135563179,1787960973135563179,216.828612,,,,56015,56014,1,0,0,56015,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13799,False,True,44,0,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:33.262240-04:00,1787960973,262217421,1787960973262217421,126.654242,,,,56016,56015,1,0,0,56016,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13799,False,True,44,0,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:33.386299-04:00,1787960973,386268642,1787960973386268642,124.051221,,,,56017,56016,1,0,0,56017,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13799,False,True,44,0,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-28T19:49:33.511475-04:00,1787960973,511445164,1787960973511445164,125.176522,,,,56018,56017,1,0,0,56018,AxisTarget,1,False,True,True,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,13799,False,True,44,0,False,
