receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:08.321287-04:00,1788224288,321274630,1788224288321274630,,,,,32684,,,0,0,32684,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8380,False,True,66,798,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:08.429910-04:00,1788224288,429904035,1788224288429904035,108.629405,,,,32685,32684,1,0,0,32685,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8380,False,True,66,798,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:08.553480-04:00,1788224288,553456632,1788224288553456632,123.552597,,,,32686,32685,1,0,0,32686,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8380,False,True,66,798,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:08.679424-04:00,1788224288,679414488,1788224288679414488,125.957856,,,,32687,32686,1,0,0,32687,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8380,False,True,66,798,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:08.897208-04:00,1788224288,897196974,1788224288897196974,217.782486,,,,32688,32687,1,0,0,32688,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8381,False,True,66,798,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.022287-04:00,1788224289,22270762,1788224289022270762,125.073788,,,,32689,32688,1,0,0,32689,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8381,False,True,66,798,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.146148-04:00,1788224289,146138405,1788224289146138405,123.867643,,,,32690,32689,1,0,0,32690,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8381,False,True,66,798,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.270488-04:00,1788224289,270457420,1788224289270457420,124.319015,,,,32691,32690,1,0,0,32691,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8381,False,True,66,798,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.490793-04:00,1788224289,490779129,1788224289490779129,220.321709,,,,32692,32691,1,0,0,32692,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8382,False,True,66,798,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.618533-04:00,1788224289,618523185,1788224289618523185,127.744056,,,,32693,32692,1,0,0,32693,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8382,False,True,66,798,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.742210-04:00,1788224289,742199467,1788224289742199467,123.676282,,,,32694,32693,1,0,0,32694,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8382,False,True,66,798,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:09.866310-04:00,1788224289,866300871,1788224289866300871,124.101404,,,,32695,32694,1,0,0,32695,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8382,False,True,66,798,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.089503-04:00,1788224290,89497124,1788224290089497124,223.196253,,,,32696,32695,1,0,0,32696,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8383,False,True,66,798,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.215385-04:00,1788224290,215379770,1788224290215379770,125.882646,,,,32697,32696,1,0,0,32697,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8383,False,True,66,798,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.338274-04:00,1788224290,338258278,1788224290338258278,122.878508,,,,32698,32697,1,0,0,32698,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8383,False,True,66,798,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.462400-04:00,1788224290,462392976,1788224290462392976,124.134698,,,,32699,32698,1,0,0,32699,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8383,False,True,66,798,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.682060-04:00,1788224290,682052799,1788224290682052799,219.659823,,,,32700,32699,1,0,0,32700,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8384,False,True,66,798,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.804157-04:00,1788224290,804149703,1788224290804149703,122.096904,,,,32701,32700,1,0,0,32701,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8384,False,True,66,798,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:10.930798-04:00,1788224290,930786301,1788224290930786301,126.636598,,,,32702,32701,1,0,0,32702,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8384,False,True,66,798,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.054114-04:00,1788224291,54102896,1788224291054102896,123.316595,,,,32703,32702,1,0,0,32703,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8384,False,True,66,798,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.272105-04:00,1788224291,272099543,1788224291272099543,217.996647,,,,32704,32703,1,0,0,32704,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8385,False,True,66,798,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.397528-04:00,1788224291,397519677,1788224291397519677,125.420134,,,,32705,32704,1,0,0,32705,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8385,False,True,66,798,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.522392-04:00,1788224291,522376919,1788224291522376919,124.857242,,,,32706,32705,1,0,0,32706,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8385,False,True,66,798,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.649886-04:00,1788224291,649879573,1788224291649879573,127.502654,,,,32707,32706,1,0,0,32707,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8385,False,True,66,798,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.868508-04:00,1788224291,868485599,1788224291868485599,218.606026,,,,32708,32707,1,0,0,32708,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8386,False,True,66,798,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:11.990818-04:00,1788224291,990796778,1788224291990796778,122.311179,,,,32709,32708,1,0,0,32709,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8386,False,True,66,798,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-31T20:58:12.114812-04:00,1788224292,114785433,1788224292114785433,123.988655,,,,32710,32709,1,0,0,32710,AxisTarget,1,False,True,False,False,0.1935,-90.180397,89.82,0.0672,-0.0103,-0.0852,523.33429,-1.767401,893.156494,2.586455,89.628868,2.779885,8386,False,True,66,798,False,
