receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:40.972689-04:00,1787014300,972683218,1787014300972683218,105.820026,,,,1340,1339,1,0,0,1340,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.080983-04:00,1787014301,80971934,1787014301080971934,108.288716,,,,1341,1340,1,0,0,1341,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.188794-04:00,1787014301,188782464,1787014301188782464,107.81053,,,,1342,1341,1,0,0,1342,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.298868-04:00,1787014301,298858742,1787014301298858742,110.076278,,,,1343,1342,1,0,0,1343,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.452679-04:00,1787014301,452669422,1787014301452669422,153.81068,,,,1344,1343,1,0,0,1344,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.561431-04:00,1787014301,561421601,1787014301561421601,108.752179,,,,1345,1344,1,0,0,1345,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.669045-04:00,1787014301,669028223,1787014301669028223,107.606622,,,,1346,1345,1,0,0,1346,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.778734-04:00,1787014301,778724795,1787014301778724795,109.696572,,,,1347,1346,1,0,0,1347,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:41.888086-04:00,1787014301,888068072,1787014301888068072,109.343277,,,,1348,1347,1,0,0,1348,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.048961-04:00,1787014302,48948902,1787014302048948902,160.88083,,,,1349,1348,1,0,0,1349,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.157018-04:00,1787014302,157005105,1787014302157005105,108.056203,,,,1350,1349,1,0,0,1350,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.264924-04:00,1787014302,264912154,1787014302264912154,107.907049,,,,1351,1350,1,0,0,1351,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.372926-04:00,1787014302,372914435,1787014302372914435,108.002281,,,,1352,1351,1,0,0,1352,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.480873-04:00,1787014302,480862553,1787014302480862553,107.948118,,,,1353,1352,1,0,0,1353,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.637276-04:00,1787014302,637257810,1787014302637257810,156.395257,,,,1354,1353,1,0,0,1354,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.743075-04:00,1787014302,743064078,1787014302743064078,105.806268,,,,1355,1354,1,0,0,1355,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.850774-04:00,1787014302,850762959,1787014302850762959,107.698881,,,,1356,1355,1,0,0,1356,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:42.960967-04:00,1787014302,960955492,1787014302960955492,110.192533,,,,1357,1356,1,0,0,1357,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.072274-04:00,1787014303,72265786,1787014303072265786,111.310294,,,,1358,1357,1,0,0,1358,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.229255-04:00,1787014303,229244568,1787014303229244568,156.978782,,,,1359,1358,1,0,0,1359,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.336980-04:00,1787014303,336963632,1787014303336963632,107.719064,,,,1360,1359,1,0,0,1360,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.445070-04:00,1787014303,445058935,1787014303445058935,108.095303,,,,1361,1360,1,0,0,1361,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.552827-04:00,1787014303,552812805,1787014303552812805,107.75387,,,,1362,1361,1,0,0,1362,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.662075-04:00,1787014303,662068133,1787014303662068133,109.255328,,,,1363,1362,1,0,0,1363,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.819655-04:00,1787014303,819630370,1787014303819630370,157.562237,,,,1364,1363,1,0,0,1364,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:43.927622-04:00,1787014303,927615472,1787014303927615472,107.985102,,,,1365,1364,1,0,0,1365,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.037309-04:00,1787014304,37286611,1787014304037286611,109.671139,,,,1366,1365,1,0,0,1366,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.144965-04:00,1787014304,144949141,1787014304144949141,107.66253,,,,1367,1366,1,0,0,1367,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.254168-04:00,1787014304,254160658,1787014304254160658,109.211517,,,,1368,1367,1,0,0,1368,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.407632-04:00,1787014304,407621455,1787014304407621455,153.460797,,,,1369,1368,1,0,0,1369,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.515296-04:00,1787014304,515276371,1787014304515276371,107.654916,,,,1370,1369,1,0,0,1370,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.624629-04:00,1787014304,624622986,1787014304624622986,109.346615,,,,1371,1370,1,0,0,1371,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.732984-04:00,1787014304,732972438,1787014304732972438,108.349452,,,,1372,1371,1,0,0,1372,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.839499-04:00,1787014304,839475103,1787014304839475103,106.502665,,,,1373,1372,1,0,0,1373,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:44.997301-04:00,1787014304,997288020,1787014304997288020,157.812917,,,,1374,1373,1,0,0,1374,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.101193-04:00,1787014305,101181899,1787014305101181899,103.893879,,,,1375,1374,1,0,0,1375,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.210186-04:00,1787014305,210175464,1787014305210175464,108.993565,,,,1376,1375,1,0,0,1376,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.317158-04:00,1787014305,317146217,1787014305317146217,106.970753,,,,1377,1376,1,0,0,1377,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.424627-04:00,1787014305,424603469,1787014305424603469,107.457252,,,,1378,1377,1,0,0,1378,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.588912-04:00,1787014305,588906249,1787014305588906249,164.30278,,,,1379,1378,1,0,0,1379,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.696990-04:00,1787014305,696978495,1787014305696978495,108.072246,,,,1380,1379,1,0,0,1380,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.803752-04:00,1787014305,803728176,1787014305803728176,106.749681,,,,1381,1380,1,0,0,1381,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:45.909104-04:00,1787014305,909094336,1787014305909094336,105.36616,,,,1382,1381,1,0,0,1382,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.020296-04:00,1787014306,20279805,1787014306020279805,111.185469,,,,1383,1382,1,0,0,1383,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.178342-04:00,1787014306,178329276,1787014306178329276,158.049471,,,,1384,1383,1,0,0,1384,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.284007-04:00,1787014306,283997817,1787014306283997817,105.668541,,,,1385,1384,1,0,0,1385,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.392815-04:00,1787014306,392784571,1787014306392784571,108.786754,,,,1386,1385,1,0,0,1386,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.504504-04:00,1787014306,504491772,1787014306504491772,111.707201,,,,1387,1386,1,0,0,1387,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.612850-04:00,1787014306,612841983,1787014306612841983,108.350211,,,,1388,1387,1,0,0,1388,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.772851-04:00,1787014306,772841938,1787014306772841938,159.999955,,,,1389,1388,1,0,0,1389,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.877876-04:00,1787014306,877846080,1787014306877846080,105.004142,,,,1390,1389,1,0,0,1390,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:46.984844-04:00,1787014306,984811717,1787014306984811717,106.965637,,,,1391,1390,1,0,0,1391,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.092735-04:00,1787014307,92729548,1787014307092729548,107.917831,,,,1392,1391,1,0,0,1392,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.201315-04:00,1787014307,201303400,1787014307201303400,108.573852,,,,1393,1392,1,0,0,1393,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.357944-04:00,1787014307,357935616,1787014307357935616,156.632216,,,,1394,1393,1,0,0,1394,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.465375-04:00,1787014307,465359322,1787014307465359322,107.423706,,,,1395,1394,1,0,0,1395,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.572993-04:00,1787014307,572981988,1787014307572981988,107.622666,,,,1396,1395,1,0,0,1396,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.681928-04:00,1787014307,681916969,1787014307681916969,108.934981,,,,1397,1396,1,0,0,1397,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
76,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.788814-04:00,1787014307,788808018,1787014307788808018,106.891049,,,,1398,1397,1,0,0,1398,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
77,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T20:51:47.947683-04:00,1787014307,947677586,1787014307947677586,158.869568,,,,1399,1398,1,0,0,1399,AxisTarget,1,False,True,False,False,0.0004,-90.0,90.000603,0.0001,90.000099,0.0,444.99939,-0.003246,809.995605,179.999603,-0.000702,-179.999893,False,True,
