receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:50.493805-04:00,1787006990,493794209,1787006990493794209,160.713328,,,,447,446,1,0,0,447,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:50.654533-04:00,1787006990,654527536,1787006990654527536,160.733327,,,,448,447,1,0,0,448,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:50.810524-04:00,1787006990,810495894,1787006990810495894,155.968358,,,,449,448,1,0,0,449,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.041863-04:00,1787006991,41834908,1787006991041834908,231.339014,,,,450,449,1,0,0,450,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.201779-04:00,1787006991,201742555,1787006991201742555,159.907647,,,,451,450,1,0,0,451,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.363799-04:00,1787006991,363768897,1787006991363768897,162.026342,,,,452,451,1,0,0,452,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.523594-04:00,1787006991,523563388,1787006991523563388,159.794491,,,,453,452,1,0,0,453,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.688822-04:00,1787006991,688811616,1787006991688811616,165.248228,,,,454,453,1,0,0,454,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.853668-04:00,1787006991,853657374,1787006991853657374,164.845758,,,,455,454,1,0,0,455,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:51.954356-04:00,1787006991,954343520,1787006991954343520,100.686146,,,,456,455,1,0,0,456,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.051412-04:00,1787006992,51375695,1787006992051375695,97.032175,,,,457,456,1,0,0,457,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.144491-04:00,1787006992,144462759,1787006992144462759,93.087064,,,,458,457,1,0,0,458,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.237070-04:00,1787006992,237042051,1787006992237042051,92.579292,,,,459,458,1,0,0,459,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.327055-04:00,1787006992,327049430,1787006992327049430,90.007379,,,,460,459,1,0,0,460,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.419711-04:00,1787006992,419676824,1787006992419676824,92.627394,,,,461,460,1,0,0,461,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.515481-04:00,1787006992,515459538,1787006992515459538,95.782714,,,,462,461,1,0,0,462,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.606844-04:00,1787006992,606820147,1787006992606820147,91.360609,,,,463,462,1,0,0,463,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.705905-04:00,1787006992,705868600,1787006992705868600,99.048453,,,,464,463,1,0,0,464,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.797642-04:00,1787006992,797635718,1787006992797635718,91.767118,,,,465,464,1,0,0,465,AxisTarget,1,False,True,False,False,2.913843,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.470245,-22.713726,809.984253,177.16156,-0.060573,179.991608,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.889676-04:00,1787006992,889670318,1787006992889670318,92.0346,,,,466,465,1,0,0,466,AxisTarget,1,False,True,False,False,2.914484,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.468842,-22.747311,809.984253,177.155258,-0.060573,179.991608,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:52.985311-04:00,1787006992,985281653,1787006992985281653,95.611335,,,,467,466,1,0,0,467,AxisTarget,1,False,True,False,False,2.956436,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.441528,-23.316456,809.984253,177.071625,-0.060573,179.991608,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:53.080180-04:00,1787006993,80168021,1787006993080168021,94.886368,,,,468,467,1,0,0,468,AxisTarget,1,False,True,False,False,3.137196,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.352234,-25.003809,809.984253,176.847473,-0.060573,179.991608,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:53.174248-04:00,1787006993,174239870,1787006993174239870,94.071849,,,,469,468,1,0,0,469,AxisTarget,1,False,True,False,False,3.369051,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.247711,-26.809692,809.984253,176.605545,-0.060573,179.991608,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:53.269575-04:00,1787006993,269564227,1787006993269564227,95.324357,,,,470,469,1,0,0,470,AxisTarget,1,False,True,False,False,3.600891,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.130859,-28.693621,809.984253,176.373703,-0.060573,179.991608,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-17T18:49:53.361770-04:00,1787006993,361759414,1787006993361759414,92.195187,,,,471,470,1,0,0,471,AxisTarget,1,False,True,False,False,3.842811,-89.731613,89.733086,-0.008317,90.059113,0.075392,446.011444,-30.498571,809.984253,176.141876,-0.060573,179.991608,False,True,
