receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:39.268070-04:00,1787880819,268054345,1787880819268054345,,,,,5566,,,0,0,5566,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,427,False,True,84,796,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:39.472078-04:00,1787880819,472069818,1787880819472069818,204.015473,,,,5567,5566,1,0,0,5567,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,428,False,True,84,796,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:39.602047-04:00,1787880819,602030318,1787880819602030318,129.9605,,,,5568,5567,1,0,0,5568,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,428,False,True,84,796,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:39.729639-04:00,1787880819,729633609,1787880819729633609,127.603291,,,,5569,5568,1,0,0,5569,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,428,False,True,84,796,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:39.858262-04:00,1787880819,858250862,1787880819858250862,128.617253,,,,5570,5569,1,0,0,5570,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,428,False,True,84,796,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:40.081146-04:00,1787880820,81125378,1787880820081125378,222.874516,,,,5571,5570,1,0,0,5571,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,429,False,True,84,796,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:40.206113-04:00,1787880820,206095886,1787880820206095886,124.970508,,,,5572,5571,1,0,0,5572,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,429,False,True,84,796,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:40.334138-04:00,1787880820,334133159,1787880820334133159,128.037273,,,,5573,5572,1,0,0,5573,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,429,False,True,84,796,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:40.461662-04:00,1787880820,461634486,1787880820461634486,127.501327,,,,5574,5573,1,0,0,5574,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,429,False,True,84,796,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:33:40.682130-04:00,1787880820,682117075,1787880820682117075,220.482589,,,,5575,5574,1,0,0,5575,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,430,False,True,84,796,False,
