receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:09.605970-04:00,1787881509,605946885,1787881509605946885,,,,,10183,,,0,0,10183,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,925,False,True,180,1990,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:09.826155-04:00,1787881509,826148641,1787881509826148641,220.201756,,,,10184,10183,1,0,0,10184,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,926,False,True,180,1990,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:09.951364-04:00,1787881509,951343393,1787881509951343393,125.194752,,,,10185,10184,1,0,0,10185,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,926,False,True,180,1990,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.076445-04:00,1787881510,76434522,1787881510076434522,125.091129,,,,10186,10185,1,0,0,10186,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,926,False,True,180,1990,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.205723-04:00,1787881510,205715236,1787881510205715236,129.280714,,,,10187,10186,1,0,0,10187,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,926,False,True,180,1990,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.426095-04:00,1787881510,426089130,1787881510426089130,220.373894,,,,10188,10187,1,0,0,10188,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,927,False,True,180,1990,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.549801-04:00,1787881510,549779682,1787881510549779682,123.690552,,,,10189,10188,1,0,0,10189,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,927,False,True,180,1990,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.675046-04:00,1787881510,675034148,1787881510675034148,125.254466,,,,10190,10189,1,0,0,10190,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,927,False,True,180,1990,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:10.802188-04:00,1787881510,802158655,1787881510802158655,127.124507,,,,10191,10190,1,0,0,10191,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,927,False,True,180,1990,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.022369-04:00,1787881511,22332694,1787881511022332694,220.174039,,,,10192,10191,1,0,0,10192,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,928,False,True,180,1990,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.146885-04:00,1787881511,146878975,1787881511146878975,124.546281,,,,10193,10192,1,0,0,10193,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,928,False,True,180,1990,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.273094-04:00,1787881511,273075403,1787881511273075403,126.196428,,,,10194,10193,1,0,0,10194,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,928,False,True,180,1990,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.399299-04:00,1787881511,399284284,1787881511399284284,126.208881,,,,10195,10194,1,0,0,10195,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,928,False,True,180,1990,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.610452-04:00,1787881511,610423090,1787881511610423090,211.138806,,,,10196,10195,1,0,0,10196,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,929,False,True,180,1990,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.733602-04:00,1787881511,733596203,1787881511733596203,123.173113,,,,10197,10196,1,0,0,10197,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,929,False,True,180,1990,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.858628-04:00,1787881511,858616543,1787881511858616543,125.02034,,,,10198,10197,1,0,0,10198,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,929,False,True,180,1990,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:11.983055-04:00,1787881511,983048630,1787881511983048630,124.432087,,,,10199,10198,1,0,0,10199,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,929,False,True,180,1990,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.203845-04:00,1787881512,203839386,1787881512203839386,220.790756,,,,10200,10199,1,0,0,10200,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,930,False,True,180,1990,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.328363-04:00,1787881512,328357316,1787881512328357316,124.51793,,,,10201,10200,1,0,0,10201,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,930,False,True,180,1990,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.449727-04:00,1787881512,449719383,1787881512449719383,121.362067,,,,10202,10201,1,0,0,10202,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,930,False,True,180,1990,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.573574-04:00,1787881512,573553179,1787881512573553179,123.833796,,,,10203,10202,1,0,0,10203,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,930,False,True,180,1990,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.790334-04:00,1787881512,790323410,1787881512790323410,216.770231,,,,10204,10203,1,0,0,10204,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,931,False,True,180,1990,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:12.915091-04:00,1787881512,915080048,1787881512915080048,124.756638,,,,10205,10204,1,0,0,10205,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,931,False,True,180,1990,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.042637-04:00,1787881513,42620091,1787881513042620091,127.540043,,,,10206,10205,1,0,0,10206,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,931,False,True,180,1990,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.166984-04:00,1787881513,166976270,1787881513166976270,124.356179,,,,10207,10206,1,0,0,10207,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,931,False,True,180,1990,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.382211-04:00,1787881513,382189313,1787881513382189313,215.213043,,,,10208,10207,1,0,0,10208,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,932,False,True,180,1990,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.505911-04:00,1787881513,505883530,1787881513505883530,123.694217,,,,10209,10208,1,0,0,10209,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,932,False,True,180,1990,False,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.631498-04:00,1787881513,631470068,1787881513631470068,125.586538,,,,10210,10209,1,0,0,10210,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,932,False,True,180,1990,False,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.754029-04:00,1787881513,754018405,1787881513754018405,122.548337,,,,10211,10210,1,0,0,10211,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,932,False,True,180,1990,False,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:13.977920-04:00,1787881513,977908123,1787881513977908123,223.889718,,,,10212,10211,1,0,0,10212,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,933,False,True,180,1990,False,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.105596-04:00,1787881514,105590958,1787881514105590958,127.682835,,,,10213,10212,1,0,0,10213,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,933,False,True,180,1990,False,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.229535-04:00,1787881514,229514118,1787881514229514118,123.92316,,,,10214,10213,1,0,0,10214,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,933,False,True,180,1990,False,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.355264-04:00,1787881514,355242125,1787881514355242125,125.728007,,,,10215,10214,1,0,0,10215,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,933,False,True,180,1990,False,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.569814-04:00,1787881514,569782850,1787881514569782850,214.540725,,,,10216,10215,1,0,0,10216,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,934,False,True,180,1990,False,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.697481-04:00,1787881514,697451670,1787881514697451670,127.66882,,,,10217,10216,1,0,0,10217,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,934,False,True,180,1990,False,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.822426-04:00,1787881514,822414431,1787881514822414431,124.962761,,,,10218,10217,1,0,0,10218,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,934,False,True,180,1990,False,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:14.949968-04:00,1787881514,949937427,1787881514949937427,127.522996,,,,10219,10218,1,0,0,10219,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,934,False,True,180,1990,False,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.165044-04:00,1787881515,165020905,1787881515165020905,215.083478,,,,10220,10219,1,0,0,10220,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,935,False,True,180,1990,False,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.294373-04:00,1787881515,294367237,1787881515294367237,129.346332,,,,10221,10220,1,0,0,10221,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,935,False,True,180,1990,False,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.418391-04:00,1787881515,418360811,1787881515418360811,123.993574,,,,10222,10221,1,0,0,10222,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,935,False,True,180,1990,False,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.544221-04:00,1787881515,544197445,1787881515544197445,125.836634,,,,10223,10222,1,0,0,10223,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,935,False,True,180,1990,False,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.758183-04:00,1787881515,758153838,1787881515758153838,213.956393,,,,10224,10223,1,0,0,10224,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,936,False,True,180,1990,False,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:15.884166-04:00,1787881515,884136215,1787881515884136215,125.982377,,,,10225,10224,1,0,0,10225,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,936,False,True,180,1990,False,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.013054-04:00,1787881516,13025740,1787881516013025740,128.889525,,,,10226,10225,1,0,0,10226,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,936,False,True,180,1990,False,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.139644-04:00,1787881516,139621962,1787881516139621962,126.596222,,,,10227,10226,1,0,0,10227,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,936,False,True,180,1990,False,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.354970-04:00,1787881516,354958230,1787881516354958230,215.336268,,,,10228,10227,1,0,0,10228,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,937,False,True,180,1990,False,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.477900-04:00,1787881516,477894172,1787881516477894172,122.935942,,,,10229,10228,1,0,0,10229,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,937,False,True,180,1990,False,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.602384-04:00,1787881516,602378731,1787881516602378731,124.484559,,,,10230,10229,1,0,0,10230,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,937,False,True,180,1990,False,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.730331-04:00,1787881516,730319978,1787881516730319978,127.941247,,,,10231,10230,1,0,0,10231,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,937,False,True,180,1990,False,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:16.950237-04:00,1787881516,950198902,1787881516950198902,219.878924,,,,10232,10231,1,0,0,10232,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,938,False,True,180,1990,False,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.071802-04:00,1787881517,71795853,1787881517071795853,121.596951,,,,10233,10232,1,0,0,10233,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,938,False,True,180,1990,False,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.194086-04:00,1787881517,194049417,1787881517194049417,122.253564,,,,10234,10233,1,0,0,10234,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,938,False,True,180,1990,False,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.318772-04:00,1787881517,318756145,1787881517318756145,124.706728,,,,10235,10234,1,0,0,10235,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,938,False,True,180,1990,False,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.534171-04:00,1787881517,534141209,1787881517534141209,215.385064,,,,10236,10235,1,0,0,10236,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,939,False,True,180,1990,False,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.658023-04:00,1787881517,658000768,1787881517658000768,123.859559,,,,10237,10236,1,0,0,10237,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,939,False,True,180,1990,False,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.785928-04:00,1787881517,785905999,1787881517785905999,127.905231,,,,10238,10237,1,0,0,10238,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,939,False,True,180,1990,False,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:17.913722-04:00,1787881517,913696056,1787881517913696056,127.790057,,,,10239,10238,1,0,0,10239,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,939,False,True,180,1990,False,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.131029-04:00,1787881518,130997450,1787881518130997450,217.301394,,,,10240,10239,1,0,0,10240,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,940,False,True,180,1990,False,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.254721-04:00,1787881518,254641076,1787881518254641076,123.643626,,,,10241,10240,1,0,0,10241,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,940,False,True,180,1990,False,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.381431-04:00,1787881518,381406943,1787881518381406943,126.765867,,,,10242,10241,1,0,0,10242,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,940,False,True,180,1990,False,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.509127-04:00,1787881518,509114938,1787881518509114938,127.707995,,,,10243,10242,1,0,0,10243,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,940,False,True,180,1990,False,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.729715-04:00,1787881518,729701030,1787881518729701030,220.586092,,,,10244,10243,1,0,0,10244,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,941,False,True,180,1990,False,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.853900-04:00,1787881518,853889218,1787881518853889218,124.188188,,,,10245,10244,1,0,0,10245,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,941,False,True,180,1990,False,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:18.974295-04:00,1787881518,974282903,1787881518974282903,120.393685,,,,10246,10245,1,0,0,10246,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,941,False,True,180,1990,False,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:19.093824-04:00,1787881519,93812990,1787881519093812990,119.530087,,,,10247,10246,1,0,0,10247,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,941,False,True,180,1990,False,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:19.313486-04:00,1787881519,313457379,1787881519313457379,219.644389,,,,10248,10247,1,0,0,10248,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,942,False,True,180,1990,False,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:19.437977-04:00,1787881519,437948378,1787881519437948378,124.490999,,,,10249,10248,1,0,0,10249,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,942,False,True,180,1990,False,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:19.562651-04:00,1787881519,562639673,1787881519562639673,124.691295,,,,10250,10249,1,0,0,10250,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,942,False,True,180,1990,False,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:19.686868-04:00,1787881519,686839626,1787881519686839626,124.199953,,,,10251,10250,1,0,0,10251,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,942,False,True,180,1990,False,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:45:20.441377-04:00,1787881520,441355209,1787881520441355209,754.515583,,,,10252,10251,1,0,0,10252,AxisTarget,1,True,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,943,False,True,181,1993,True,
