receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.139835-04:00,1787878016,139823104,1787878016139823104,,,,,1,,,0,0,1,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,0,False,True,0,0,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.357216-04:00,1787878016,357208180,1787878016357208180,217.385076,,,,2,1,1,0,0,2,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,1,False,True,0,0,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.481179-04:00,1787878016,481158334,1787878016481158334,123.950154,,,,3,2,1,0,0,3,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,1,False,True,0,0,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.612930-04:00,1787878016,612911637,1787878016612911637,131.753303,,,,4,3,1,0,0,4,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,1,False,True,0,0,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.740952-04:00,1787878016,740938551,1787878016740938551,128.026914,,,,5,4,1,0,0,5,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,1,False,True,0,0,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:56.971740-04:00,1787878016,971731487,1787878016971731487,230.792936,,,,6,5,1,0,0,6,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,2,False,True,0,0,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.096897-04:00,1787878017,96889038,1787878017096889038,125.157551,,,,7,6,1,0,0,7,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,2,False,True,0,0,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.224915-04:00,1787878017,224900958,1787878017224900958,128.01192,,,,8,7,1,0,0,8,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,2,False,True,0,0,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.352820-04:00,1787878017,352806506,1787878017352806506,127.905548,,,,9,8,1,0,0,9,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,2,False,True,0,0,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.581905-04:00,1787878017,581896715,1787878017581896715,229.090209,,,,10,9,1,0,0,10,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,3,False,True,0,0,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.709428-04:00,1787878017,709417082,1787878017709417082,127.520367,,,,11,10,1,0,0,11,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,3,False,True,0,0,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.839101-04:00,1787878017,839089842,1787878017839089842,129.67276,,,,12,11,1,0,0,12,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,3,False,True,0,0,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:57.969051-04:00,1787878017,969034410,1787878017969034410,129.944568,,,,13,12,1,0,0,13,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,3,False,True,0,0,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.206471-04:00,1787878018,206449015,1787878018206449015,237.414605,,,,14,13,1,0,0,14,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,4,False,True,0,0,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.336665-04:00,1787878018,336653663,1787878018336653663,130.204648,,,,15,14,1,0,0,15,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,4,False,True,0,0,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.460781-04:00,1787878018,460769867,1787878018460769867,124.116204,,,,16,15,1,0,0,16,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,4,False,True,0,0,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.585057-04:00,1787878018,585051558,1787878018585051558,124.281691,,,,17,16,1,0,0,17,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,4,False,True,0,0,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.825105-04:00,1787878018,825088492,1787878018825088492,240.036934,,,,18,17,1,0,0,18,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,5,False,True,0,0,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:58.957131-04:00,1787878018,957114559,1787878018957114559,132.026067,,,,19,18,1,0,0,19,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,5,False,True,0,0,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.088768-04:00,1787878019,88753007,1787878019088753007,131.638448,,,,20,19,1,0,0,20,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,5,False,True,0,0,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.316182-04:00,1787878019,316172259,1787878019316172259,227.419252,,,,21,20,1,0,0,21,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,6,False,True,0,0,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.441247-04:00,1787878019,441229901,1787878019441229901,125.057642,,,,22,21,1,0,0,22,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,6,False,True,0,0,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.564248-04:00,1787878019,564224903,1787878019564224903,122.995002,,,,23,22,1,0,0,23,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,6,False,True,0,0,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.691888-04:00,1787878019,691881477,1787878019691881477,127.656574,,,,24,23,1,0,0,24,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,6,False,True,0,0,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:46:59.910036-04:00,1787878019,910030551,1787878019910030551,218.149074,,,,25,24,1,0,0,25,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,7,False,True,0,0,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.032132-04:00,1787878020,32110177,1787878020032110177,122.079626,,,,26,25,1,0,0,26,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,7,False,True,0,0,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.156877-04:00,1787878020,156858865,1787878020156858865,124.748688,,,,27,26,1,0,0,27,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,7,False,True,0,0,False,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.284823-04:00,1787878020,284812681,1787878020284812681,127.953816,,,,28,27,1,0,0,28,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,7,False,True,0,0,False,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.501819-04:00,1787878020,501808914,1787878020501808914,216.996233,,,,29,28,1,0,0,29,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,8,False,True,0,0,False,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.624683-04:00,1787878020,624638751,1787878020624638751,122.829837,,,,30,29,1,0,0,30,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,8,False,True,0,0,False,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.748479-04:00,1787878020,748466738,1787878020748466738,123.827987,,,,31,30,1,0,0,31,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,8,False,True,0,0,False,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:00.871845-04:00,1787878020,871831184,1787878020871831184,123.364446,,,,32,31,1,0,0,32,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,8,False,True,0,0,False,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.092603-04:00,1787878021,92588940,1787878021092588940,220.757756,,,,33,32,1,0,0,33,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,9,False,True,0,0,False,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.220612-04:00,1787878021,220597325,1787878021220597325,128.008385,,,,34,33,1,0,0,34,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,9,False,True,0,0,False,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.347598-04:00,1787878021,347581243,1787878021347581243,126.983918,,,,35,34,1,0,0,35,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,9,False,True,0,0,False,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.476946-04:00,1787878021,476936121,1787878021476936121,129.354878,,,,36,35,1,0,0,36,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,9,False,True,0,0,False,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.704594-04:00,1787878021,704578020,1787878021704578020,227.641899,,,,37,36,1,0,0,37,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,10,False,True,0,0,False,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.832289-04:00,1787878021,832263445,1787878021832263445,127.685425,,,,38,37,1,0,0,38,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,10,False,True,0,0,False,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:01.955938-04:00,1787878021,955921681,1787878021955921681,123.658236,,,,39,38,1,0,0,39,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,10,False,True,0,0,False,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:02.080056-04:00,1787878022,80035197,1787878022080035197,124.113516,,,,40,39,1,0,0,40,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,10,False,True,0,0,False,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:02.300326-04:00,1787878022,300317803,1787878022300317803,220.282606,,,,41,40,1,0,0,41,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,11,False,True,0,0,False,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T20:47:02.424361-04:00,1787878022,424350976,1787878022424350976,124.033173,,,,42,41,1,0,0,42,AxisTarget,1,False,True,True,False,-5.5e-05,-90.0,90.001045,-0.004828,-0.002607,-0.000499,525.00061,0.000503,889.994507,73.641823,89.994446,73.641769,11,False,True,0,0,False,
