receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,batch_seq,batch_consumed,batch_active,unmapped_json
1,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:12.238912-04:00,1787881272,238906059,1787881272238906059,,,,,8596,,,0,0,8596,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,746,False,True,148,1592,False,
2,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:12.459028-04:00,1787881272,459020631,1787881272459020631,220.114572,,,,8597,8596,1,0,0,8597,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,747,False,True,148,1592,False,
3,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:12.582870-04:00,1787881272,582864688,1787881272582864688,123.844057,,,,8598,8597,1,0,0,8598,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,747,False,True,148,1592,False,
4,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:12.706734-04:00,1787881272,706712893,1787881272706712893,123.848205,,,,8599,8598,1,0,0,8599,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,747,False,True,148,1592,False,
5,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:12.830958-04:00,1787881272,830947038,1787881272830947038,124.234145,,,,8600,8599,1,0,0,8600,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,747,False,True,148,1592,False,
6,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.049778-04:00,1787881273,49765459,1787881273049765459,218.818421,,,,8601,8600,1,0,0,8601,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,748,False,True,148,1592,False,
7,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.178425-04:00,1787881273,178402944,1787881273178402944,128.637485,,,,8602,8601,1,0,0,8602,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,748,False,True,148,1592,False,
8,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.306170-04:00,1787881273,306152759,1787881273306152759,127.749815,,,,8603,8602,1,0,0,8603,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,748,False,True,148,1592,False,
9,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.431308-04:00,1787881273,431271815,1787881273431271815,125.119056,,,,8604,8603,1,0,0,8604,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,748,False,True,148,1592,False,
10,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.650879-04:00,1787881273,650867133,1787881273650867133,219.595318,,,,8605,8604,1,0,0,8605,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,749,False,True,148,1592,False,
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.774774-04:00,1787881273,774762961,1787881273774762961,123.895828,,,,8606,8605,1,0,0,8606,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,749,False,True,148,1592,False,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:13.901352-04:00,1787881273,901340464,1787881273901340464,126.577503,,,,8607,8606,1,0,0,8607,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,749,False,True,148,1592,False,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.023772-04:00,1787881274,23758049,1787881274023758049,122.417585,,,,8608,8607,1,0,0,8608,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,749,False,True,148,1592,False,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.243532-04:00,1787881274,243514857,1787881274243514857,219.756808,,,,8609,8608,1,0,0,8609,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,750,False,True,148,1592,False,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.371766-04:00,1787881274,371760394,1787881274371760394,128.245537,,,,8610,8609,1,0,0,8610,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,750,False,True,148,1592,False,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.490821-04:00,1787881274,490814804,1787881274490814804,119.05441,,,,8611,8610,1,0,0,8611,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,750,False,True,148,1592,False,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.618851-04:00,1787881274,618821583,1787881274618821583,128.006779,,,,8612,8611,1,0,0,8612,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,750,False,True,148,1592,False,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.839093-04:00,1787881274,839081893,1787881274839081893,220.26031,,,,8613,8612,1,0,0,8613,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,751,False,True,148,1592,False,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:14.962686-04:00,1787881274,962678537,1787881274962678537,123.596644,,,,8614,8613,1,0,0,8614,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,751,False,True,148,1592,False,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.086483-04:00,1787881275,86453967,1787881275086453967,123.77543,,,,8615,8614,1,0,0,8615,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,751,False,True,148,1592,False,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.212452-04:00,1787881275,212430816,1787881275212430816,125.976849,,,,8616,8615,1,0,0,8616,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,751,False,True,148,1592,False,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.430686-04:00,1787881275,430661107,1787881275430661107,218.230291,,,,8617,8616,1,0,0,8617,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,752,False,True,148,1592,False,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.555234-04:00,1787881275,555222299,1787881275555222299,124.561192,,,,8618,8617,1,0,0,8618,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,752,False,True,148,1592,False,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.679622-04:00,1787881275,679604565,1787881275679604565,124.382266,,,,8619,8618,1,0,0,8619,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,752,False,True,148,1592,False,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:15.806797-04:00,1787881275,806785416,1787881275806785416,127.180851,,,,8620,8619,1,0,0,8620,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,752,False,True,148,1592,False,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:16.030548-04:00,1787881276,30542574,1787881276030542574,223.757158,,,,8621,8620,1,0,0,8621,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,753,False,True,148,1592,False,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:16.154491-04:00,1787881276,154463502,1787881276154463502,123.920928,,,,8622,8621,1,0,0,8622,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,753,False,True,148,1592,False,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:16.276716-04:00,1787881276,276690192,1787881276276690192,122.22669,,,,8623,8622,1,0,0,8623,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,753,False,True,148,1592,False,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:16.399545-04:00,1787881276,399517235,1787881276399517235,122.827043,,,,8624,8623,1,0,0,8624,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,753,False,True,148,1592,False,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:16.616191-04:00,1787881276,616181305,1787881276616181305,216.66407,,,,8625,8624,1,0,0,8625,AxisTarget,1,False,True,False,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,754,False,True,148,1592,False,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:17.371063-04:00,1787881277,371018153,1787881277371018153,754.836848,,,,8626,8625,1,0,0,8626,AxisTarget,1,True,True,True,False,0.0051,-89.863602,90.060799,0.1525,-0.0188,-0.1752,526.200745,-0.046768,888.303894,172.743301,89.820168,172.748383,755,False,True,149,1595,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:18.134647-04:00,1787881278,134624791,1787881278134624791,763.606638,,,,8627,8626,1,0,0,8627,AxisTarget,1,True,True,True,True,-0.009183,-90.00074,89.992836,-0.001804,4.36002,-0.008663,524.792236,0.082392,884.437744,179.867371,85.973671,179.858597,756,False,True,149,1600,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:18.260934-04:00,1787881278,260902305,1787881278260902305,126.277514,,,,8628,8627,1,0,0,8628,AxisTarget,1,True,True,True,True,-0.012599,-90.001022,89.990334,-0.000745,5.851262,-0.011556,524.609253,0.113594,882.322998,179.89035,84.438683,179.878448,756,False,True,149,1601,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:18.390471-04:00,1787881278,390444374,1787881278390444374,129.542069,,,,8629,8628,1,0,0,8629,AxisTarget,1,True,True,True,False,-0.015795,-90.001289,89.987923,0.000307,7.342504,-0.014459,524.385132,0.142652,880.341431,179.903854,82.996719,179.889099,756,False,True,149,1601,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:18.515141-04:00,1787881278,515119753,1787881278515119753,124.675379,,,,8630,8629,1,0,0,8630,AxisTarget,1,True,True,True,True,-0.019102,-90.001534,89.985428,0.001347,8.773108,-0.017265,524.108643,0.171906,878.350708,179.913834,81.543602,179.896332,756,False,True,149,1602,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:18.638876-04:00,1787881278,638854101,1787881278638854101,123.734348,,,,8631,8630,1,0,0,8631,AxisTarget,1,True,True,True,False,-0.022269,-90.00177,89.983025,0.002387,10.210264,-0.020097,523.78064,0.201144,876.36377,179.921738,80.087738,179.901566,756,False,True,149,1602,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:19.192584-04:00,1787881279,192574247,1787881279192574247,553.720146,,,,8632,8631,1,0,0,8632,AxisTarget,1,True,True,True,True,-0.036525,-90.002937,89.972321,0.006934,16.60726,-0.032662,521.743652,0.328061,867.772156,179.945343,73.702614,179.914581,757,False,True,150,1604,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:19.751120-04:00,1787881279,751107948,1787881279751107948,558.533701,,,,8633,8632,1,0,0,8633,AxisTarget,1,True,True,True,True,-0.050803,-90.004105,89.961525,0.011583,23.049044,-0.04528,518.755005,0.451025,859.461243,179.962189,67.319199,179.922913,758,False,True,150,1606,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:19.875164-04:00,1787881279,875147241,1787881279875147241,124.039293,,,,8634,8633,1,0,0,8634,AxisTarget,1,True,True,True,False,-0.05403,-90.004364,89.959091,0.012634,24.504723,-0.048131,517.945007,0.478521,857.618591,179.96553,65.865654,179.924606,758,False,True,150,1606,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.002648-04:00,1787881280,2638110,1787881280002638110,127.490869,,,,8635,8634,1,0,0,8635,AxisTarget,1,True,True,True,False,-0.057138,-90.004616,89.956749,0.013643,25.949368,-0.050961,517.095398,0.505663,855.812256,179.968719,64.424355,179.926254,758,False,True,150,1606,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.131486-04:00,1787881280,131475251,1787881280131475251,128.837141,,,,8636,8635,1,0,0,8636,AxisTarget,1,True,True,True,True,-0.060557,-90.004898,89.954201,0.014738,27.41522,-0.053822,516.14325,0.534444,853.918152,179.972,62.893917,179.927994,758,False,True,150,1607,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.259505-04:00,1787881280,259493630,1787881280259493630,128.018379,,,,8637,8636,1,0,0,8637,AxisTarget,1,True,True,True,False,-0.063592,-90.00515,89.951843,0.015757,28.832304,-0.056608,515.263123,0.559646,852.2724,179.974792,61.546776,179.929535,758,False,True,150,1607,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.379061-04:00,1787881280,379030968,1787881280379030968,119.537338,,,,8638,8637,1,0,0,8638,AxisTarget,1,True,True,True,False,-0.066919,-90.005409,89.949417,0.016799,30.276943,-0.059438,514.245422,0.58715,850.478455,179.977768,60.058292,179.931244,758,False,True,150,1608,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.507182-04:00,1787881280,507176786,1787881280507176786,128.145818,,,,8639,8638,1,0,0,8639,AxisTarget,1,True,True,True,True,-0.070125,-90.005669,89.946999,0.017842,31.721584,-0.062359,513.214905,0.613411,848.766296,179.98053,58.616333,179.932907,758,False,True,150,1608,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.631271-04:00,1787881280,631260156,1787881280631260156,124.08337,,,,8640,8639,1,0,0,8640,AxisTarget,1,True,True,True,False,-0.073431,-90.005936,89.944504,0.018918,33.212826,-0.065196,512.141174,0.639405,847.080505,179.9832,57.17437,179.934601,758,False,True,150,1608,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.759000-04:00,1787881280,758988232,1787881280758988232,127.728076,,,,8641,8640,1,0,0,8641,AxisTarget,1,True,True,True,False,-0.076633,-90.006195,89.942078,0.01996,34.657303,-0.068051,510.988129,0.665998,845.369141,179.98584,55.685898,179.936356,758,False,True,150,1609,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:20.886270-04:00,1787881280,886248574,1787881280886248574,127.260342,,,,8642,8641,1,0,0,8642,AxisTarget,1,True,True,True,True,-0.079721,-90.006447,89.939751,0.020964,36.04916,-0.070904,509.904266,0.68989,843.844055,179.988129,54.336529,179.937958,758,False,True,150,1609,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-27T21:41:21.011206-04:00,1787881281,11200219,1787881281011200219,124.951645,,,,8643,8642,1,0,0,8643,AxisTarget,1,True,True,True,False,-0.083023,-90.006714,89.937241,0.022029,37.540371,-0.073759,508.63327,0.716704,842.148193,179.990646,52.808353,179.939819,758,False,True,150,1609,True,
