receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,rx_counter,bridge_safe_mode,bridge_allow_motion,unmapped_json
11,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.151683-04:00,1787407194,151652647,1787407194151652647,109.250112,,,,1805,1804,1,0,0,1805,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,451,False,True,
12,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.329385-04:00,1787407194,329376313,1787407194329376313,177.723666,,,,1806,1805,1,0,0,1806,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,452,False,True,
13,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.439291-04:00,1787407194,439281938,1787407194439281938,109.905625,,,,1807,1806,1,0,0,1807,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,452,False,True,
14,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.550587-04:00,1787407194,550556557,1787407194550556557,111.274619,,,,1808,1807,1,0,0,1808,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,452,False,True,
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.664630-04:00,1787407194,664625132,1787407194664625132,114.068575,,,,1809,1808,1,0,0,1809,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,452,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.846630-04:00,1787407194,846610506,1787407194846610506,181.985374,,,,1810,1809,1,0,0,1810,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,453,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:54.959073-04:00,1787407194,959063739,1787407194959063739,112.453233,,,,1811,1810,1,0,0,1811,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,453,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.073440-04:00,1787407195,73434396,1787407195073434396,114.370657,,,,1812,1811,1,0,0,1812,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,453,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.187945-04:00,1787407195,187934062,1787407195187934062,114.499666,,,,1813,1812,1,0,0,1813,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,453,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.366838-04:00,1787407195,366826515,1787407195366826515,178.892453,,,,1814,1813,1,0,0,1814,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,454,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.480193-04:00,1787407195,480168557,1787407195480168557,113.342042,,,,1815,1814,1,0,0,1815,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,454,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.591068-04:00,1787407195,591051307,1787407195591051307,110.88275,,,,1816,1815,1,0,0,1816,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,454,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.706674-04:00,1787407195,706668491,1787407195706668491,115.617184,,,,1817,1816,1,0,0,1817,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,454,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.886626-04:00,1787407195,886619882,1787407195886619882,179.951391,,,,1818,1817,1,0,0,1818,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,455,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:55.994663-04:00,1787407195,994656187,1787407195994656187,108.036305,,,,1819,1818,1,0,0,1819,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,455,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.106545-04:00,1787407196,106515130,1787407196106515130,111.858943,,,,1820,1819,1,0,0,1820,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,455,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.219037-04:00,1787407196,219024748,1787407196219024748,112.509618,,,,1821,1820,1,0,0,1821,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,455,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.398559-04:00,1787407196,398552427,1787407196398552427,179.527679,,,,1822,1821,1,0,0,1822,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,456,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.510772-04:00,1787407196,510765863,1787407196510765863,112.213436,,,,1823,1822,1,0,0,1823,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,456,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.623040-04:00,1787407196,623027150,1787407196623027150,112.261287,,,,1824,1823,1,0,0,1824,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,456,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.735251-04:00,1787407196,735233733,1787407196735233733,112.206583,,,,1825,1824,1,0,0,1825,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,456,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:56.915575-04:00,1787407196,915543645,1787407196915543645,180.309912,,,,1826,1825,1,0,0,1826,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,457,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.027031-04:00,1787407197,27010860,1787407197027010860,111.467215,,,,1827,1826,1,0,0,1827,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,457,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.138772-04:00,1787407197,138765520,1787407197138765520,111.75466,,,,1828,1827,1,0,0,1828,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,457,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.250988-04:00,1787407197,250979100,1787407197250979100,112.21358,,,,1829,1828,1,0,0,1829,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,457,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.433688-04:00,1787407197,433677932,1787407197433677932,182.698832,,,,1830,1829,1,0,0,1830,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,458,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.542698-04:00,1787407197,542687157,1787407197542687157,109.009225,,,,1831,1830,1,0,0,1831,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,458,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.656852-04:00,1787407197,656845975,1787407197656845975,114.158818,,,,1832,1831,1,0,0,1832,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,458,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.766687-04:00,1787407197,766681556,1787407197766681556,109.835581,,,,1833,1832,1,0,0,1833,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,458,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:57.946688-04:00,1787407197,946680401,1787407197946680401,179.998845,,,,1834,1833,1,0,0,1834,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,459,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.061233-04:00,1787407198,61220889,1787407198061220889,114.540488,,,,1835,1834,1,0,0,1835,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,459,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.170947-04:00,1787407198,170934272,1787407198170934272,109.713383,,,,1836,1835,1,0,0,1836,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,459,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.286132-04:00,1787407198,286111594,1787407198286111594,115.177322,,,,1837,1836,1,0,0,1837,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,459,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.463569-04:00,1787407198,463563942,1787407198463563942,177.452348,,,,1838,1837,1,0,0,1838,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,460,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.575384-04:00,1787407198,575372888,1787407198575372888,111.808946,,,,1839,1838,1,0,0,1839,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,460,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.687122-04:00,1787407198,687116019,1787407198687116019,111.743131,,,,1840,1839,1,0,0,1840,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,460,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.800165-04:00,1787407198,800152913,1787407198800152913,113.036894,,,,1841,1840,1,0,0,1841,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,460,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:58.980077-04:00,1787407198,980040508,1787407198980040508,179.887595,,,,1842,1841,1,0,0,1842,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,461,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.096020-04:00,1787407199,95995556,1787407199095995556,115.955048,,,,1843,1842,1,0,0,1843,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,461,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.207084-04:00,1787407199,207072217,1787407199207072217,111.076661,,,,1844,1843,1,0,0,1844,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,461,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.318741-04:00,1787407199,318734458,1787407199318734458,111.662241,,,,1845,1844,1,0,0,1845,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,461,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.498448-04:00,1787407199,498426143,1787407199498426143,179.691685,,,,1846,1845,1,0,0,1846,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,462,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.610454-04:00,1787407199,610420824,1787407199610420824,111.994681,,,,1847,1846,1,0,0,1847,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,462,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.726401-04:00,1787407199,726377027,1787407199726377027,115.956203,,,,1848,1847,1,0,0,1848,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,462,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T09:59:59.838811-04:00,1787407199,838802495,1787407199838802495,112.425468,,,,1849,1848,1,0,0,1849,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,462,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.018888-04:00,1787407200,18879352,1787407200018879352,180.076857,,,,1850,1849,1,0,0,1850,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,463,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.134499-04:00,1787407200,134469644,1787407200134469644,115.590292,,,,1851,1850,1,0,0,1851,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,463,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.247636-04:00,1787407200,247606164,1787407200247606164,113.13652,,,,1852,1851,1,0,0,1852,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,463,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.358836-04:00,1787407200,358815019,1787407200358815019,111.208855,,,,1853,1852,1,0,0,1853,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,463,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.541807-04:00,1787407200,541778097,1787407200541778097,182.963078,,,,1854,1853,1,0,0,1854,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,464,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.652954-04:00,1787407200,652937799,1787407200652937799,111.159702,,,,1855,1854,1,0,0,1855,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,464,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.766568-04:00,1787407200,766562073,1787407200766562073,113.624274,,,,1856,1855,1,0,0,1856,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,464,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:00.879330-04:00,1787407200,879311329,1787407200879311329,112.749256,,,,1857,1856,1,0,0,1857,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,464,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.056761-04:00,1787407201,56746602,1787407201056746602,177.435273,,,,1858,1857,1,0,0,1858,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,465,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.166546-04:00,1787407201,166539475,1787407201166539475,109.792873,,,,1859,1858,1,0,0,1859,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,465,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.278772-04:00,1787407201,278753308,1787407201278753308,112.213833,,,,1860,1859,1,0,0,1860,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,465,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.386591-04:00,1787407201,386546288,1787407201386546288,107.79298,,,,1861,1860,1,0,0,1861,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,465,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.566950-04:00,1787407201,566943453,1787407201566943453,180.397165,,,,1862,1861,1,0,0,1862,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,466,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.682587-04:00,1787407201,682564697,1787407201682564697,115.621244,,,,1863,1862,1,0,0,1863,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,466,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.793663-04:00,1787407201,793657635,1787407201793657635,111.092938,,,,1864,1863,1,0,0,1864,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,466,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:01.912805-04:00,1787407201,912769839,1787407201912769839,119.112204,,,,1865,1864,1,0,0,1865,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,466,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:02.090767-04:00,1787407202,90760821,1787407202090760821,177.990982,,,,1866,1865,1,0,0,1866,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,467,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:02.202740-04:00,1787407202,202732759,1787407202202732759,111.971938,,,,1867,1866,1,0,0,1867,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,467,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:02.314600-04:00,1787407202,314593616,1787407202314593616,111.860857,,,,1868,1867,1,0,0,1868,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,467,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:02.426660-04:00,1787407202,426653570,1787407202426653570,112.059954,,,,1869,1868,1,0,0,1869,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,467,False,True,
76,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-22T10:00:02.606823-04:00,1787407202,606815910,1787407202606815910,180.16234,,,,1870,1869,1,0,0,1870,AxisTarget,1,False,False,False,False,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937,468,False,True,
