receive_index,topic_name,message_type,receive_wall_time_iso8601,receive_ros_time_sec,receive_ros_time_nanosec,receive_ros_time_ns,delta_receive_ms,source_stamp_sec,source_stamp_nanosec,source_stamp_ns,sequence,prev_sequence,delta_seq,sequence_gap,estimated_missing,seq,mode,status,move_ready,limits_ok,delta_ok,move_executed,axis_actual.A1,axis_actual.A2,axis_actual.A3,axis_actual.A4,axis_actual.A5,axis_actual.A6,position_actual.X,position_actual.Y,position_actual.Z,position_actual.A,position_actual.B,position_actual.C,bridge_safe_mode,bridge_allow_motion,unmapped_json
15,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.352971-04:00,1787103170,352960769,1787103170352960769,110.709887,,,,22018,22017,1,0,0,22018,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
16,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.461814-04:00,1787103170,461802072,1787103170461802072,108.841303,,,,22019,22018,1,0,0,22019,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
17,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.613733-04:00,1787103170,613723077,1787103170613723077,151.921005,,,,22020,22019,1,0,0,22020,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
18,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.722306-04:00,1787103170,722300545,1787103170722300545,108.577468,,,,22021,22020,1,0,0,22021,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
19,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.831002-04:00,1787103170,830980454,1787103170830980454,108.679909,,,,22022,22021,1,0,0,22022,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
20,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:50.937888-04:00,1787103170,937877876,1787103170937877876,106.897422,,,,22023,22022,1,0,0,22023,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
21,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.052308-04:00,1787103171,52297124,1787103171052297124,114.419248,,,,22024,22023,1,0,0,22024,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
22,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.206709-04:00,1787103171,206703741,1787103171206703741,154.406617,,,,22025,22024,1,0,0,22025,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
23,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.317994-04:00,1787103171,317980527,1787103171317980527,111.276786,,,,22026,22025,1,0,0,22026,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
24,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.427923-04:00,1787103171,427912121,1787103171427912121,109.931594,,,,22027,22026,1,0,0,22027,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
25,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.542011-04:00,1787103171,542000859,1787103171542000859,114.088738,,,,22028,22027,1,0,0,22028,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
26,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.653962-04:00,1787103171,653955106,1787103171653955106,111.954247,,,,22029,22028,1,0,0,22029,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
27,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.808271-04:00,1787103171,808253833,1787103171808253833,154.298727,,,,22030,22029,1,0,0,22030,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
28,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:51.918980-04:00,1787103171,918968934,1787103171918968934,110.715101,,,,22031,22030,1,0,0,22031,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
29,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.025835-04:00,1787103172,25829835,1787103172025829835,106.860901,,,,22032,22031,1,0,0,22032,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
30,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.132478-04:00,1787103172,132468925,1787103172132468925,106.63909,,,,22033,22032,1,0,0,22033,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
31,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.241909-04:00,1787103172,241900439,1787103172241900439,109.431514,,,,22034,22033,1,0,0,22034,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
32,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.401765-04:00,1787103172,401757025,1787103172401757025,159.856586,,,,22035,22034,1,0,0,22035,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
33,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.509885-04:00,1787103172,509878995,1787103172509878995,108.12197,,,,22036,22035,1,0,0,22036,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
34,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.620066-04:00,1787103172,620036404,1787103172620036404,110.157409,,,,22037,22036,1,0,0,22037,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
35,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.725888-04:00,1787103172,725879672,1787103172725879672,105.843268,,,,22038,22037,1,0,0,22038,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
36,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.834579-04:00,1787103172,834570472,1787103172834570472,108.6908,,,,22039,22038,1,0,0,22039,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
37,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:52.994356-04:00,1787103172,994318035,1787103172994318035,159.747563,,,,22040,22039,1,0,0,22040,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
38,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.101141-04:00,1787103173,101132224,1787103173101132224,106.814189,,,,22041,22040,1,0,0,22041,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
39,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.206551-04:00,1787103173,206523256,1787103173206523256,105.391032,,,,22042,22041,1,0,0,22042,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
40,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.314880-04:00,1787103173,314872205,1787103173314872205,108.348949,,,,22043,22042,1,0,0,22043,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
41,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.423221-04:00,1787103173,423203309,1787103173423203309,108.331104,,,,22044,22043,1,0,0,22044,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
42,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.584764-04:00,1787103173,584754541,1787103173584754541,161.551232,,,,22045,22044,1,0,0,22045,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
43,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.693452-04:00,1787103173,693436720,1787103173693436720,108.682179,,,,22046,22045,1,0,0,22046,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
44,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.798443-04:00,1787103173,798425679,1787103173798425679,104.988959,,,,22047,22046,1,0,0,22047,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
45,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:53.905880-04:00,1787103173,905868832,1787103173905868832,107.443153,,,,22048,22047,1,0,0,22048,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
46,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.016054-04:00,1787103174,16045399,1787103174016045399,110.176567,,,,22049,22048,1,0,0,22049,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
47,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.176020-04:00,1787103174,176010624,1787103174176010624,159.965225,,,,22050,22049,1,0,0,22050,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
48,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.282261-04:00,1787103174,282236230,1787103174282236230,106.225606,,,,22051,22050,1,0,0,22051,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
49,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.390018-04:00,1787103174,390007358,1787103174390007358,107.771128,,,,22052,22051,1,0,0,22052,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
50,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.496221-04:00,1787103174,496209197,1787103174496209197,106.201839,,,,22053,22052,1,0,0,22053,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
51,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.598920-04:00,1787103174,598896977,1787103174598896977,102.68778,,,,22054,22053,1,0,0,22054,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
52,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.758072-04:00,1787103174,758063095,1787103174758063095,159.166118,,,,22055,22054,1,0,0,22055,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
53,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.866204-04:00,1787103174,866191388,1787103174866191388,108.128293,,,,22056,22055,1,0,0,22056,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
54,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:54.971482-04:00,1787103174,971466502,1787103174971466502,105.275114,,,,22057,22056,1,0,0,22057,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
55,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.085995-04:00,1787103175,85984720,1787103175085984720,114.518218,,,,22058,22057,1,0,0,22058,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
56,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.190105-04:00,1787103175,190094458,1787103175190094458,104.109738,,,,22059,22058,1,0,0,22059,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
57,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.348200-04:00,1787103175,348189322,1787103175348189322,158.094864,,,,22060,22059,1,0,0,22060,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
58,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.457754-04:00,1787103175,457747799,1787103175457747799,109.558477,,,,22061,22060,1,0,0,22061,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
59,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.564348-04:00,1787103175,564341428,1787103175564341428,106.593629,,,,22062,22061,1,0,0,22062,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
60,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.671203-04:00,1787103175,671192568,1787103175671192568,106.85114,,,,22063,22062,1,0,0,22063,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
61,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.780641-04:00,1787103175,780602776,1787103175780602776,109.410208,,,,22064,22063,1,0,0,22064,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
62,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:55.938363-04:00,1787103175,938352417,1787103175938352417,157.749641,,,,22065,22064,1,0,0,22065,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
63,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.038218-04:00,1787103176,38209910,1787103176038209910,99.857493,,,,22066,22065,1,0,0,22066,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
64,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.146212-04:00,1787103176,146199274,1787103176146199274,107.989364,,,,22067,22066,1,0,0,22067,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
65,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.253997-04:00,1787103176,253987587,1787103176253987587,107.788313,,,,22068,22067,1,0,0,22068,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
66,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.367855-04:00,1787103176,367849705,1787103176367849705,113.862118,,,,22069,22068,1,0,0,22069,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
67,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.525240-04:00,1787103176,525234079,1787103176525234079,157.384374,,,,22070,22069,1,0,0,22070,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
68,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.630219-04:00,1787103176,630208308,1787103176630208308,104.974229,,,,22071,22070,1,0,0,22071,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
69,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.738614-04:00,1787103176,738608713,1787103176738608713,108.400405,,,,22072,22071,1,0,0,22072,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
70,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.848939-04:00,1787103176,848932586,1787103176848932586,110.323873,,,,22073,22072,1,0,0,22073,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
71,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:56.958180-04:00,1787103176,958174060,1787103176958174060,109.241474,,,,22074,22073,1,0,0,22074,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
72,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.114638-04:00,1787103177,114623086,1787103177114623086,156.449026,,,,22075,22074,1,0,0,22075,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
73,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.222648-04:00,1787103177,222630852,1787103177222630852,108.007766,,,,22076,22075,1,0,0,22076,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
74,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.328980-04:00,1787103177,328971991,1787103177328971991,106.341139,,,,22077,22076,1,0,0,22077,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
75,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.438447-04:00,1787103177,438436746,1787103177438436746,109.464755,,,,22078,22077,1,0,0,22078,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
76,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.543919-04:00,1787103177,543913592,1787103177543913592,105.476846,,,,22079,22078,1,0,0,22079,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
77,/kuka/axis_move/feedback_json,std_msgs/msg/String,2026-08-18T21:32:57.708982-04:00,1787103177,708974306,1787103177708974306,165.060714,,,,22080,22079,1,0,0,22080,AxisTarget,1,False,True,False,False,-0.169445,-89.992317,89.993774,0.942706,90.001305,-0.380672,445.059998,0.0,810.000122,179.788803,0.0035,-179.057297,False,True,
