time_s,dt_ms,instant_freq_hz,in_motion_window,A1_position_deg,A2_position_deg,A3_position_deg,A4_position_deg,A5_position_deg,A6_position_deg,A1_position_rad,A2_position_rad,A3_position_rad,A4_position_rad,A5_position_rad,A6_position_rad,A1_position_filtered_rad,A2_position_filtered_rad,A3_position_filtered_rad,A4_position_filtered_rad,A5_position_filtered_rad,A6_position_filtered_rad,A1_velocity_rad_s,A2_velocity_rad_s,A3_velocity_rad_s,A4_velocity_rad_s,A5_velocity_rad_s,A6_velocity_rad_s,A1_acceleration_rad_s2,A2_acceleration_rad_s2,A3_acceleration_rad_s2,A4_acceleration_rad_s2,A5_acceleration_rad_s2,A6_acceleration_rad_s2,A1_jerk_rad_s3,A2_jerk_rad_s3,A3_jerk_rad_s3,A4_jerk_rad_s3,A5_jerk_rad_s3,A6_jerk_rad_s3,A1_delta_q_rad,A2_delta_q_rad,A3_delta_q_rad,A4_delta_q_rad,A5_delta_q_rad,A6_delta_q_rad,X_mm,Y_mm,Z_mm,A_deg,B_deg,C_deg
26.482107904,114.81932799999939,8.70933506944062,0,0.0,-89.999886,89.999916,-0.004938,-0.003919,1e-06,0.0,-1.5707943371195494,1.5707948607183249,-8.618435846347998e-05,-6.839945338565777e-05,1.7453292519943295e-08,0.0,-1.5707586808740412,1.5707635195916152,-8.619931842849713e-05,-7.03957776062723e-05,1.213419384719867e-07,0.0,-0.0009605915873578397,0.0009131523768575178,3.869825654403123e-07,7.062309173746812e-05,-4.114922820255036e-06,0.0,0.0039738287330307615,-0.0038906812577996323,-1.6135904787114696e-06,-0.00032002114519129635,1.9211446643664365e-05,0.0,0.006824573532682472,-0.006220706868148488,-2.7326079980227004e-06,-0.00044372979404767887,2.4079349613758602e-05,0.0,0.00012503538761299282,0.0001145110522233761,5.2359877559846166e-08,8.185594191853412e-06,4.5378560551852565e-07,674.677612,-2.331047,885.201538,-1e-06,-0.008562,0.004937
26.599133184,117.02528000000001,8.54516220768709,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.570819067603942,1.5708187675735323,-8.617521626263627e-05,-6.649039562764308e-05,-9.557755427588007e-08,0.0,-0.000305263377488707,0.0002763165586996408,1.2222030181330084e-07,1.905323609977384e-05,-1.0400924297955939e-06,0.0,0.00371776267572617,-0.0035942801197424647,-1.5074666698189202e-06,-0.00028822980323812844,1.7092240679545668e-05,0.0,-0.002180698970015257,0.0025006498106992965,9.141493953357283e-07,0.00027020415452902203,-1.760376787642168e-05,0.0,1.989675347147113e-06,1.4660765716989488e-06,0.0,5.235987755981906e-08,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
26.798998272,199.86508799999925,5.003375076691752,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5708081401806062,1.570807162796225,-8.617937180847434e-05,-6.757000643637672e-05,-2.5764384196106787e-08,0.0,8.341378368825758e-05,-7.960636476411764e-05,-3.48058298915775e-08,-6.191079706328894e-06,3.637916495525641e-07,0.0,0.0013908708091338324,-0.0012997058287292627,-5.58609099354346e-07,-9.673331450342181e-05,5.5241673035755225e-06,4.831253889217306e-09,-0.010348397739383832,0.010052644059583112,4.20058239601552e-06,0.0007534081159368701,-4.854135936978441e-05,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
26.915109376,116.11110400000157,8.612440718847926,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707965162877877,1.5707964664212377,-8.618435846348004e-05,-6.834210685309231e-05,1.7453292519943304e-08,0.0,5.0782404561466876e-05,-4.657980686317842e-05,-2.1433649371571228e-08,-3.340237269203205e-06,1.8575829455303183e-07,0.0,0.00037157060705260886,-0.0003174836502320601,-1.4588393482249304e-07,-1.3141298838425378e-05,9.03936412108824e-07,-9.168721818764892e-09,-0.009906007198612145,0.00949922917830696,4.009180672595342e-06,0.0014379281213234717,-4.397048139199045e-05,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.030788864,115.67948800000138,8.644574913747785,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-6.834709350809801e-05,1.7453292519943304e-08,0.0,8.095791637074967e-07,-5.965320148959563e-07,0.0,-2.1304714857030543e-08,0.0,0.0,-0.0003929923319814365,0.00038087649457463883,1.6160102062787946e-07,5.832367654248283e-05,-1.8287932488314575e-06,-3.28699499979439e-08,-0.0034415523680823394,0.0031856451469941347,1.3937096197349181e-06,0.0016686809786692757,-1.2872890703966683e-05,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.143825664,113.03679999999972,8.846676480579799,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-6.834709350809801e-05,1.7453292519943304e-08,0.0,1.3322676295501878e-15,-1.3322676295501878e-15,5.421010862427522e-20,2.710505431213761e-20,-6.617444900424222e-24,0.0,-0.0003181479441290825,0.0002932658691341282,1.2956954690775317e-07,3.2101622350937884e-05,-1.1982266235011675e-06,-6.631750954891793e-09,0.00013542660989017868,-0.00023550338795327348,-3.505150825568749e-08,-0.0011843018650369718,2.5252547800449445e-06,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.329995776,186.17011199999922,5.371431478754249,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-6.834709350809801e-05,1.7453292519943304e-08,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,-1.0842021724855044e-19,-4.521028044816855e-08,1.3234889800848443e-23,-9.311943582703846e-09,1.6564334602461162e-05,-1.6026718811827418e-05,-3.304299311929398e-09,0.00020922094378652444,1.242692432572322e-07,1.5702867733930625e-07,0.0011931291045223572,-0.0011319924279134764,-4.2658475912821305e-07,-0.016259577354252226,2.9862957857988905e-06,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.444006912,114.01113599999846,8.771073029217195,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-6.835540459977417e-05,1.7453292519943304e-08,0.0,0.0,0.0,-5.421010862427522e-20,-1.3216776114097608e-05,-7.165054715706771e-09,8.194879399051318e-09,2.081428668504274e-05,-1.9160630870683164e-05,7.541126251034164e-09,-0.001256530419588444,-7.047831475675486e-08,1.9541148926846323e-07,0.0009211499943932245,-0.0008501748712440334,-3.968788453687699e-07,-0.014170530597138636,1.7602944655273505e-06,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.559335424,115.32851200000138,8.67088270418323,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-7.14130552274347e-05,1.579107418471061e-08,0.0,-8.881784197001252e-16,8.881784197001252e-16,-5.421010862427522e-20,-8.550841709547549e-05,-3.7271450021698874e-09,5.3600740778415034e-08,3.36586510464206e-07,-2.935854458725919e-07,1.0290620237288285e-08,-0.004482808597338148,-5.660051778607481e-07,3.540610357597474e-08,-5.400137751943424e-06,1.3873187314798017e-05,-2.489186906536938e-07,0.013630755006068364,1.958547930522881e-06,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.676270336,116.93491200000139,8.551765960194917,0,0.0,-90.0,90.0,-0.004938,-0.003916,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.834709350809795e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618435846348004e-05,-8.840674437768618e-05,1.6622183352326958e-08,0.0,-4.440892098500626e-16,4.440892098500626e-16,3.1210199226460247e-09,-0.00014810851896240526,-3.3353767451937662e-09,4.824129145104763e-08,3.3032576264660345e-15,-1.28433904740664e-07,-2.5358684957333426e-08,-0.002644498902620151,-2.7595412082050165e-07,-2.7635534968720914e-07,-0.00020655998725067163,0.0001915653737126621,-3.18431180280675e-07,0.04773926293080179,5.902404657067234e-06,0.0,0.0,0.0,0.0,0.0,0.0,674.677551,-2.331047,885.201538,-1e-06,-0.008562,0.004937
27.874116352,197.84601599999974,5.0544358699646565,0,0.0,-90.0,90.0,-0.004938,-0.003911,1e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-6.825982704549823e-05,1.7453292519943295e-08,0.0,-1.5707963267948977,1.5707963267948977,-8.618269624514481e-05,-0.0001186408336772337,1.2466637514245213e-08,1.797423878675805e-08,0.0,0.0,-1.3809617889319614e-09,-0.000943499933560084,-1.1562692748989623e-07,-5.8317149779108194e-08,-1.702210461335585e-15,7.2913340866787e-08,-1.2851435583591397e-07,0.013167675372659574,1.9069386739122044e-06,-1.2942359186511927e-06,3.886836179127393e-06,-2.0821852063588977e-06,-6.799322766239622e-07,0.14901284875997955,1.9987688209925873e-05,0.0,0.0,0.0,0.0,8.726646259972102e-08,0.0,674.677551,-2.331047,885.201416,-1e-06,-0.008492,0.004937
27.990550016,116.43366399999877,8.588581391718554,0,0.0,-90.0,90.0,-0.004938,-0.002064,2e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,-3.602359576116296e-05,3.490658503988659e-08,3.324436670465392e-09,-1.5707963267948977,1.5707963267948977,-8.618352735431242e-05,-0.00028267518787133717,-7.479982508547139e-09,6.581747639779481e-09,0.0,-5.979662631716565e-08,-2.9675105533294183e-08,0.0008889654322410907,1.697977065490957e-07,-2.384553883177238e-07,-1.660563418965069e-15,3.4174288107628e-07,-2.221265863395247e-07,0.033440429976805,4.614888039116166e-06,-1.92135738820424e-06,8.13580276246206e-06,-4.929773250437739e-06,-8.158114384433385e-07,0.2073157491829894,2.725731700447535e-05,0.0,0.0,0.0,0.0,3.223623128433527e-05,1.7453292519943295e-08,674.677368,-2.331046,885.190796,0.0,-0.005365,0.004937
28.103453184,112.903167999999,8.8571473920024,1,0.0,-90.0,90.0,-0.004938,0.010945,3e-06,0.0,-1.5707963267948966,1.5707963267948966,-8.618435846347998e-05,0.00019102628663077937,5.235987755982989e-08,1.6622183352326973e-09,-1.5707963267948977,1.570796313497151,-8.618934511848573e-05,6.925300250079956e-05,4.903544088936449e-08,-4.969497135940311e-08,-1.7763568394002505e-15,2.467572723929834e-08,-6.837352534345455e-08,0.008276274430100643,1.1864650581772123e-06,-5.555030836259728e-07,-1.2135956943632636e-15,6.952993210128405e-07,-3.2529748252892004e-07,0.06534288143251693,8.7808504180131e-06,-1.9240379581904735e-06,3.605757854553023e-08,2.1886952010775693e-06,-6.554373285859178e-07,0.1891051479801147,2.411026194638134e-05,0.0,0.0,0.0,0.0,0.00022704988239194234,1.7453292519943298e-08,674.676147,-2.331039,885.126892,1e-06,0.012189,0.004934
28.219787008,116.33382400000158,8.595952282974782,1,0.0,-90.0,90.0,-0.004939,0.054206,1e-05,0.0,-1.5707963267948966,1.5707963267948966,-8.620181175599993e-05,0.0009460731743360462,1.7453292519943297e-07,-8.311091676163476e-09,-1.5707963267948977,1.570796333443771,-8.619931842849713e-05,0.0016504897226592937,2.692793703076967e-07,-1.0860937529098107e-07,-8.881784197001252e-16,1.9164167142093902e-07,-9.399390176948038e-08,0.015162325696924987,2.0849855795418023e-06,-7.074458398541849e-07,6.7482758500277285e-16,8.895003914206208e-07,-3.5402562775950715e-07,0.07996159630389772,1.0585240238471163e-05,-1.110485395304595e-06,5.724567982669577e-08,6.56253136894686e-07,-2.916187508050623e-07,0.09660866644731869,1.1802317176271904e-05,0.0,0.0,0.0,1.7453292519944204e-08,0.0007550468877052668,1.2217304763960308e-07,674.671875,-2.331017,884.916626,6e-06,0.068266,0.004927
28.398908928,179.12192000000005,5.582789644059196,1,-2e-06,-90.0,90.0,-0.00494,0.263288,3.9e-05,-3.490658503988659e-08,-1.5707963267948966,1.5707963267948966,-8.621926504851988e-05,0.004595242480990831,6.806784082777885e-07,-3.407547587227026e-08,-1.5707963267948977,1.5707963733370107,-8.621843393935231e-05,0.004799422732417477,6.956383732948832e-07,-2.373889837084566e-07,0.0,2.68546639148326e-07,-1.4963785714943844e-07,0.02838173137998726,3.820782722692546e-06,-7.931217938715578e-07,-3.556252853982481e-08,9.091897248105314e-07,-3.848380382202502e-07,0.08506723445007952,1.10404495267827e-05,7.357760434045902e-07,6.55448047465828e-07,-2.241238267658528e-06,3.621382814521262e-07,-0.08738928618025854,-1.1992451299233732e-05,3.490658503988659e-08,0.0,0.0,1.7453292519957757e-08,0.0036491693066547847,5.061454830783556e-07,674.650269,-2.330917,883.971985,2.9e-05,0.31514,0.004895
28.51586048,116.95155199999974,8.550549205195688,1,-4e-06,-90.0,90.000008,-0.004941,0.546052,7.6e-05,-6.981317007977318e-08,-1.5707963267948966,1.5707964664212366,-8.623671834103983e-05,0.009530405287100077,1.3264502315156905e-06,-6.898206091215688e-08,-1.5707963267948977,1.570796408243596,-8.623921166854273e-05,0.008943538326116988,1.2524815155978363e-06,-3.622303323285914e-07,0.0,4.0776111376317203e-07,-2.1588430961671417e-07,0.04289461029232575,5.712850245333447e-06,-6.673593191705703e-07,6.380767243797202e-08,4.113502265378213e-07,-3.278217041227932e-07,0.06960782097454174,8.991768063048264e-06,1.7686080773227724e-06,3.610435126544237e-07,-3.6621197695864577e-06,7.385789089910383e-07,-0.18519520631473563,-2.4290697710398665e-05,3.490658503988659e-08,0.0,1.3962634004549557e-07,1.7453292519944204e-08,0.004935162806109246,6.45771823237902e-07,674.618408,-2.330794,882.835022,5.6e-05,0.602095,0.004857
28.62778752,111.92703999999765,8.934391546493332,1,-7e-06,-90.0,90.000008,-0.004943,0.839369,0.000115,-1.2217304763960308e-07,-1.5707963267948966,1.5707964664212366,-8.627162492607972e-05,0.014649752689172284,2.007128639793479e-06,-1.1635528346628872e-07,-1.5707963267948977,1.5707964655901283,-8.626746938024168e-05,0.01454372393711364,1.9938308931116186e-06,-4.451793994944753e-07,8.881784197001252e-16,5.008782508753029e-07,-2.634007122736051e-07,0.05173465096468531,6.841093273765462e-06,-2.8028375567175423e-07,2.1196455197561217e-07,-2.685055578639541e-07,-1.6556632197266992e-07,0.03165429605618025,4.1011869283669e-06,2.274714379138751e-06,-9.514862286859908e-07,-3.649777187450079e-06,9.670288867523478e-07,-0.2239798777747826,-2.8709276729145084e-05,5.23598775598299e-08,0.0,0.0,3.490658503988841e-08,0.005119347402072207,6.806784082777884e-07,674.579102,-2.330666,881.659607,8.4e-05,0.895414,0.004821
28.739873792,112.08627200000265,8.921699171152524,1,-9e-06,-90.0,90.000008,-0.004944,1.112457,0.000151,-1.5707963267948966e-07,-1.5707963267948966,1.5707964664212366,-8.628907821859965e-05,0.01941603743685856,2.6354471705114377e-06,-1.6871516102611862e-07,-1.5707963267948977,1.5707965204433338,-8.629822041944349e-05,0.02053333073525193,2.785046820682382e-06,-4.0083267947764294e-07,0.0,3.6076268150608826e-07,-2.401722172303152e-07,0.04551048734351047,6.024625774368048e-06,-5.253240950724151e-08,8.35989287794702e-08,-4.174279755192172e-07,-7.488954124834665e-08,0.010305208563807206,1.3937235544620696e-06,1.870163960252188e-06,-1.8817174350623388e-06,-1.9876443483190733e-06,8.614069040977178e-07,-0.18295252956303104,-2.333996267263212e-05,3.490658503988658e-08,0.0,0.0,1.7453292519930652e-08,0.004766284747686277,6.283185307179588e-07,674.53717,-2.330547,880.565491,0.00011,1.168504,0.004786
28.925503744,185.62995199999932,5.387061674185014,1,-1.3e-05,-90.0,90.000015,-0.004947,1.577719,0.000213,-2.2689280275926283e-07,-1.5707963267948966,1.5707965885942845,-8.634143809615948e-05,0.027536391221272417,3.717551306747922e-06,-2.2273725692118125e-07,-1.5707963267948977,1.5707965478699362,-8.633229589531576e-05,0.026544462429722325,3.5854049490969256e-06,-3.5891245678964937e-07,7.218363329286603e-08,1.7354117609613695e-07,-2.1875612687965876e-07,0.04276256771309653,5.692572763440289e-06,9.230954647282825e-08,-5.302929050809035e-07,-4.955270668783318e-07,9.271302120832361e-09,-0.003832402676827662,-3.5826968158132554e-07,9.055633101497342e-07,-3.1956563017384344e-06,1.3914182706855952e-06,6.41543243670984e-07,-0.11688796661226761,-1.5227114743554105e-05,6.981317007977317e-08,0.0,1.221730479006311e-07,5.2359877559832613e-08,0.008120353784413857,1.0821041362364843e-06,674.453613,-2.330344,878.701904,0.000155,1.643883,0.004727
29.039598336,114.09459200000072,8.764657311715473,1,-1.6e-05,-90.0,90.000015,-0.004948,1.871036,0.000252,-2.792526803190927e-07,-1.5707963267948966,1.5707965885942845,-8.635889138867942e-05,0.03265573862334462,4.398229715025711e-06,-2.684482611400804e-07,-1.570796313497151,1.5707965694787747,-8.63597224978471e-05,0.03215136922055749,4.331740981616405e-06,-4.160336541146127e-07,-3.2411603179127724e-08,2.6267404429347607e-07,-2.6914141950794713e-07,0.05109210193525182,6.815287683229213e-06,1.7376269429232708e-07,-8.894500853396531e-07,-2.743391047452664e-07,7.675533215435758e-08,-0.01465194764254621,-1.831836968817061e-06,2.1020214627308773e-07,-1.7057081320225576e-06,2.4505671057297493e-06,3.6161277362652785e-07,-0.0516740809510933,-7.003334827504209e-06,5.235987755982989e-08,0.0,0.0,1.7453292519944204e-08,0.005119347402072205,6.806784082777888e-07,674.390991,-2.330212,877.486877,0.000183,1.937202,0.00469
29.151410688,111.81235199999762,8.943555717350632,1,-1.8e-05,-90.0,90.000015,-0.00495,2.154239,0.00029,-3.141592653589793e-07,-1.5707963267948966,1.5707965885942845,-8.639379797371933e-05,0.03759856342487013,5.061454830783556e-06,-3.1665259286182855e-07,-1.570796333443771,1.5707966068786872,-8.639296686455176e-05,0.038077713651075165,5.123788018354784e-06,-4.1548030359400165e-07,-2.585563043666639e-07,2.8938657870014595e-07,-2.669252965765154e-07,0.05052508361907565,6.7530124635439175e-06,1.8696147988509288e-07,-1.032823978758613e-06,2.563837274122013e-07,1.2834866351448615e-07,-0.023941771810350537,-3.107275571275115e-06,-9.802704516720019e-07,2.579164045029185e-06,2.7560497967303255e-06,-3.841381339894207e-07,0.09561492645117815,1.2228198388935073e-05,3.490658503988661e-08,0.0,0.0,3.490658503990196e-08,0.004942824801525504,6.63225115757845e-07,674.329163,-2.330093,876.393677,0.00021,2.220406,0.004654
29.268006912,116.59622400000202,8.576607077772799,1,-2e-05,-90.0,90.000015,-0.004951,2.447556,0.000329,-3.4906585039886593e-07,-1.5707963267948966,1.5707965885942845,-8.641125126623926e-05,0.04271791082694233,5.742133239061343e-06,-3.6319470624834406e-07,-1.5707963733370107,1.5707966351363987,-8.64203934670831e-05,0.04366752037078662,5.870955160041882e-06,-3.426804729195773e-07,-3.078226757935454e-07,2.1862841892428264e-07,-2.1250912512411663e-07,0.041421569592301255,5.527676493860804e-06,2.8589301528758172e-08,-6.368796570853666e-07,4.500448655050444e-07,5.484155376579926e-08,-0.008378798243417349,-1.0388873455518738e-06,-1.9139480805805788e-06,4.427179142328175e-06,2.349162400535166e-06,-1.081577403295787e-06,0.22269280708197087,2.9523777462120604e-05,3.490658503988661e-08,0.0,0.0,1.7453292519930652e-08,0.005119347402072205,6.806784082777876e-07,674.256897,-2.329965,875.219849,0.000237,2.503611,0.004619
29.451355648,183.34873599999923,5.454087231885821,1,-2.4e-05,-90.000008,90.000023,-0.004954,2.902704,0.00039,-4.188790204786391e-07,-1.5707964664212366,1.5707967282206245,-8.646361114379909e-05,0.05066174201080948,6.806784082777885e-06,-4.0973681963485947e-07,-1.5707964198791242,1.5707966683807655,-8.645280672462014e-05,0.04938227936719418,6.630588939243223e-06,-3.2115211756273e-07,-3.16566561409104e-07,3.3486220196721206e-07,-1.9557296847754835e-07,0.0376088932583048,5.036457632577074e-06,-4.6577760758042386e-07,7.202830591952724e-07,6.466275183968317e-07,-2.612167152384471e-07,0.05688297646876428,7.550942191449311e-06,-3.9989924513920585e-06,4.515293259890723e-06,1.3387229812706362e-06,-2.5556176700435634e-06,0.4946906899933762,6.709677329374864e-05,6.981317007977317e-08,1.3962634004549557e-07,1.3962634004549557e-07,5.2359877559832613e-08,0.007943831183867149,1.0646508437165414e-06,674.129944,-2.329762,873.358765,0.000281,2.968875,0.004562
29.563728384,112.37273600000108,8.898955703988468,1,-2.7e-05,-90.000008,90.000023,-0.004955,3.196021,0.000429,-4.7123889803846896e-07,-1.5707964664212366,1.5707967282206245,-8.648106443631903e-05,0.05578108941288169,7.487462491055674e-06,-4.5046116884806064e-07,-1.5707964597723643,1.5707967165850973,-8.647607778131339e-05,0.05405203743393517,7.258076360793567e-06,-4.6716134187268153e-07,-2.6465381708362656e-07,4.871476830814458e-07,-2.798996327676431e-07,0.055283830447852206,7.434974768419458e-06,-9.588803966900651e-07,1.0878423344379114e-06,9.549957443609533e-07,-5.874105600576449e-07,0.11832509616024964,1.5966183798827547e-05,-5.192318138600828e-06,2.022189730041569e-06,2.0966150448086055e-06,-3.3775175819892896e-06,0.6307949498549756,8.555173357629439e-05,5.235987755982986e-08,0.0,0.0,1.7453292519944204e-08,0.005119347402072212,6.806784082777892e-07,674.045288,-2.329638,872.22644,0.000308,3.25208,0.004526
29.680583424,116.8550400000008,8.55761120786911,1,-2.9e-05,-90.000008,90.000023,-0.004957,3.489513,0.000468,-5.061454830783556e-07,-1.5707964664212366,1.5707967282206245,-8.651597102135891e-05,0.06090349114114489,8.168140899333462e-06,-5.177810114249848e-07,-1.5707964797189842,1.5707967805805032,-8.651763323969421e-05,0.06218038815075983,8.351816025376681e-06,-6.93013060226289e-07,-2.5554308891173605e-08,6.090774995470838e-07,-4.2587905137977987e-07,0.08407760640042997,1.1235760844477553e-05,-1.7497040570773237e-06,8.178666973811603e-07,1.1876298534721197e-06,-1.0950506394725875e-06,0.21156874845805013,2.876450320065106e-05,-5.110456472217845e-06,-4.025952085014445e-06,3.5622333652805256e-06,-3.346150088099218e-06,0.5901244296871445,7.934933288112912e-05,3.490658503988661e-08,0.0,0.0,3.4906585039874856e-08,0.005122401728263198,6.806784082777884e-07,673.951538,-2.32951,871.047791,0.000337,3.560303,0.004489
29.794851328,114.26790399999831,8.751363812536676,1,-3.3e-05,-90.000008,90.000031,-0.004959,3.976127,0.000535,-5.759586531581288e-07,-1.5707964664212366,1.5707968678469648,-8.65508776063988e-05,0.06939650762744458,9.337511498169663e-06,-6.100341290303993e-07,-1.5707964664212377,1.5707968570425468,-8.65741486630921e-05,0.07341001109101655,9.845319199583257e-06,-7.644558856723701e-07,9.593022420872899e-08,6.704122115230859e-07,-4.7181141492504e-07,0.09272465108337902,1.2438619696648409e-05,-2.0731403220615425e-06,3.1989519806718575e-07,1.3249775063229431e-06,-1.3059124935419954e-06,0.24693478894526072,3.341615995600108e-05,-3.2999901060953794e-06,-5.862265055393196e-06,2.9913472966721927e-06,-2.1649633455234616e-06,0.36524139897573216,4.78731971915685e-05,6.981317007977322e-08,0.0,1.3962634026754017e-07,3.490658503988841e-08,0.008493016486299687,1.1693705988362007e-06,673.770691,-2.329275,868.827454,0.000392,4.140638,0.004412
29.980238592,185.38726399999916,5.394113804926775,1,-4.4e-05,-90.000008,90.000038,-0.004966,5.325997,0.000715,-7.67944870877505e-07,-1.5707964664212366,1.5707969900200125,-8.66730506540384e-05,0.09295618360134043,1.2479104151759457e-05,-7.388560500109333e-07,-1.5707964547857092,1.5707969817089218,-8.66547662523509e-05,0.08893074374790326,1.196132314033448e-05,-1.1334158392322264e-06,-7.514516298101626e-08,9.183965801184968e-07,-7.027241961429353e-07,0.1353341599929811,1.8329858773980022e-05,-2.511476265187458e-06,-1.0009274250595895e-06,2.2296488068771103e-06,-1.6023655564241917e-06,0.2924119192587582,3.91055682926574e-05,1.4280706403740304e-06,-3.950092998482478e-06,7.611571000389765e-08,8.786254179956844e-07,-0.1774274254514856,-2.7927765755326003e-05,1.919862177193762e-07,0.0,1.221730476785865e-07,1.2217304763960943e-07,0.023559675973895855,3.141592653589794e-06,673.210938,-2.328682,863.403687,0.000523,5.503442,0.004248
30.091016448,110.77785600000212,9.027074869547763,1,-5.2e-05,-90.000008,90.000046,-0.004971,6.21716,0.000834,-9.075712110370513e-07,-1.5707964664212366,1.5707971296463525,-8.676031711663811e-05,0.10850991212329066,1.4556045961632708e-05,-8.934423551875741e-07,-1.5707964722390018,1.5707970997264236,-8.675034380662677e-05,0.10733933807837982,1.4449663988177827e-05,-1.585096021470407e-06,-1.7086802728272232e-07,1.2495013415048106e-06,-9.863033419196376e-07,0.18795474920511507,2.5275114376533666e-05,-2.3311814885833224e-06,-1.403930194307118e-06,2.135877931084116e-06,-1.4851635607606967e-06,0.2711498197871449,3.5685936663007025e-05,3.593637539063733e-06,-1.6096695896851702e-06,-1.913337106148079e-06,2.2899706987735565e-06,-0.4168614013737827,-5.942130641252366e-05,1.3962634015954633e-07,0.0,1.3962634004549557e-07,8.726646259970747e-08,0.015553728521950222,2.0769418098732502e-06,672.769958,-2.328289,859.795471,0.000611,6.459403,0.004137
30.207874816,116.85836799999905,8.557367496352578,1,-6.2e-05,-90.000008,90.000053,-0.004977,7.416162,0.001003,-1.0821041362364843e-06,-1.5707964664212366,1.5707972518194,-8.686503687175778e-05,0.1294364447612877,1.7505652397503126e-05,-1.1020507562592773e-06,-1.5707964938478405,1.5707972684415843,-8.688082794594255e-05,0.13198817679867275,1.774999849278234e-05,-1.9011800415534086e-06,-3.610809296006323e-07,1.658769764212309e-06,-1.1979165925892453e-06,0.22552809585603484,3.013525522367536e-05,-1.345882812870007e-06,-9.944871425132491e-07,1.2416124370535573e-06,-8.521356449047489e-07,0.15975264167672532,2.0122337954685553e-05,4.505166024918467e-06,3.021456521820045e-06,-3.990316689296949e-06,2.9198146359270198e-06,-0.5014755769809287,-6.696640274703388e-05,1.7453292519943304e-07,0.0,1.221730474565419e-07,1.0471975511966523e-07,0.020926532637997056,2.949606435870418e-06,672.042908,-2.327722,854.580566,0.00074,7.764904,0.003977
