archivo_original,ruta_original,fecha_procesamiento,numero_muestras,duracion_total_s,duracion_movimiento_s,inicio_movimiento_s,fin_movimiento_s,frecuencia_efectiva_hz,dt_promedio_ms,dt_mediano_ms,dt_std_ms,dt_min_ms,dt_max_ms,movimiento_detectado,intervalo_metricas,umbral_velocidad_rad_s,umbral_posicion_rad,filtrado_aplicado,metodo_filtrado,parametros_filtrado,metodo_derivacion,axis,pos_inicial_deg,pos_final_deg,pos_min_deg,pos_max_deg,recorrido_abs_deg,vel_min_rad_s,vel_max_rad_s,vel_max_abs_rad_s,vel_mean_rad_s,vel_rms_rad_s,vel_std_rad_s,acc_min_rad_s2,acc_max_rad_s2,acc_max_abs_rad_s2,acc_mean_rad_s2,acc_rms_rad_s2,acc_std_rad_s2,jerk_min_rad_s3,jerk_max_rad_s3,jerk_max_abs_rad_s3,jerk_mean_rad_s3,jerk_rms_rad_s3,jerk_std_rad_s3,delta_q_max_rad,delta_q_mean_rad,delta_q_rms_rad,delta_q_std_rad
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A1,0.0,0.0,-16.264189,14.578259,111.36156199999999,-0.33005439506871315,0.3896611344145493,0.3896611344145493,0.0002231357588819637,0.09531425854895073,0.09531399736224126,-0.7014696173752039,0.8415601686332618,0.8415601686332618,0.0005749093512712835,0.14308426733781046,0.14308311234676102,-2.1668891433335915,2.075391485019016,2.1668891433335915,-0.00030615542572235403,0.4532120413341604,0.45321193792654224,0.06089776646119838,0.004717538633650003,0.01234165227996019,0.011404438181667092
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A2,-90.0,-90.0,-90.000137,-54.920479,127.86608999999999,-0.25622404536016674,0.23007540835051898,0.25622404536016674,0.00011401661069320632,0.07324702863602145,0.07324693989661706,-0.5326468161259562,0.44488672188141787,0.5326468161259562,0.00012540279177134298,0.09533022597473721,0.09533014349372541,-1.5325590815102383,1.5588496125373943,1.5588496125373943,0.0002214186988126417,0.3101220081435642,0.3101219291000827,0.040057138928984326,0.005416709398425719,0.009355772028721378,0.007628219290660948
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A3,90.0,90.0,90.0,113.160347,69.31517,-0.24217292121881862,0.1229282578131361,0.24217292121881862,3.7647535725504825e-05,0.043311724178197265,0.04331170781614703,-0.524133011286527,0.4425054448727264,0.524133011286527,-6.847904558911649e-06,0.06737832713849702,0.0673783267905083,-1.4262399570975126,1.3649695417501282,1.4262399570975126,-0.0001391008776534704,0.2146551387296698,0.21465509365957203,0.0377288697068241,0.002936354218639802,0.005609762225965064,0.004779880347303764
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A4,-0.004938,-0.004938,-0.020357,-0.00131,0.04828,-6.528201402950591e-05,0.000184564952811064,0.000184564952811064,-5.410220758943266e-08,3.1388972692750074e-05,3.138892606728277e-05,-0.00034090517040274233,0.0004014879055871708,0.0004014879055871708,1.126788921081768e-08,4.9302116682154156e-05,4.9302115394528626e-05,-0.0010442565977735766,0.0010302622554056893,0.0010442565977735766,3.4959596151758744e-07,0.0001578182854645064,0.00015781789825498283,2.8728119487826643e-05,2.045254764230248e-06,4.085311080115313e-06,3.5364812413904326e-06
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A5,0.010945,-0.003916,-0.004232,90.022194,270.71377499999994,-0.49188332960202974,0.38934854745677505,0.49188332960202974,-0.00010273463777924928,0.14704073244693316,0.14704069655753396,-1.0400881776578994,0.7169614615813982,1.0400881776578994,0.00026456973960294804,0.15817915078901862,0.15817892952978274,-2.4636378923444893,3.0414989522853015,3.0414989522853015,-0.0001014659808194808,0.461799787588202,0.46179977644122266,0.07546627407369033,0.011468625616833749,0.01873269314782112,0.01481163120764655
kuka_telemetry_20260820_160039.csv,/home/eduardex/Documents/TG2/logs/kuka_telemetry_20260820_160039.csv,2026-08-20 16:03:18,655,85.684374272,53.961481472,28.103453184,82.064934656,7.632663546376794,131.01586280122325,114.8245759999984,30.011360252684472,105.85113600000007,210.27404799999871,Si,movimiento,0.01,0.00873,Si,"Savitzky-Golay (scipy.signal.savgol_filter, mode='interp')","window_length=7 muestras, polyorder=3",numpy.gradient sobre tiempo real no uniforme,A6,3e-06,1e-06,-23.186825,10.677834,67.777334,-0.12343525580074441,0.3911336663302738,0.3911336663302738,-0.00012157978250052072,0.0634377885484469,0.06343767204330521,-0.7277343141708954,0.8510060858825308,0.8510060858825308,5.1871872502178306e-05,0.1026837471226477,0.10268373402081124,-2.20604157798368,2.067436337435037,2.20604157798368,0.0007061349890815908,0.32283135049448963,0.3228305782224992,0.06073445600308924,0.00287120789800289,0.008293970555869737,0.0077811382707210636
